,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
1334,"Great experience, nice atmosphere, my order was grilled chicken burrito, it was very tasty.",ChdDSUhNMG9nS0VJQ0FnSUQ5MFBfbzBBRRAB,Boston,en,Tangibility,False,True,False,False,False
1342,"Good food, good service.",ChdDSUhNMG9nS0VJQ0FnSUQxcjlyZW1nRRAB,Boston,en,Reliability,True,False,False,False,False
1349,Food was salty and didn't tasted good m.,ChdDSUhNMG9nS0VJQ0FnSURadUpHcF93RRAB,Boston,en,Reliability,True,False,False,False,False
1361,Grapenut ice cream all day!,ChdDSUhNMG9nS0VJQ0FnSUNENWJ6bHRRRRAB,Boston,en,Tangibility,False,True,False,False,False
1363,P & R has the best green pistachio icecream I ever had hands down! And the beef patty with cocoa bread is the best,ChdDSUhNMG9nS0VJQ0FnSUQ5eklHbHF3RRAB,Boston,en,Tangibility,False,True,False,False,False
1366,Ole school Jamaican ice cream and Beef patty establishment. Been coming here since a child and still come for my J.A vibe grape nut ice cream and a beef patty !!,ChdDSUhNMG9nS0VJQ0FnSUNsN3BmczhBRRAB,Boston,en,Tangibility,False,True,False,False,False
1385,$10.51for two piece chicken,ChZDSUhNMG9nS0VJQ0FnSUN4cUlIZFlREAE,Boston,en,Tangibility,False,True,False,False,False
1401,"This is a great establishment, The food is exceptional. The staff are neighborhood friendly. If you are in the area and just looking for good food. I highly recommend this place.",ChdDSUhNMG9nS0VJQ0FnSURGX2Ryam93RRAB,Boston,en,Empathy,False,False,True,False,False
1403,"The place is dirty and unsanitary. They had big dead cockaroaches on the floor while cooking your food. They don't wear gloves, hair nets etc nothing. The same hands that take your money go right back to touching and preparing your food. You can't see where your pizza is coming from. They bring it from the back or side of the store. So who knows how they store it. I can't believe that the state has not shut them down yet. I wish they had a grade syatem like NY. This place will definitely get an F. Dirt and unsanitary practices while making your food. I don't understand how people do not take their health seriously. I was there to pick up food to be delivered. Being a delivery driver you see alot of nasty stuff picking up food. I eat from home!!",ChdDSUhNMG9nS0VJQ0FnSUNGbmZhS3dBRRAB,Boston,en,Assurance,False,False,False,False,True
1416,One of the best pizza place in town nice and delicious,ChZDSUhNMG9nS0VJQ0FnSUM5MUotcVV3EAE,Boston,en,Tangibility,False,True,False,False,False
1420,"Taste fresh, not salty suitable for my high blood pressure. A real caribbean flavor.",ChZDSUhNMG9nS0VJQ0FnSUM5aEpMcUR3EAE,Boston,en,Reliability,True,False,False,False,False
1426,Ordered curry chicken and white rice( large). Portion was a small not a large. Food tasted bland curry had barely any flavor/spice.,ChZDSUhNMG9nS0VJQ0FnSUN1cXEycWF3EAE,Boston,en,Reliability,True,False,False,False,False
1430,It was fun and amazing no complaints whatsoever,ChdDSUhNMG9nS0VJQ0FnSUM5a1BLRDBnRRAB,Boston,en,Empathy,False,False,True,False,False
1441,Best Haitian food in Boston period! People are soo nice.,ChdDSUhNMG9nS0VJQ0FnSUM5M3VmTG1nRRAB,Boston,en,Empathy,False,False,True,False,False
1451,"This is the Spot, Me and My Sister just left there, I Recommen Everyone Try This Place Out...",ChdDSUhNMG9nS0VJQ0FnSUM5eWIzU3RnRRAB,Boston,en,Tangibility,False,True,False,False,False
1453,Girl in the front was counting money and fixing food. Prices are high for a $2 pastelito you get somewhere else its almost $6 here,ChdDSUhNMG9nS0VJQ0FnSURkdGV6Ni1RRRAB,Boston,en,Tangibility,False,True,False,False,False
1467,This place is the bomb!!! Food is awesome and prices are affordable! I eat here almost every day on my lunch break! and i will continue to eat here! the seasonings for the pork shoulder is to die for!!!!!!! :) The Customer service are so nice!!!! I give this place 100 Stars!!!!!,ChdDSUhNMG9nS0VJQ0FnSURweFpiVnBRRRAB,Boston,en,"Empathy, Reliability",True,False,True,False,False
1476,"Great spot for real food. I've been going there since they opened. My whole family loves them, both my Southern side and my Trinidadian side.",ChdDSUhNMG9nS0VJQ0FnSUNkeGZTbnF3RRAB,Boston,en,Empathy,False,False,True,False,False
1478,Really delicious food,ChdDSUhNMG9nS0VJQ0FnSUR0LXBQR3RnRRAB,Boston,en,Reliability,True,False,False,False,False
1485,Good variety of Caribbean food.,ChZDSUhNMG9nS0VJQ0FnSUM5bWNlTkxREAE,Boston,en,Tangibility,False,True,False,False,False
1486,"Clean place, good food portions and options and great price",ChZDSUhNMG9nS0VJQ0FnSUNGek9HNENREAE,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1489,Place is slow as hell and always filthy,ChZDSUhNMG9nS0VJQ0FnSUNscUtXeVVBEAE,Boston,en,"Responsiveness, Tangibility",False,True,False,True,False
1491,Bugs in the coffee,ChZDSUhNMG9nS0VJQ0FnSURacHFYVEtREAE,Boston,en,Reliability,True,False,False,False,False
1495,Amazing place!! Carolina was our service and i could not have a better server. Super dedicated and fast.,ChdDSUhNMG9nS0VJQ0FnSUNqcFl1ejF3RRAB,Boston,en,"Empathy, Responsiveness",False,False,True,True,False
1508,"The food is just really really bland. I got the general gaus chicken, shrimp lomein and plain fried rice. All of it was bland.",ChZDSUhNMG9nS0VJQ0FnSUMxcFB6NkVBEAE,Boston,en,Reliability,True,False,False,False,False
1545,Small restaurant with big portions and yummy foodz excellent service,ChdDSUhNMG9nS0VJQ0FnSUNkMEw3Q2lnRRAB,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1563,"Good food, good atmosphere, and quick service. If you’re ever in Boston and in the mood for Colombian/Latin food, check out Barney’s. You won’t be disappointed.",ChZDSUhNMG9nS0VJQ0FnSUN0XzR6RVh3EAE,Boston,en,"Tangibility, Responsiveness",False,True,False,True,False
1565,"The place is cozy, and the atmosphere is vibrant and fun. Great Latino music ( the dj knows how to keep your feet moving). The parking situation is the only reason I don't go there more often. Love this place.",ChdDSUhNMG9nS0VJQ0FnSURwbU03ajdRRRAB,Boston,en,Tangibility,False,True,False,False,False
1572,"Always great food, everything is great there",ChZDSUhNMG9nS0VJQ0FnSUMxbHVtUU1nEAE,Boston,en,Assurance,False,False,False,False,True
1578,"The food was amazing! Our waiter Alliah was very polite and helpful. He did an excellent job. Very prompt service. Although, the lady who took us to our table in the beginning was not very nice. She didn't even smile. It was annoying to have her around. The place is noisy just like other branches of the restaurant. But the food was delicious. Especially the pasta.",ChdDSUhNMG9nS0VJQ0FnSUREOHJPOHZRRRAB,Boston,en,"Responsiveness, Empathy",False,False,True,True,False
1579,It’s hard to believe that they just tell u the bathroom it’s not working and u simple have to wait ! Especially if u are pregnant….I waited and when was ready he told me to use the men s bathroom! I ll never come back in this place!,ChZDSUhNMG9nS0VJQ0FnSUREcEllcEd3EAE,Boston,en,Responsiveness,False,False,False,True,False
1580,5 star,ChdDSUhNMG9nS0VJQ0FnSUNEdmM2azBnRRAB,Boston,en,Assurance,False,False,False,False,True
1583,"I love Dim Sum of this place, the taste remains good for past many years. They just need to upgrade the atmosphere a little bit. Other than that , food is always good.",ChdDSUhNMG9nS0VJQ0FnSUNkbmE3Sm5BRRAB,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1584,Love the salt & pepper shrimp,ChZDSUhNMG9nS0VJQ0FnSUROXzRYeWF3EAE,Boston,en,Tangibility,False,True,False,False,False
1592,Delicious entrees. I had scallop casserole. About 30 35 . Service was slow and not very friendly. Unfortunately this restaurant now taken over with large and loud private events and functions. We moved our table as one event was separated from our table by a curtain. Subjected to loud and bad karaoke but we could hear after that.,ChZDSUhNMG9nS0VJQ0FnSUREMHRxaEdnEAE,Boston,en,"Tangibility, Responsiveness",False,True,False,True,False
1593,They were accommodating to the larger than expected group. Food was delicious. We are very particular about the sodium content of restaurant meals. All the meals were perfect.,ChdDSUhNMG9nS0VJQ0FnSUM5NjZEYV9RRRAB,Boston,en,"Empathy, Reliability",True,False,True,False,False
1597,In Boston you have to try Sullivan’s at Castle Island(Southie). Had the lobster roll and fried clam bellies. The roll was good without the much mayo.. I have had bigger on the Cape but for the money this was good. Clam bellies were tasty.,ChZDSUhNMG9nS0VJQ0FnSURENGFPWUp3EAE,Boston,en,Tangibility,False,True,False,False,False
1601,Ordered with uber eat one fish and chips and one shrimp and fries the order came with one piece of fish total came out to 65$ it was the most expensive 1 piece of fish in Massachusetts,ChdDSUhNMG9nS0VJQ0FnSURkaWJ6WDdBRRAB,Boston,en,Reliability,True,False,False,False,False
1602,Went to the TD Garden location great staff nice place to grab a bite to eat got the two dogs with fries and drink was very tasty,ChZDSUhNMG9nS0VJQ0FnSUR0MTdtNFh3EAE,Boston,en,"Responsiveness, Tangibility",False,True,False,True,False
1609,Bono catered a lunch at our office for about 25 people and it was a huge hit. Very easy to work with the Bono team to organize. They were right on time with hot food that was SO GOOD! Everyone loved it. Definitely recommend.,ChdDSUhNMG9nS0VJQ0FnSUM1LTl1SzJBRRAB,Boston,en,"Reliability, Tangibility",True,True,False,False,False
1621,Found a FINGERNAIL in my food,ChdDSUhNMG9nS0VJQ0FnSUR0OWFxQi1nRRAB,Boston,en,Assurance,False,False,False,False,True
1627,Revisited after a long absence because of some service and quality issues the service has gotten markedly better however food costs have gone up but value has gone down as has the overall quality of some menu items beautiful renovation however still lots of work to be done to get back to where they were when they've earned fives from me.,ChdDSUhNMG9nS0VJQ0FnSUQxNXRxTl9nRRAB,Boston,en,"Reliability, Responsiveness",True,False,False,True,False
1629,"We ordered three different bowls of pho and they were mediocre at best; a little bland for our taste and lacked the aromatics and depth of flavor. Could have also been because it was dinner time and the broth wasn't as fresh. The atmosphere was what you would expect from a hole in the wall restaurant. The service was bad. We ordered Goi Ga (salad w/ chicken) as our appetizer and never got it. We never got waters or even offered if we wanted drinks. They didn't know what fish sauce was so definitely no Vietnamese working that evening. After 3 tries, he did eventually figure out what we were asking for. Our server seemed to be hiding in the kitchen most of the time. We waited a long time after finishing our food before I had to go back there to get him to get our bill. Friendly but not a good server. Based on the other reviews, maybe everything would have been better if the owners were there. Definitely better places in Boston.",ChdDSUhNMG9nS0VJQ0FnSUMxbzdiVDJ3RRAB,Boston,en,"Responsiveness, Empathy",False,False,True,True,False
1634,This is a good quality Vietnamese restaurant for a very good prices. That's why I give it five stars.,ChdDSUhNMG9nS0VJQ0FnSUNsbWR6MTlnRRAB,Boston,en,Assurance,False,False,False,False,True
1636,The food over here in this restaurant is really good I definitely would recommend this restaurant to friends and family,ChdDSUhNMG9nS0VJQ0FnSUQ5eUlyTnNBRRAB,Boston,en,Reliability,True,False,False,False,False
1655,It is a busy spot after 2 in the morning. If you hungry and looking for a quick bite to eat this is place to go too,ChdDSUhNMG9nS0VJQ0FnSUQ5dWJYRHJ3RRAB,Boston,en,Responsiveness,False,False,False,True,False
1660,Portions very small,ChZDSUhNMG9nS0VJQ0FnSUNkZ3JULVJREAE,Boston,en,Tangibility,False,True,False,False,False
1672,Most disrespectful service ever to exist. Run by the most unprofessional people I've ever seen.,ChdDSUhNMG9nS0VJQ0FnSUNEdHM3a2dnRRAB,Boston,en,Empathy,False,False,True,False,False
1678,"The food is very good, they just need to change the plastic plates that are already yellow and smell like soap... the music could be better",ChRDSUhNMG9nS0VJQ0FnSUNKaDhRSRAB,Boston,en,Tangibility,False,True,False,False,False
1681,"Best birria tacos ever, also the burritos, the people is super friendly",ChdDSUhNMG9nS0VJQ0FnSUREN1p6ZWtnRRAB,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1688,The chicken is so good they have big portions,ChZDSUhNMG9nS0VJQ0FnSUQ1c3RySmVBEAE,Boston,en,Tangibility,False,True,False,False,False
1689,"This is such a great spot for Peruvian food in Boston! They’ve been around for a long time and the clientele tells you all you need to know. Highly recommend the Rincon Classico, the fried batter is super light and it comes with ceviche!",ChdDSUhNMG9nS0VJQ0FnSUNqeFpQLWtBRRAB,Boston,en,Tangibility,False,True,False,False,False
1690,"Ceviche mixto was not as good as I remember it. The red snapper was very good, and the seafood sauce was even better. Portions were large. 2 entrees and an appetizer came to over $100. Televisions are playing in the dining area. Parking was spotty.",ChdDSUhNMG9nS0VJQ0FnSUNqb3ZXXzJnRRAB,Boston,en,Tangibility,False,True,False,False,False
1691,Peruvian Food made by Colombians. The food is okay but not authentic. As a Peruvian I will tell you to go to Tutti Frutti which is 1-min walking from this location for more authentic Peruvian Food,ChdDSUhNMG9nS0VJQ0FnSUNqa091bS13RRAB,Boston,en,Assurance,False,False,False,False,True
1695,This place is a treat. Food and service are amazing. Worth the trek from downtown as this place does a better job of being authentic North End than the North End.,ChZDSUhNMG9nS0VJQ0FnSUM5bjhDVE53EAE,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1720,D Best,ChdDSUhNMG9nS0VJQ0FnSUNkeGNUempRRRAB,Boston,en,Tangibility,False,True,False,False,False
1721,"Everything was so delicious! Service was a tad slow, but we weren't in a rush so we didn't mind. They were still very kind and everything was great. Wish we had them back home!",ChZDSUhNMG9nS0VJQ0FnSUNqaXFlTmVnEAE,Boston,en,"Empathy, Reliability",True,False,True,False,False
1722,"Best chicken marsala and chicken wings. Lunas does not disappoint. Great food, great staff, and comfortable atmosphere. If you are in this area, definitely stop and eat",ChdDSUhNMG9nS0VJQ0FnSUNEeC1HYTFRRRAB,Boston,en,Assurance,False,False,False,False,True
1725,Muy sabroso,ChZDSUhNMG9nS0VJQ0FnSUNkeFB2cFJnEAE,Boston,en,Tangibility,False,True,False,False,False
1726,"Great food, great atmosphere, a little expensive",ChZDSUhNMG9nS0VJQ0FnSUNqM092WE1nEAE,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1733,"Food was decent, but everyone in my party left with a bad taste in their mouths after we were very rudely chastised and lectured about asking to split the check by our waiter, who was clearly having a bad night even though he already had his mandatory 20% gratuity added into the nearly $900 bill from our table. It might be annoying to you, but if the paying customer asks to split the bill at the end of the meal, you should smile and do it without complaining and making everyone feel awkward. Splitting a bill is a basic part of being a server; if you can’t manage it without fussing I suggest getting a different gig.",ChZDSUhNMG9nS0VJQ0FnSUM5NzRPcVBnEAE,Boston,en,Empathy,False,False,True,False,False
1739,I just recently ordered off Uber eats and for $20+ the portions was defiantly not worth it it’s like they gave one scoop of rice and veggies in a baby spoon I’m very disappointed because I come in often and I definitely get my moneys worth!!!!!,ChdDSUhNMG9nS0VJQ0FnSUNEeXRPNXp3RRAB,Boston,en,Tangibility,False,True,False,False,False
1756,"This place never waivers from sweving delicious food. Bar seating, outside table, and dining area.",ChZDSUhNMG9nS0VJQ0FnSUREejkzR2JREAE,Boston,en,Reliability,True,False,False,False,False
1760,"Fantastic food I had the Pollo alla Wilfredo, which was like an *elevated* chicken marsala Good value and it was a dish that would have definitely taken me forever to make in my home kitchen They deserve a bigger space 🥳 The noise level and the density of patrons is the only detraction to the place, the service was fantastic and they were super attentive and a very charming front of the house crew They even warned me about the portion of the Wilfredo and talked me down from getting a soup to start with, very reasonable",ChZDSUhNMG9nS0VJQ0FnSUNqc0xiNEF3EAE,Boston,en,"Tangibility, Empathy, Responsiveness",False,True,True,True,False
1767,One of my favorite Italian restaurants in the Boston area.,ChZDSUhNMG9nS0VJQ0FnSUM5MktUWlNBEAE,Boston,en,Tangibility,False,True,False,False,False
1795,The service sucked couldn't speak English double charged me claimed to have done cash back on the second order but couldn't get me the cash because there was no manager there which all was a lie looked at my account and it shows me charged for 2 of the items that I only got one of !!,ChdDSUhNMG9nS0VJQ0FnSUQ5b2EtMDZBRRAB,Cary,en,Reliability,True,False,False,False,False
1806,"90 DOLLARS FOR THIS OUTRAGEOUS EXPERIENCE!!! To begin with these prices were insane and for what, the food was not good at all. The chicken was very undercooked and the fish looked liked it was swimming in a deep frier. We ordered a SIDE of yucca fries and we got a whole entire dish made with yuca fries for about 9 dollars which isn’t what we ordered plus it tasted horrible. We then asked about it and the employee said,”I brought it out to your table so I added it to the bill,” even though we never ordered it. The whole experience was just not good and the food took way too long to come out. Overall I do NOT Recommend coming here.",ChdDSUhNMG9nS0VJQ0FnSUREOHZEVm5BRRAB,Cary,en,"Reliability, Responsiveness",True,False,False,True,False
1826,Could taste mold/mildew in Fruit punch from soda fountain. Taco shells were stale. Very dissatisfied,ChdDSUhNMG9nS0VJQ0FnSUNqOG92WWtRRRAB,Cary,en,Reliability,True,False,False,False,False
1832,When we go to North we always end up in this Taco Bell. It’s fresh food and taste perfect. Awesome food and very well maintained,ChZDSUhNMG9nS0VJQ0FnSUMxMGYzclZREAE,Cary,en,"Tangibility, Reliability",True,True,False,False,False
1834,Food was ok. I had to ask again at the window for my condiments and then they forgot to give me my drink had to request that too.,ChZDSUhNMG9nS0VJQ0FnSURWMlp2akRREAE,Cary,en,Responsiveness,False,False,False,True,False
1839,"My friend and I went in on a Sunday for a quick, last minute brunch at 3pm. Hosts were great. Food was good. Our server, Valerie F., was not. Maybe she was ready to clock out, bad day, upset she was working on a Sunday... i'm not sure. Valerie F. had the worst attitude taking our drink order, she was very impatient when taking our food order, she dropped the food off, and was never seen again. My friend went to the kitchen area to ask for a box and as he was walking back to the table, he overheard Valerie say, ""oh, he can come back here to get a box but not his check."" (Rude and uncalled for - considering she had not been back to our table to check on us at all). He turned right around, went back to Valerie , and asked for our check. For context, the restaurant closes at 4pm on Sundays. We paid (with the hostess by the way because Valerie did not come get our debit card) and were out of the doors at 4:05pm. This was our first time visiting Dame's Chicken and Waffles in Cary and was extremely disappointed in the service and behavior of Valerie. Unfortunately, I will not be returning to this location and spending time and money in an establishment that condones this kind of behavior. Dames Chicken and Waffles corporate office, restaurant management, and/or God himself should have a conversation with Valerie and I pray she has the day she deserves. Best, Joey G.",ChdDSUhNMG9nS0VJQ0FnSURELS1YUTlRRRAB,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
1845,Food is good we will be back!,ChdDSUhNMG9nS0VJQ0FnSUREbkxmbmh3RRAB,Cary,en,Reliability,True,False,False,False,False
1846,"Home of the no syrup is needed! Yall we had never been to Dames but have heard about it. Like chicken and waffles is chicken and waffles right…wrong! These dang waffles were so good that we never even touched the syrup! Like we spread some of the flavored butter (peach and something for me, my lil cousin had maple pecan), took a bite and that was all she wrote. That was THE BEST WAFFLE EVER! Like it was soft and flavorful (by the way it was the original). And can’t forget them chicken wings. They were nice and hot and crispy and that little sauce was oh so good. Go try them out if you haven’t because we were pleasantly surprised and will be hitting up the Greensboro spot soon!",ChdDSUhNMG9nS0VJQ0FnSUNELTdEX2l3RRAB,Cary,en,Tangibility,False,True,False,False,False
1851,Gentleman behind the bar was incredibly polite and thoughtful. Great service as always from the legend Jen. Has always been a staple joint for a beer and wings.,ChdDSUhNMG9nS0VJQ0FnSUQ5bDhESWxBRRAB,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
1858,"I ordered dinner at 5:45pm to pick up at 6:45pm, thinking I was working late. Not the case, so I called at 6pm to see if I could possibly pickup earlier, and she told me “it’s already here to pickup now!” 45 minutes before I wanted to pick it up. It was also ice cold when I got it. The older lady that works the counter is always EXTREMELY rude and nasty, I used to keep coming back because the food was good, but I think I am done now.",ChZDSUhNMG9nS0VJQ0FnSUNOeHN5ekpBEAE,Cary,en,"Reliability, Empathy",True,False,True,False,False
1861,The cleanest and best tasting Zaxby's I've ever been to.,ChZDSUhNMG9nS0VJQ0FnSUNqbnFUVlZREAE,Cary,en,"Tangibility, Reliability",True,True,False,False,False
1862,I got my free 4 fried shrimp just by spending $5.00 with the app. The shrimp had a nice crusty breading and were cooked just right. My chicken sandwich tasted great as usual.,ChdDSUhNMG9nS0VJQ0FnSUNEbjZySWdBRRAB,Cary,en,Tangibility,False,True,False,False,False
1864,"In and out in a hurry, with a smile to go with it! This location always has super fresh, beyond quick food. I always get the kicken chicken sandwich, and they nail it everything. Right at the questionable mark of too much sauce, but it's perfect every time!",ChdDSUhNMG9nS0VJQ0FnSUQ5anVlQTh3RRAB,Cary,en,Responsiveness,False,False,False,True,False
1865,"On 1/28 at 9:30PM I realized I was too late to order in the dining room, so i walked over to the drive thru and waited patiently as I had 3 hungry children at home . When it was my turn to order, I was ignored because I was on foot. I understand that it's a 'drive thru' but communication would've been sufficent, even if it was a "" sorry m'am, cars only"" INSTEAD I was mocked and humilated! The staff laughed hysterically as they served the car ahead of me, joking with the current customer and looking back at me shaking their head because they have never seen a mom who was willing to do whatever was needed to feed her children. I didn't served, but I did get embarressed! I honestly would've been okay if they told me they couldn't serve me instead of ignoring me and laughing at me with staff and customers.",ChdDSUhNMG9nS0VJQ0FnSUN0a2FqN3JBRRAB,Cary,en,Empathy,False,False,True,False,False
1869,"It took a bit longer for my drive-through order than I anticipated being the only person there. Sadly, my original chicken sandwich was cold, and hot fries were limp. The ice coffee was okay. I rarely eat fast food, so I'd hoped for a tastier experience.",ChdDSUhNMG9nS0VJQ0FnSUREelBqNGlBRRAB,Cary,en,"Responsiveness, Reliability",True,False,False,True,False
1873,"Just left, ears bleeding from the volume of the music. Food safety violations everywhere.",ChZDSUhNMG9nS0VJQ0FnSUNsOC1IZFBREAE,Cary,en,"Tangibility, Assurance",False,True,False,False,True
1874,Expensive and food was not that good but service was excellent.,ChZDSUhNMG9nS0VJQ0FnSUNqeXJmZ1JBEAE,Cary,en,"Tangibility, Reliability",True,True,False,False,False
1888,I love going here because. When I order food is always good.. The workers are always respectable and polite. I never have a problem with my order.,ChdDSUhNMG9nS0VJQ0FnSUNEa2FXNW93RRAB,Cary,en,"Reliability, Empathy",True,False,True,False,False
1898,"We went for the valentine's day dinner and had an incredible time. Definitely very pricey but the whole experience was worth it. We had a continuous stream of very interesting, beautiful and delicious dishes for almost three hours. It it won't totally destroy your budget I would highly recommend checking this place out at least once.",ChdDSUhNMG9nS0VJQ0FnSUNkM1lXTHBBRRAB,Cary,en,"Tangibility, Assurance",False,True,False,False,True
1906,Makes me happy,ChZDSUhNMG9nS0VJQ0FnSUNOdC1qTE1BEAE,Cary,en,Empathy,False,False,True,False,False
1912,"The food was delicious, the service friendly and fast and I Will definitely come again when I'm in the area.",ChZDSUhNMG9nS0VJQ0FnSUNqa08tZk9nEAE,Cary,en,"Empathy, Reliability",True,False,True,False,False
1914,"We ordered the steak quesadillas and the steak was so tough and tasted horrible. We also ordered the hard chicken tacos The chicken had no flavor and the rice and refried beans were awful We asked the server to take the steak quyoff out bill and we were told, “We are not allowed to take anything back” I never heard of such a thing in my life I asked for the manager and was told the manager wasn’t answering his phone After three attempts I told our server we really don’t like the food. He finally took it off the bill but assured me that’s not the restaurants policy. I won’t be going back. It isn’t really a clean restaurant. And the bathrooms were dirty.",ChdDSUhNMG9nS0VJQ0FnSURELThPcW5RRRAB,Cary,en,"Reliability, Assurance",True,False,False,False,True
1916,The hostess and service staff were absolutely phenomenal!!!! This place is very casual and yet high class! The servers do not pressure you but wait on you with care and respect. The food is delicious and very authentic.,ChdDSUhNMG9nS0VJQ0FnSUREN2RlTjVRRRAB,Cary,en,"Empathy, Tangibility",False,True,True,False,False
1928,Service was as good as the food! Excellent,ChZDSUhNMG9nS0VJQ0FnSURkNllQc2R3EAE,Cary,en,Assurance,False,False,False,False,True
1929,"Each time we've been to Ruth's Chris it was been a fabulous experience. The service is amazing. Friendly, prompt and knowledgeable, not to mention the food comes out very quick. The atmosphere is always calm, quiet and intimate. The food is outstanding- not a single complaint. We've had the porterhouse for two, ribeyes, garlic mash, creamed spinach, lyonnaise, osso bucco ravioli and banana foster. Everything was amazing and piping hot. I would definitely recommend Ruth's Chris if it's within your budget.",ChZDSUhNMG9nS0VJQ0FnSUNqbnNUN0Z3EAE,Cary,en,"Assurance, Reliability, Tangibility",True,True,False,False,True
1938,"Food was delicious, excellent staff",ChZDSUhNMG9nS0VJQ0FnSUNqc2J5ekRnEAE,Cary,en,"Tangibility, Assurance",False,True,False,False,True
1941,"Terrible experience. Took forever for us to just get our beverages. Took another eternity to get the food and when it came, it was either cold or burnt. The manager did comp the food which was good but I will never go to this location again.",ChdDSUhNMG9nS0VJQ0FnSUREckk2RzhRRRAB,Cary,en,"Responsiveness, Reliability",True,False,False,True,False
1952,"I ordered the seafood platter that comes with fried catfish, fried oysters, fried shrimp , and fries. This dish needs a bit more flavor and seasoning for it to be a Louisiana restaurant but not bad. I enjoyed the red beans 🫘 and rice , the corn bread , the gumbo, the jambalaya, and the fried alligator bites. These were all flavored nicely and seasoned well. I would definitely order this again. I ordered the bourbon Brownie. I didn't like this one. The bourbon sauce was just like eating sugar. The Brownie had a lot of sugar throughout it. The ice cream was hood though.",ChZDSUhNMG9nS0VJQ0FnSUNEMWZDSmJBEAE,Cary,en,Reliability,True,False,False,False,False
1968,"Ordered a pizza for delivery for a party and it came fast, hot, and was delicious. The delivery driver, I think his name was Zach (a tall, friendly guy, he was super funny) I would highly recommend! Would order again",ChZDSUhNMG9nS0VJQ0FnSURGcjZxeVhREAE,Cary,en,Responsiveness,False,False,False,True,False
1973,"Overly sweet sauce and flavorless crust made this a pretty unappetizing pizza. The cheese and pepperoni were excellent, and the service was great as well. Must like a sugary sauce to enjoy this pizza.",ChdDSUhNMG9nS0VJQ0FnSUNwMzQ2bV9BRRAB,Cary,en,"Reliability, Tangibility",True,True,False,False,False
1975,"Favorite ramen place in the area! I always gets the spicy tonkotsu ramen. Portions are good value and the broth is rich and fragrant. I always bring friends and newcomers here. The sushi is also good, rice is fresh, tender and well seasoned.",ChdDSUhNMG9nS0VJQ0FnSUNqN09tRTlBRRAB,Cary,en,Tangibility,False,True,False,False,False
1986,Consistent and always meets/exceeds expectations!!,ChdDSUhNMG9nS0VJQ0FnSURNemVfUzNBRRAB,Cary,en,Reliability,True,False,False,False,False
1989,"Lorena was our server and she was exceptional!! She broke down all the meals and because of her suggestions, I ordered something out of my comfort zone and LOVED IT. She's an experienced cook and you can tell she's passionate about food. Love love love! Thank you Tribeca and Lorena for a beautiful experience",ChdDSUhNMG9nS0VJQ0FnSUNEbTR6dmd3RRAB,Cary,en,"Empathy, Assurance",False,False,True,False,True
1993,"Had appetizers at the bar, bartender Mike was attentive. The queso had good flavor, but was very runny. The Korean meatballs were also good, but seemed super salty. Fried zucchini didn't have much flavor, would not recommend. I miss the regular nachos that used to be on the menu. I'm hoping that Tribeca can pick things back up.",ChZDSUhNMG9nS0VJQ0FnSUNENmZUcWRnEAE,Cary,en,Tangibility,False,True,False,False,False
1995,Nice surprise to get lunch prepared the way you request! Crispy hot garlic chicken wings with a bed of veggie rice and a courteous smile...what more can you ask for!,ChZDSUhNMG9nS0VJQ0FnSUQ5dl9uemN3EAE,Cary,en,"Empathy, Tangibility",False,True,True,False,False
1999,"Expensive, the food feels processed and artificially flavored (sesame chicken was loaded with sugar). Would definitely skip this place next time!",ChdDSUhNMG9nS0VJQ0FnSUQxLXBiUnR3RRAB,Cary,en,Tangibility,False,True,False,False,False
2009,"We just moved here from NY and took a chance since it’s close to us. The food was very good with nice portions. I had shrimp with lobster sauce and spouse had Beef with Broccoli, we definitely will order again.",ChZDSUhNMG9nS0VJQ0FnSUNOMDlfcGVnEAE,Cary,en,Reliability,True,False,False,False,False
2011,Really great classic Chinese food!,ChZDSUhNMG9nS0VJQ0FnSUNwbTYzX2NBEAE,Cary,en,Reliability,True,False,False,False,False
2015,"Wish I could give 0 stars. Worst Chinese food ever and wasted money. Ordered take out. Worst hot and sour soup every in my life. Spoilt tofu, and mushrooms. Stinky and went to trash. Fried rice had stone/sand. Stinky as well. This place needs a visit by health inspectors",ChZDSUhNMG9nS0VJQ0FnSUR1NjdHelRnEAE,Cary,en,"Reliability, Assurance",True,False,False,False,True
2017,"When I say this is my favorite restaurant, I mean it. I am always overjoyed whenever I hear my wife calling their place to make an order and when I then go to pick the food up, the staff is always so friendly and polite. We’ve had one mistake happen with our order once but the lady on the phone was very helpful and helped us. Definitely recommend this place to others!",ChZDSUhNMG9nS0VJQ0FnSUNENlB6aWZnEAE,Cary,en,"Empathy, Reliability",True,False,True,False,False
