,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
1542,Love the pollo a la brasa (charcoal rotisserie chicken); the flavor is excellent! Also ordered the alfajores.,ChdDSUhNMG9nS0VJQ0FnSUREaXNEN3FRRRAB,Boston,en,Tangibility,False,True,False,False,False
1549,Ordered delivery from door dash. The meat and yucca was very dried and overcooked. It appeared they had given us old food that has been sitting out. Very disappointed.,ChZDSUhNMG9nS0VJQ0FnSUNEdEw3S0ZnEAE,Boston,en,Reliability,True,False,False,False,False
1552,"Best espresso martinis in Boston! Fantastic cocktails, great service, & the vibes are on point!",ChZDSUhNMG9nS0VJQ0FnSUNqcm9YQ1R3EAE,Boston,en,Assurance,False,False,False,False,True
1554,"Went last night with my sisters and the service was EXCEPTIONAL! BEST customer we we have ever experience. The manager or owner as well as staff went to above and beyond to make sure we had a great experience. 1000/10 customer service. Food 100/10 ! Everything was fresh , hot and delicious!",ChdDSUhNMG9nS0VJQ0FnSUNqaXV2c3B3RRAB,Boston,en,"Empathy, Reliability",True,False,True,False,False
1555,Nilson was so kind and made sure we had a great time. The drinks were great too. Highly recommend the strawberry mule and lychee martini.,ChdDSUhNMG9nS0VJQ0FnSUREODd5NTNnRRAB,Boston,en,Empathy,False,False,True,False,False
1570,Best pizza in the East Boston area and great service! Highly recommend.,ChZDSUhNMG9nS0VJQ0FnSUNOaE1TaFpBEAE,Boston,en,"Reliability, Empathy",True,False,True,False,False
1571,Not as good as it use to be .. High prices on not so good quality of meats in the subs.,ChZDSUhNMG9nS0VJQ0FnSURJLU9LeGFREAE,Boston,en,Reliability,True,False,False,False,False
1587,"Everything was absolutely disgusting! The lo mein was ice cold. I went in an ordered and was home in 5 minutes! The egg rolls were so greasy and burnt as were the beef teriyaki and tuff! The fried rice tasted burnt and old, egg foo yung was swimming in grease that was supposed to be gravy…No Gravy!!!! I wish this had smellovision taking these photos all I smell is burnt!!!! I would give it a minus 5 stars!!! Do Not Recommend! Never Again!",ChZDSUhNMG9nS0VJQ0FnSUMxcWV2NldREAE,Boston,en,Reliability,True,False,False,False,False
1606,I ordered catering dishes for my moms birthday dinner and it came out amazing. They were able to accommodate me last minute. The food was good and the guy who came to drop off the food was super nice and attentive. If you want catering I recommend this place.,ChdDSUhNMG9nS0VJQ0FnSUNkLTVIV3NRRRAB,Boston,en,"Empathy, Assurance",False,False,True,False,True
1612,Bono has amazing food and a great catering service. They have amazing vegetarian options and they have something on the menu for everyone. Would definitely recommend for any occasion!,ChZDSUhNMG9nS0VJQ0FnSUNaOC1yNmRnEAE,Boston,en,"Assurance, Empathy",False,False,True,False,True
1619,"Recently, I ordered delivery food from Chinese Dragon. I had zero expectations (either way) for their food; it was late, but their kitchen was open and they were willing to deliver to my slightly out-of-range location for a small, additional delivery fee. (A paltry $ amount, compared to the ridiculous/endless delivery and service fees Uber Cheats, Grub Nub, etc. tack on to every order.) 45 minutes later, my food arrived -- and it was wonderful! Creamy egg drop soup; perfect saucy chicken sautéed to perfection with a colorful mix of tasty chinese vegetables; delicious chicken fried rice (replete with real, large chunks of meat throughout); admidst this abundance though the rich, tender beef teriaki skewers were actually the first thing to be devoured. (I would usually save one for later but hey...life is short and their siren song called me.) So good! In summary, I still can't believe that I polished off so much food, so easily at 1am...or that there were so many (non-teriaki) leftovers the next day. A++ service and food, I highly recommend Chinese Dragon!",ChZDSUhNMG9nS0VJQ0FnSURkeHBPZE53EAE,Boston,en,Reliability,True,False,False,False,False
1624,"It's one of my to go places in the east boston area. An affordable, tasty and quick meal is always satisfactory. Highly recommend their salt and pepper shrimp, general gaos chicken, house fried rice, crab rangoon, and Cantonese rice noodle!",ChdDSUhNMG9nS0VJQ0FnSUNxcTRHUzNnRRAB,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1635,"Hope it's under new ownership, was there on a date about 2 years ago got sick as a dog, but use to be great way back true Vietnamese dining then, outside of the recent dining experience the waitstaff was very professional. But won't be back",ChdDSUhNMG9nS0VJQ0FnSUQ1X0luQmxRRRAB,Boston,en,"Reliability, Assurance",True,False,False,False,True
1642,"We just drank, but the service was great and very friendly service",ChZDSUhNMG9nS0VJQ0FnSUREMC0tM0VnEAE,Boston,en,Empathy,False,False,True,False,False
1643,Cozy place to watch a game,ChZDSUhNMG9nS0VJQ0FnSURENXE2WEh3EAE,Boston,en,Tangibility,False,True,False,False,False
1644,"We went to Kelley’s to have to dinner right after flying in to Boston. It’s located about 10-minute drive from the car rental center. We loved the vibe of the place as it has a lot of memorabilia, the service was good as the girls did their best during their extremely busy night. But the food tbh wasn’t as amazing as I was hoping for. I ordered chicken parmesiano calzone and it was quite dry and doughy. Maybe it was my luck that day, but my Bloody Mary had too much alcohol in it and tasted watery with no flavor. 🤷‍",ChZDSUhNMG9nS0VJQ0FnSUREX0xxNk53EAE,Boston,en,"Empathy, Reliability",True,False,True,False,False
1650,Very good food,ChZDSUhNMG9nS0VJQ0FnSUMyN0t5WWZREAE,Boston,en,Reliability,True,False,False,False,False
1666,"Everything is amazing, the staff is beyond kind, I live around the corner and eat here at least once weekly. Tinga burrito is my go too.",ChdDSUhNMG9nS0VJQ0FnSUM5MnZ6YnZBRRAB,Boston,en,Empathy,False,False,True,False,False
1670,"I do a lot of reviews, and I leave a lot of good reviews, but this has to be one of the rudest and most disrespectful places I've ever encountered! My sister placed and order with them but forgot to pick it up because she had to rush home to her baby, she is a new mother. Because she did not pick up her food, the restaurant messaged her saying... "" if you don't pick up your food and pay us, we will post your picture in all our groupchats and on every corner for being a thief..."" She did not ""steal"" anything, she simply forgot to pick up her order due to a family emergency and now they are threatening her over a miserable $50 bill. What kind of gang run business is this! I hope you get shutdown.",ChdDSUhNMG9nS0VJQ0FnSUNEcnNDVWtRRRAB,Boston,en,Empathy,False,False,True,False,False
1675,"Always a great service, this has been our place for years now. Sometimes the music is a little louder than usual, feels like I am at the club and not a restaurant. Anyways, the food is great and prices as well.",ChZDSUhNMG9nS0VJQ0FnSURKaVluNERnEAE,Boston,en,Tangibility,False,True,False,False,False
1676,The montanero here is good,ChdDSUhNMG9nS0VJQ0FnSURKcU1HR2t3RRAB,Boston,en,Tangibility,False,True,False,False,False
1684,"Great food, great service, and it’s a hole in the so no frills. Food made with love. The best birria tacos I’ve ever had.",ChdDSUhNMG9nS0VJQ0FnSUNEX2NXQi1nRRAB,Boston,en,"Tangibility, Empathy",False,True,True,False,False
1685,Not only are they the best tacos in boston but the service is also impeccable - I asked for shrimp tacos without realizing they aren’t actually on the menu (my bad) and the owner insisted on making them for me anyway! So jot necessary but so appreciated nonetheless - thank you!!,ChZDSUhNMG9nS0VJQ0FnSUNEd3BhMFpBEAE,Boston,en,"Empathy, Assurance",False,False,True,False,True
1686,Authentic. Cheap. Good quality. Will come here again!,ChdDSUhNMG9nS0VJQ0FnSUQ5MS12VGpBRRAB,Boston,en,Tangibility,False,True,False,False,False
1694,While the atmosphere isn’t anything to write home about the people and food make up for it. Authentic East Boston experience with delicious food. The pollo Lisa was incredible as was the Mario a la seafood. Easy spot at then beginning or end of a trip out of BOS.,ChdDSUhNMG9nS0VJQ0FnSUNEbDR1eW9nRRAB,Boston,en,Empathy,False,False,True,False,False
1698,"I don’t eat Italian food often because I don’t know how to order. So most time I order scampi or lasagna. In Mario’s I didn’t see lasagna on the menu. The lady with a big smile when we walked in came to assist. She said lasagna is such a popular dish in her restaurant so she does not need to put it on the menu but she will make me one. It was the best one I ever had. I love the sauce so much. It tastes smooth but not sour. Usually I’ll have some stomach upset after I eat tomato sauce dishes. But this time I didn’t have any problem. I even went to bed right after dinner without any issues. Love the place. Love the service. Love the atmosphere. If you’re traveling in Boston and stay near the airport, this place should be on your list to visit for your meal.",ChZDSUhNMG9nS0VJQ0FnSURkajZpN1dBEAE,Boston,en,"Empathy, Reliability",True,False,True,False,False
1713,Listen..... Take The Time... Just Go and Try this INSANE FOOD.... YOU WON'T BE DISAPPOINTED,ChZDSUhNMG9nS0VJQ0FnSUQ5MGZ2NUxBEAE,Boston,en,Not enough information to determine relevant dimension,False,False,False,False,False
1719,Great place. Had a chicken quesadilla. The place is pretty decent,ChdDSUhNMG9nS0VJQ0FnSUNkNzVtQXhBRRAB,Boston,en,Tangibility,False,True,False,False,False
1730,Everything is amazing!,ChdDSUhNMG9nS0VJQ0FnSUNEdllMV3Z3RRAB,Boston,en,Tangibility,False,True,False,False,False
1742,"Unpretentious, delicious, inexpensive food. This place is an absolute gem.",ChZDSUhNMG9nS0VJQ0FnSUM5NTdPVkdREAE,Boston,en,"Reliability, Tangibility",True,True,False,False,False
1757,Lobster roll was delicious! It was filled with lobster and was super buttery. The bread was also delicious and it made the perfect combo. Highly recommend ordering it warm. Lobster mkt price on the day was $42. Service was also superb!,ChdDSUhNMG9nS0VJQ0FnSUREaF9udDJBRRAB,Boston,en,"Tangibility, Assurance",False,True,False,False,True
1758,"We had the cold style lobster roll and while pricey, it was really good. Nice, chunky bits in the lobster roll. The meat had a nice sweet quality that's indicative of lobster from Cape Cod. The bread was properly buttered and grilled. The only downside was they splashed vinegar in the lobster. It must be an acquired taste but not something I loved. Also the fries were overcooked and just not tasty.",ChdDSUhNMG9nS0VJQ0FnSUREMl9lTDZnRRAB,Boston,en,"Reliability, Tangibility",True,True,False,False,False
1772,"Adam made our night. Great service, great food. Can't wait to visit the back patio once the weather gets nice. Great spot.",ChZDSUhNMG9nS0VJQ0FnSUNEd3JpblJ3EAE,Boston,en,Responsiveness,False,False,False,True,False
1779,Good food,ChZDSUhNMG9nS0VJQ0FnSUNkdk9QQlZBEAE,Boston,en,Reliability,True,False,False,False,False
1780,Ken and Erica have always been amazing to my friends and I. Food and service is always good!,ChdDSUhNMG9nS0VJQ0FnSUR0eHBPNHNRRRAB,Boston,en,Assurance,False,False,False,False,True
1790,Pizza was cold and hard .,ChdDSUhNMG9nS0VJQ0FnSURWOE9IZWpRRRAB,Cary,en,"Reliability, Tangibility",True,True,False,False,False
1793,Good,ChdDSUhNMG9nS0VJQ0FnSURwcmRlaS1BRRAB,Cary,en,-,False,False,False,False,False
1800,Fast service,ChZDSUhNMG9nS0VJQ0FnSURObWN2RlF3EAE,Cary,en,Responsiveness,False,False,False,True,False
1804,"I usually eat at this restaurant every once in a while. I enjoy peruvian dishes and they captured the taste very accurately! It is a great place to try new fresh food. My food always comes in at the right temperature, the service is great and there is light music playing. The decorations are also elegant! Wonderful restaurant, I recommend it here!",ChdDSUhNMG9nS0VJQ0FnSUREby1fLXJnRRAB,Cary,en,"Tangibility, Reliability, Empathy",True,True,True,False,False
1805,"The food is wonderful, the service is friendly, the whole place is a delightful surprise! Can’t wait to come back to Cary so we try more of the delicious food. Try the Ceviche Mix or the Saltado de Pollo 🤩",ChZDSUhNMG9nS0VJQ0FnSUREOHFteENnEAE,Cary,en,"Empathy, Tangibility",False,True,True,False,False
1810,The food was delicious! We had what the owner recommended and loved it. Definitely worth eating here.,ChZDSUhNMG9nS0VJQ0FnSUNEcWFIYVd3EAE,Cary,en,Reliability,True,False,False,False,False
1823,Love it!,ChdDSUhNMG9nS0VJQ0FnSUQ5cnZDN2xBRRAB,Cary,en,Empathy,False,False,True,False,False
1827,"I come here weekly and I'm not their only regular. Even when I'm on a diet I just save most of my days calories so I can get my Taco Bell fix. Order through the app and get great deals on food. Love the friendly staff. Look ""sometimes you wanna go where everybody knows your name!""",ChdDSUhNMG9nS0VJQ0FnSUREaUpLdXh3RRAB,Cary,en,Empathy,False,False,True,False,False
1828,I love taco bell but this is the slowest taco bell ive ever been to and its been this way since covid.,ChZDSUhNMG9nS0VJQ0FnSUN0Z1BEZEpBEAE,Cary,en,Responsiveness,False,False,False,True,False
1830,Toca Bell and KFC under one roof how can you go wrong...,ChdDSUhNMG9nS0VJQ0FnSUNOcTZUTWd3RRAB,Cary,en,Tangibility,False,True,False,False,False
1833,Had a great experience and the service was fast and friendly,ChdDSUhNMG9nS0VJQ0FnSUMxMU9pcHRnRRAB,Cary,en,Responsiveness,False,False,False,True,False
1844,"A Friendly Visit to Dames Chicken and Waffles I had been eagerly anticipating my first visit to Dames Chicken and Waffles, so I arrived bright and early on a Sunday morning at 9:45 am, only to realize that they don't open until 10 am – my bad for not double-checking the hours beforehand! But arriving early turned out to be a blessing, as a small line had already formed outside, and more folks were joining in anticipation of a delicious breakfast. Once seated, I ordered a glass of water, coffee, and orange juice. However, my excitement dipped momentarily when I noticed some food crumbs in my water. Nonetheless, I decided to give the menu a good look, settling on a waffle with maple pecan-infused butter and the American breakfast. The waffle, accompanied by its unique buttery topping, was decent, but not quite the flavor explosion I had hoped for. The American breakfast, unfortunately, didn't quite hit the mark either – the turkey bacon was a tad bland, and the sausage patties seemed a bit overdone. But hey, the buttery grits were surprisingly tasty! To my disappointment, the coffee arrived on the colder side and lacked the robust flavor I was expecting. Despite these minor setbacks, when the bill arrived, I couldn't help but feel it was a tad steep for the overall dining experience. In the end, while my visit to Dames Chicken and Waffles didn't entirely live up to my expectations, I left with a hopeful outlook. I'm confident that with a bit of attention to cleanliness and perhaps some tweaks to the menu, this charming spot has the potential to provide an even more delightful dining experience for its future guests.",ChdDSUhNMG9nS0VJQ0FnSUREMHJPSTh3RRAB,Cary,en,"Tangibility, Reliability",True,True,False,False,False
1860,"I've frequented New China several times, but my experiences have often been marred by unpleasant interactions with some of the female staff members. Their demeanor often comes across as rude, which has been consistently off-putting. Moreover, their ordering system, where they require a complete order before handing over the food, seems inefficient and unnecessary. This process would make more sense if there was an option to pre-pay to ensure the order matches the right customer. However, as it stands, it feels like an extra, pointless step that adds to the overall frustration. I've also noticed a concerning pattern that suggests possible racial bias in the way customers are treated. This has been a recurring issue in my visits, leading me to question the inclusivity and customer service approach of the restaurant.",ChZDSUhNMG9nS0VJQ0FnSUNWMUpTY1FnEAE,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
1863,"I love the blue cheese chicken grilled salad. OK price under 10 bucks. I avoid the line at lunch...but go at 5 to 6 pm with no issues. Great staff, less than a 10 minute wait time. And, unlike the neighbors, they include 2 packs of dressing, napkins and...a plastic fork!! Added 3/30/24. Avoid the $10 for 4 small overly breaded shrimp. Good grief. Nope.",ChZDSUhNMG9nS0VJQ0FnSUR5emJfQ0xnEAE,Cary,en,"Tangibility, Responsiveness",False,True,False,True,False
1878,Very very expensive for the size of product they are selling and yes adding an extra patty of meat does not compensate for the price. Not justified!! Will not go back since I have better opportunity at other establishments.,ChZDSUhNMG9nS0VJQ0FnSUNEOHR6UlJREAE,Cary,en,Assurance,False,False,False,False,True
1880,The burger was AWESOME! Fully customizable and the garlic fries w/ aioli were delectable,ChdDSUhNMG9nS0VJQ0FnSUM5M29tdmxnRRAB,Cary,en,Tangibility,False,True,False,False,False
1891,This is you basic overpriced stuffy place. I ordered 2 eggs and the satliest ham I have every personally eaten. I also ordered a soda that came in the smallest bottle I have ever seen. The waiter made a joke about his sexual prowess. As a humor professional I can state with certainty that he cannot read the room.,ChZDSUhNMG9nS0VJQ0FnSUQ5a3AzM1lREAE,Cary,en,Tangibility,False,True,False,False,False
1892,Beautiful restaurant. Fine dining at its best featuring local produce in a truly elegant yet approachable setting. Staff are attentive and more than happy to educate you about the cuisine.,ChZDSUhNMG9nS0VJQ0FnSUM5bGNqTVVnEAE,Cary,en,"Tangibility, Empathy",False,True,True,False,False
1893,"The service was impeccable. Casey was hilarious and helpful throughout the entire experience. We got the wine pairing and it was fun to have the sommelier tell us about each wine as he poured it. Small bites from the kitchen and breads were presented between each course, which was an unexpected treat. The only hiccup was the cabbage terrine, which was rubbery to the point of being unpleasant. Assuming you are in a position to afford the price point I would definitely recommend giving this place a try.",ChdDSUhNMG9nS0VJQ0FnSURkei1lRzVBRRAB,Cary,en,"Empathy, Reliability",True,False,True,False,False
1897,"We were lucky enough to have our anniversary celebration dinner at Herons last night. OMG, what an outstanding experience! As others have stated, the service was impeccable yet very personable and down to earth. And that statement applies to everyone with whom we came into contact. The place was beautifully decorated but not the least bit overbearing. And the atmosphere was quiet yet celebratory throughout the restaurant. Clearly everyone there was happy. And for the food.... I can't begin to describe the complexity of flavors. Every course was unique and delightful. We chose the wine pairing option; it was every bit as delicious and harmonious as the food creations. The Sommelier knew his trade, providing outstanding selections that complimented every course. We're so happy to have chosen Herons for our celebration.",ChdDSUhNMG9nS0VJQ0FnSUNkdThMYmpRRRAB,Cary,en,"Empathy, Tangibility, Assurance",False,True,True,False,True
1900,"The dining experience was excellent in all ways. Service is over the top excellent, food amazing and a nice relaxed ambiance.",ChdDSUhNMG9nS0VJQ0FnSUR0bjlYSzVBRRAB,Cary,en,"Empathy, Reliability",True,False,True,False,False
1902,Only got undercooked rice twice in my 3 years eating here,ChZDSUhNMG9nS0VJQ0FnSUM5cko2d2RREAE,Cary,en,Reliability,True,False,False,False,False
1908,The food was delicious and the atmosphere is so beautiful!! We've been searching for a great Mexican restaurant in the triangle and we feel like we finally found one! The prices were reasonable and our waitress was very attentive. I will definitely be recommending this spot to friends.,ChdDSUhNMG9nS0VJQ0FnSUNqbnQzbnRRRRAB,Cary,en,"Empathy, Tangibility",False,True,True,False,False
1920,"Nice mexican food. Enjoyed the food, the service, the place, the price.",ChZDSUhNMG9nS0VJQ0FnSURaa3ZPQlBREAE,Cary,en,"Tangibility, Empathy",False,True,True,False,False
1924,This is a great casual place. Food and drinks are wonderful.,ChdDSUhNMG9nS0VJQ0FnSUNEMzRDQnp3RRAB,Cary,en,Tangibility,False,True,False,False,False
1936,"The quality of food at Ruth Chris has gone down. My ribeye had no flavor. The only part that was good was the fat. I have eaten at Ruth Chris a few times and this was my husband first time. He said we won't be going back. His red snapper looked like a baby tilapia and he said it was distasteful along with the bed of rice. We did like our calamari appetizer and the creamed spinach was good. Also, my wine was good (Vietti). If we try Ruth Chris again it will be in North Hills. This one was a huge disappointment when I was craving a flavorful steak. Our server was good and attentive. There were two managers that walked around checking on guests and seemed engaged, however, one of them was selective in who he approached. We were in a more private area and he consistently went to the other two tables but didn't ever come to my husband and I table. He should be careful with behavior like that. It could be perceived negatively.",ChZDSUhNMG9nS0VJQ0FnSUNkNDRXQUx3EAE,Cary,en,Reliability,True,False,False,False,False
1945,I’m not a huge seafood eater but my family wanted to eat here and I was so surprised how good it was best shrimp I’ve ever had! Also we tried the cheese cake and that was also fantastic!,ChZDSUhNMG9nS0VJQ0FnSUQ5dl92Y1VnEAE,Cary,en,Reliability,True,False,False,False,False
1950,"Came in this morning and received great service. The staff member was very kind, respectful and helping. Built me a beautiful pie and it tasted great. Can never go wrong with Mod Pizza",ChdDSUhNMG9nS0VJQ0FnSUQ1NHZtZjNnRRAB,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
1951,"Very loud inside, open seating concept eliminates a lot of visiting! Great food, fresh. Not too spicy! Fried pickles are my favorite!",ChZDSUhNMG9nS0VJQ0FnSUREcktYLUdREAE,Cary,en,Tangibility,False,True,False,False,False
1957,"10 out of 10! I came here yesterday w/ my amazing friend! Christie was our waitress, she was AMAZING and super sweet! BE SURE TO ASK FOR HER! My friend and I sat outside, started off w/ the fried pickles, I never had them before but they were sooooo good, including the sauce, I had the spring mule (that’s not what it’s called but it was so good) for dinner I had the ribs (half) w fries and broccoli! My friend had the salmon it was good too! Yep you guessed it I couldn’t finish it all! I’m definitely coming back here again. We sat outside and the weather was perfect for it!!",ChZDSUhNMG9nS0VJQ0FnSUQ5dXJyRmZREAE,Cary,en,"Empathy, Tangibility",False,True,True,False,False
1959,"Line was not long but the wait was crazy...she took care of the 3 cars before me when it was my turn I sat for a couple minutes..she then started to take care of the car that pulled up next to me but was putting his order on my screen. We were trying to tell her what was happening and she snapped at the other car and then snapped at me when taking my order. I was not rude chalked it up to a bad day. Got my order and the drink size was wrong, the guy was nice and was making it right. When I went to get my drink it was a girl handing me the drink, I am in a very low sports car and it was 9pm, she was handing it to me carefully which I thought was odd but when I went to place it in my cup holder realized there was no lid as it spilled all over me and my dash board. When I turned around the guy was back in the window horrified handing me napkins and the lid saying he was sorry! The girl was walking off...the guy said something to her and when she spoke I recognized her voice as the one taking my order. Called and chatted with a shift manager that was nice and was wanting me to speak to the manager cause he stated this has happened before. Manager has yet to call back and it has been a week. I have never had this kind of service here before but I will not be going back and I have made calls to escalate this with McDonald's. If this is how they let their employees handle a bad day....well enough said.",ChZDSUhNMG9nS0VJQ0FnSUNEc3Q3OVZREAE,Cary,en,"Responsiveness, Empathy",False,False,True,True,False
1970,Very good food nice place,ChdDSUhNMG9nS0VJQ0FnSURwejRtLS1RRRAB,Cary,en,Reliability,True,False,False,False,False
1994,"Loved this place, will definitely return.",ChZDSUhNMG9nS0VJQ0FnSUNEOGVtUkRnEAE,Cary,en,Assurance,False,False,False,False,True
2002,"I love this place and it's food, truly the best chinese in the area.",ChZDSUhNMG9nS0VJQ0FnSUNWbmN6akpREAE,Cary,en,Tangibility,False,True,False,False,False
2058,"A friendly and informed waiter, told us a large party was coming in so we could get our orders in without having a long wait. I had the Cobb salad which was delicious and well done. However, the chicken was a little over cooked.",ChdDSUhNMG9nS0VJQ0FnSUNEdjRta3NRRRAB,Cary,en,"Empathy, Reliability",True,False,True,False,False
2060,"Yo all these people saying the general tsos is bad are stupid and wrong. This is one of the few places that use white meat instead of dark, and actually have crispy general tsos/orange chicken, it is so good and I can't believe I haven't been coming here, if your a REAL general tsos conissuer, you'll enjoy this.",ChZDSUhNMG9nS0VJQ0FnSUNqaXQtLUdBEAE,Cary,en,Tangibility,False,True,False,False,False
2068,We loved the pineapple vegetable fried rice as well as General Tso's chicken! Nice and clean. Very friendly staff. And easy online ordering!,ChZDSUhNMG9nS0VJQ0FnSURkNmU2SkR3EAE,Cary,en,"Assurance, Empathy",False,False,True,False,True
2071,"Good vibes! Food was good but they ran out of juice for our alcoholic drinks, but offered good alternatives!",ChdDSUhNMG9nS0VJQ0FnSUM5bGVDU2tnRRAB,Cary,en,Responsiveness,False,False,False,True,False
2080,Ordered a Cobb salad. Guess what wasn't on the salad? Eggs. How hard is it to make a salad.,ChdDSUhNMG9nS0VJQ0FnSUNqME9qOC1BRRAB,Cary,en,Reliability,True,False,False,False,False
2086,Enjoyed my 3 piece meal. The staff were very friendly.,ChdDSUhNMG9nS0VJQ0FnSUNqa1ptVXlBRRAB,Cary,en,Empathy,False,False,True,False,False
2100,Top tier lamb kebab! Would come back,ChdDSUhNMG9nS0VJQ0FnSUQ5bXFIQ3RnRRAB,Cary,en,Reliability,True,False,False,False,False
2109,Maddi is very attentive and anticipated my every need. You need you hire 5 Maddi's and your restaurant will flourish. Everything was great!,ChZDSUhNMG9nS0VJQ0FnSUREbk1MVUtREAE,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
2114,I love coming to BJ's!!! The food is great and the service is top tier. Make sure to ask for Allie on your next visit!!!,ChZDSUhNMG9nS0VJQ0FnSUNEOWRDbmJBEAE,Cary,en,"Empathy, Assurance",False,False,True,False,True
2125,"Food is good, but short of amazing. The wait staff is really good, but there's bus staff and hosts that need to be trained a lot better, because they take away from the experience. I think the atmosphere is harmed by how many tables they have crammed into the place.",ChZDSUhNMG9nS0VJQ0FnSUQ5NU43U2ZREAE,Cary,en,"Empathy, Tangibility",False,True,True,False,False
2128,"Sushi was well above average, especially considering the buy one get one free roll. Will definitely be coming back through for great sushi at great prices. And my partner loved the cat robot.",ChdDSUhNMG9nS0VJQ0FnSUNqM00zeWt3RRAB,Cary,en,Tangibility,False,True,False,False,False
2130,"LOVE THIS PLACE! I cannot express how much me and my family love to come here. Food is always prompt and delicious, love how clean it is all the time and service is fantastic. 100%",ChZDSUhNMG9nS0VJQ0FnSUREMG9hVUZ3EAE,Cary,en,"Reliability, Tangibility, Responsiveness",True,True,False,True,False
2133,We have had takeout from here a number of times in the last few months. Food is always good and they have a huge selection of sushi (we haven’t tried anything else). It’s also very inexpensive and they are very nice.,ChZDSUhNMG9nS0VJQ0FnSUNEMHFhUVlREAE,Cary,en,Reliability,True,False,False,False,False
2135,Very racist place for Hispanics. I will never eat here again. They had move us to a smaller table in order to sit a white family with the same number of people in their family where we were. What for? No reason.,ChdDSUhNMG9nS0VJQ0FnSUQ5djVYb25RRRAB,Cary,en,Empathy,False,False,True,False,False
2136,"I’ve eaten here before, but it’s been awhile. I guess people are cutting corners with the price of food. The shrimp tempura did not have tempura batter. It was heavy like a fishstick. I had the chicken tempura roll and shrimp tempura roll. Mostly all batter. Added more veggies to make it look big. I’m not certain the chicken was real chicken. Looked pressed. Even their white sauce was no longer tasty. I was disappointed because I use to really enjoy their food. Waste of money and time. Will not return.",ChdDSUhNMG9nS0VJQ0FnSUQ5ellEQ253RRAB,Cary,en,Reliability,True,False,False,False,False
2140,Love this place,ChZDSUhNMG9nS0VJQ0FnSUQ5LXU2NVdnEAE,Cary,en,N/A,False,False,False,False,False
2158,Chicken Sandwich is always a hit! Had the patty melt this time and it was also amazing!,ChdDSUhNMG9nS0VJQ0FnSUREbzdIZnRnRRAB,Cary,en,Tangibility,False,True,False,False,False
2159,This was a favorite of ours. This was top place we would bring visitors. As you see my previous review. Today we decided to try breakfast. The service was awful. The food was disgusting. I have had better waffle at hotel continental breakfast than this. The potatoe wedges were nothing but grease. This was one of my worst experiences at reasturant. The waiter showed no care about our meal. I will not say what I saw in the bathroom. That was absolutely disgusting. It truly was sad how they showed no care in our experience. If they showed care about it. We would chalk up as off day. It could been handled so differently. I have spent well Over 24 years in customer service. Then to boot we got home and realized there was 9.90 tip when we said no tip on the screen. We were told it was our mistake. To end it If you try it best of luck. I will NEVER visit this reasturant again. This is absolutely awful service. Truly disappointed how everything was handled. This was our second time here. The food is great. It is fresh and quality and most everything is house made. The pretzel is must try. The atmosphere is great and the outdoor seating is great. The staff is very friendly. Highly recommend this place it's worth it.,ChdDSUhNMG9nS0VJQ0FnSUNlZ08yY29nRRAB,Cary,en,"Empathy, Reliability",True,False,True,False,False
2164,"This is a regular spot for my coworkers and I for lunch. Great food, big portions, many drink options, and decent prices for what you get.",ChZDSUhNMG9nS0VJQ0FnSUNEb2NLd1FBEAE,Cary,en,"Assurance, Tangibility",False,True,False,False,True
2166,"I didn’t even know there was an orient garden in Cary. THIS LOCATION IS GREAT!!!!! I am writing while eating my food, I am very pleased. The orient garden in Durham has been trash the last 3 years, stringy sesame chicken that you can hardly chew and swallow. Eating this food today at this location reminds me of how good the food in Durham used to be between 2011-2017. Very good",ChZDSUhNMG9nS0VJQ0FnSUNqc3ZLcERBEAE,Cary,en,Reliability,True,False,False,False,False
2168,"Restaurant is pretty compact, but the food options are excellent, especially the General Tso and orange tofu.",ChdDSUhNMG9nS0VJQ0FnSUNEOWEzdnJ3RRAB,Cary,en,"Tangibility, Reliability",True,True,False,False,False
2170,Good food and nice people. Always friendly service and we get food to go.,ChdDSUhNMG9nS0VJQ0FnSURkLUtmdm5nRRAB,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
2192,The soup for the soul is awesome. Quick easy healthy.,ChZDSUhNMG9nS0VJQ0FnSUNqM0pPLUVREAE,Cary,en,Reliability,True,False,False,False,False
2196,"Meh…I wasn’t impressed. We were there for the lunch menu. My daughter said her mole sauce was really good. My chicken chimichanga without sour cream was really lacking flavor, filling, and food. The image is exactly as it was served.",ChdDSUhNMG9nS0VJQ0FnSUNqa3FDdXh3RRAB,Cary,en,Tangibility,False,True,False,False,False
2206,Really friendly staff that helped us get the best deals and were very kind to my family. Thanks!,ChdDSUhNMG9nS0VJQ0FnSUM5ckp5OGhBRRAB,Cary,en,Empathy,False,False,True,False,False
