,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
1035,The food here was amazing! TRY IT !,ChdDSUhNMG9nS0VJQ0FnSUNEbnJIazR3RRAB,Atlanta,en,Reliability,True,False,False,False,False
1037,Checkers employees loveeeeee uuuuuu our food was great she even went out her way to go and get ingredients that’s was out instead of saying sold out we called and let her know how much we loved everythingggggg we definitely will be back and I see a great future for you,ChZDSUhNMG9nS0VJQ0FnSUNEOEtQTlRnEAE,Atlanta,en,Empathy,False,False,True,False,False
1041,Just OK they where better when they first had opened,ChdDSUhNMG9nS0VJQ0FnSUM5NGJyRjJRRRAB,Atlanta,en,Reliability,True,False,False,False,False
1044,1 of my favorite restaurants blackened fish with shrimp. It's a 45 minute drive that I gladly take 2-3 times a week. They have never disappointed. Food is still superb and prices haven't changed which is a major plus,ChZDSUhNMG9nS0VJQ0FnSUM4MHJqZElnEAE,Atlanta,en,Reliability,True,False,False,False,False
1067,The food was okay. Price was affordable. Something to eat. Wouldn't probably go back.,ChZDSUhNMG9nS0VJQ0FnSUNENV9ydFZREAE,Atlanta,en,Reliability,True,False,False,False,False
1073,"The food that I had today was not impressive at all. Some of the sweet potato fries were overcooked, the burger itself had no flavor which was rather odd, and the person that took my order behaved as if he didn't care when I was speaking to him. I appreciate you talking to me about it, but don't walk away when I'm still talking or interrupt me. The gentleman Ian knows a thing or two about service. Unless he's there, I will not come back nor and waste my time trying to support this business. I'm not planning on coming back unless you all make sure the food is consistently delicious and the service is equally up to par. This is my second time coming here. I'm not sure if the rain is the cause or if you are short staffed or if it is a personal vendetta. There was hardly anyone in there - maybe 6 other people. Also, the cookie that you sell are also shoddy as well. There's barely any flavor, it is far too thin and crumbly, and the price is egregious! Step ya game up Farm Burger otherwise you'll be out of business in no time!",ChZDSUhNMG9nS0VJQ0FnSUNEeXJySmJnEAE,Atlanta,en,"Reliability, Responsiveness",True,False,False,True,False
1082,Love the service,ChZDSUhNMG9nS0VJQ0FnSUNSa0tlSUlBEAE,Boston,en,Empathy,False,False,True,False,False
1085,Wonderful place with a variety of African goods reminds me of home.,ChZDSUhNMG9nS0VJQ0FnSURPc3BXbllnEAE,Boston,en,Tangibility,False,True,False,False,False
1090,"I am a regular at Cafe Juice Up, go here for all my healthy needs, even when I need a boost in how I feel. Smoothies always come out the way that I like them, sweet and fresh! I also love the açaí bowls, just wish they were bigger for the price that I’m paying. Haitian patties are also really good - I’ve tried both chicken and beef. Can’t go wrong with either or! Sometimes the service is a bit off, some employees good service more than others. But other than that, the environment is accommodating and welcoming.",ChZDSUhNMG9nS0VJQ0FnSUM5aWNuTlRBEAE,Boston,en,"Tangibility, Empathy",False,True,True,False,False
1096,I go to the Dunkin’ order the empanada a donut and they charge me $.50 for a large water but charge me the price of tea for hot water which is $2 and change……. Now what sense does that make. You mean to tell me that the water that you literally pour out the spout of the coffee maker you charge me $2 for……. That’s crazy!!!! The manager was nice when I spoke to her about it but the policy is dumb and puts the employees in an awkward situation when having to explain because IT MAKES NO SENSE TO THWM EITHER! If it’s for the cup cool say that but you could literally charge the same $.50 you charge for the large water.,ChZDSUhNMG9nS0VJQ0FnSUM5c191Skp3EAE,Boston,en,Empathy,False,False,True,False,False
1109,Giving it 3 stars because the beat juice and overnight oats started leaking everywhere from their containers before I even opened them. The juice spilled in my bag because the cap was not put on correctly. Now everything is stained. You'd think that if you spent $35 on 3 items they'd at least be sealed correctly,ChZDSUhNMG9nS0VJQ0FnSUQ1bUk2ZEV3EAE,Boston,en,Reliability,True,False,False,False,False
1111,"This place is the best! So happy to have it in our neighborhood. Finally some healthy and vegan/veg friendly options in Roslindale. Smoothies, Buddha bowls, avocado toast... The service was great and the food was fresh and delicious. My kids felt welcome. Nice seating area. Good music. 5/5. Will definitely be coming back.",ChZDSUhNMG9nS0VJQ0FnSUNabGZXbVVREAE,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1112,"Menu is a bit ""limited"", but I got the steak and potatoes, and it has definitely surpassed my expectations. Portions were definitely enough for me. Steak, I'd give a solid 7.5, maybe 8/10. Good texture. Good taste. Very good. Would recommend. Mashed Potatoes, I've had a lot of places that had very mediocre mashed potatoes where I would just leave it on my plate, but these mashed potatoes with the gravy were pretty good and I finished all of it. Perfect amount of gravy for the mashed potatoes, too. 7-7.5/10. Carrots, I'm not a fan of carrots generally speaking. For carrots, these were good. Like 6/10 above average good. But the entire time I was eating the carrots, I just thought to myself, ""I wish these were sweet potatoes... but maybe that's just too much potato in the entree"". Adding this place to my mental list of ""places to go to for a good steak"". I'm definitely going to have my family and friends try this place to get their opinions as well as try their other dishes.",ChdDSUhNMG9nS0VJQ0FnSUREX0xyYWd3RRAB,Boston,en,Tangibility,False,True,False,False,False
1115,"Amazing food, decisions drinks, amazing service. Will definitely be coming back . Save room for dessert- you won’t regret .",ChdDSUhNMG9nS0VJQ0FnSUREczVYR2hRRRAB,Boston,en,Assurance,False,False,False,False,True
1117,"I deliver food products to them and I can tell you , the kitchen is clean and organized. If I was a customer I would feel comfortable ingesting anything that comes out of the kitchen. That's my 2 cents opinion on the joint.",ChdDSUhNMG9nS0VJQ0FnSUREaUtlRDlnRRAB,Boston,en,Tangibility,False,True,False,False,False
1123,Good sushi spot near the square.,ChZDSUhNMG9nS0VJQ0FnSUQ5dy1QcmR3EAE,Boston,en,Tangibility,False,True,False,False,False
1124,"What a fantastic little sushi spot. I've lived all over Cambridge, Brookline and the South End and no sushi spot can compare to this one. Joe, the owner, is super friendly. Sushi is REALLY good here, fresh and delicious. Most of the bad reviews here are for non-sushi items. If you stick to the sushi, this place is a gem. They are also amazing about allergies. Highly recommend!",ChZDSUhNMG9nS0VJQ0FnSURWal91b1FnEAE,Boston,en,"Reliability, Empathy",True,False,True,False,False
1125,The sushi was average nothing special but not bad. Also the wait time was long it took about 45 mins for take out order but it was Friday night.,ChdDSUhNMG9nS0VJQ0FnSUNsenM2eWpRRRAB,Boston,en,Responsiveness,False,False,False,True,False
1139,I just want to know why it says 24 hours when it's not. And how is this place still open? Everyone says it's a front.,ChZDSUhNMG9nS0VJQ0FnSUNOX05hVldBEAE,Boston,en,Reliability,True,False,False,False,False
1141,Please report to the better business bureau,ChdDSUhNMG9nS0VJQ0FnSUNKOVlxWTZBRRAB,Boston,en,Assurance,False,False,False,False,True
1144,"Selective service probably based on appearance came in And waited to be seated, and only to have to ask where if I could sit anywhere and then after Being seated, I then was automatically assumed to be taking my food to go and waited approximately 10 minutes for a menu and another 10 minutes before server asked me what I want to order food was subpar very mediocre not Worth the trip",ChZDSUhNMG9nS0VJQ0FnSUM5aTVULWJ3EAE,Boston,en,"Responsiveness, Tangibility",False,True,False,True,False
1177,"Catered for 140 people and would recommend over and over. Delicious food, great value and wonderful to work with! Their delivery for my aunts memorial was on time and professional, everyone raved about the food and she was great to work with in customizing a package for our needs. Definitely recommend!",ChdDSUhNMG9nS0VJQ0FnSUNSek9uUW5BRRAB,Boston,en,"Assurance, Responsiveness",False,False,False,True,True
1184,I ordered a chimi and was highly disappointed. The meat was tiny i got mostly bread! Would never go back,ChZDSUhNMG9nS0VJQ0FnSUM5Mjl1Y2NBEAE,Boston,en,Reliability,True,False,False,False,False
1186,"Chicken raw , restaurant is a safety hazard",ChdDSUhNMG9nS0VJQ0FnSUNsd2U2NjZ3RRAB,Boston,en,Assurance,False,False,False,False,True
1188,"The best chimis in Mass, yes best chimis in Mass!!! They’re better than any Chimi truck in Lawrence hands down and their club sandwiches are to absolutely die for ! Only thing is that you gotta call ahead especially during late night hours because people flood in. Try this place out you won’t regret it.",ChZDSUhNMG9nS0VJQ0FnSUNabzdTd1FnEAE,Boston,en,Responsiveness,False,False,False,True,False
1200,"This Wendy’s is a nightmare. No one behind the counter will talk to people waiting for food. Put in an order on the app to be ready ASAP and it took 30 minutes with zero communication. When I asked if they even had my order, an employee shrugged at me. It got to the point where door dash drivers went behind the counter to take food from the mobile order stand that was not accessible to non-employees.",ChZDSUhNMG9nS0VJQ0FnSUNENjVHREhBEAE,Boston,en,Responsiveness,False,False,False,True,False
1201,I really liked this place. The host and server were very friendly. Good beer/wine selection. Loved our meals and will definitely go back.,ChZDSUhNMG9nS0VJQ0FnSUREN2ZYREZ3EAE,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1208,This is such a great new addition to the neighborhood. I recommend the wontons!,ChZDSUhNMG9nS0VJQ0FnSUR0NE52b1RBEAE,Boston,en,Tangibility,False,True,False,False,False
1221,It's McDonald's. Staff were quite loud and the tables were dirty. It's a pretty nice looking place though and comfortable.,ChdDSUhNMG9nS0VJQ0FnSUNqLWN2RXZnRRAB,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1222,Awesome customer service,ChdDSUhNMG9nS0VJQ0FnSURGODd5U2dRRRAB,Boston,en,Empathy,False,False,True,False,False
1224,Really bad customer service,ChZDSUhNMG9nS0VJQ0FnSUM5M1lTZ0tREAE,Boston,en,Empathy,False,False,True,False,False
1228,Good,ChdDSUhNMG9nS0VJQ0FnSURkcm9Db3p3RRAB,Boston,en,Reliability,True,False,False,False,False
1241,This place sucks pizza sucks on top of that Mexicans what ever thete culture avoid,ChdDSUhNMG9nS0VJQ0FnSUMxX3VxMGpBRRAB,Boston,en,Empathy,False,False,True,False,False
1247,Just wanted to if you guys are back in business,ChdDSUhNMG9nS0VJQ0FnSUN4akttVzBBRRAB,Boston,en,Responsiveness,False,False,False,True,False
1272,"everytime I do doordash, grubhub, or delivery there is always a mistake. Wrong drink, no sauce, wrong flavor. EVERY. SINGLE. TIME.",ChZDSUhNMG9nS0VJQ0FnSUNENmNMbFJnEAE,Boston,en,Reliability,True,False,False,False,False
1274,"Very bad experience, very uncoordinated.And the oil was burnt so the food did not taste good thing for popeye's",ChZDSUhNMG9nS0VJQ0FnSUQ5cGMzcUhBEAE,Boston,en,Reliability,True,False,False,False,False
1284,"Best Chinese restaurant in Boston. This is coming from a New Yorker who lovesss Chinese food and has struggled to find a good Chinese restaurant in Boston for years. You can’t go wrong with the classics: chicken wings, fried rice, general tsos chicken and lo mein. I’d definitely try some of the specialty dishes too.",ChdDSUhNMG9nS0VJQ0FnSUNqaXNpYjB3RRAB,Boston,en,Reliability,True,False,False,False,False
1286,"It's a NO for me. Boneless ribs were dry, veggie fried rice was gross. I don't know how they can call it fried rice because it didn't look fried and barely any vegetables unless you love onions. Chicken fingers were okay. Service was slow and inside just doesn't look pleasant at all. Take out only. Prices were okay. I wouldn't order from here again.",ChZDSUhNMG9nS0VJQ0FnSURkaU1IektREAE,Boston,en,"Reliability, Tangibility",True,True,False,False,False
1293,"They have horrible service the guy at the front with the glasses is very rude and disrespectful. First of all I placed a order I came to pick up the food it was gone . They gave to someone else. So I waited for them to make more food because I was hungry. Then the worker just hand signals me to pay, and I said is my food ready. I'll pay when my food is done. He said is it cash???? Like I know they only take cash!!! It was just the ignorance. Not only did you give my food away... But then u rushing me to pay. Bad experience",ChZDSUhNMG9nS0VJQ0FnSUNqbE1pYVZ3EAE,Boston,en,Responsiveness,False,False,False,True,False
1297,"I caught Covid eating here. Be careful. Plus they don’t take cards, cash only.",ChZDSUhNMG9nS0VJQ0FnSUMxbkt6RFRBEAE,Boston,en,Assurance,False,False,False,False,True
1303,"I recently dined at this restaurant, and unfortunately, it was a complete letdown. From start to finish, the service was appalling and left a sour taste in my mouth. Upon entering, there was no warm welcome or acknowledgment from the staff. We had to wait for what felt like an eternity before anyone bothered to seat us, despite the restaurant being nearly empty. Once seated, the wait for our orders was excruciatingly long. It took ages for a server to even come to our table to take our drink orders, and when they finally did, they seemed disinterested and unfriendly. When the food finally arrived, it was subpar at best. The dishes were lukewarm, indicating they had been sitting out for some time before being served. Not to mention, the presentation was sloppy, and it was evident that little care went into preparing our meals. To make matters worse, when we tried to address our concerns with the manager, they were dismissive and unapologetic. Instead of acknowledging our dissatisfaction, they brushed us off and seemed uninterested in resolving the issues. Overall, my experience at Shaking Seafood Restaurant was incredibly disappointing. The lackluster service, mediocre food quality, and indifferent management left me feeling frustrated and unlikely to return. Save yourself the hassle and choose a different dining option.",ChdDSUhNMG9nS0VJQ0FnSUNEdDVTUnV3RRAB,Boston,en,"Responsiveness, Reliability, Assurance",True,False,False,True,True
1305,"It was not Lobster tail, but was crayfish.",ChZDSUhNMG9nS0VJQ0FnSUQ5bDVUbUxREAE,Boston,en,Tangibility,False,True,False,False,False
1306,Delicious seafood boil. The hot was perfect,ChZDSUhNMG9nS0VJQ0FnSURkd3RPQUNnEAE,Boston,en,Reliability,True,False,False,False,False
1310,Take out at family home. Excellent food,ChdDSUhNMG9nS0VJQ0FnSUR4OGVpYW9BRRAB,Boston,en,Reliability,True,False,False,False,False
1314,It has changed. Not sure if is same owner. Its ok for a quick grab n go. Could be better.,ChZDSUhNMG9nS0VJQ0FnSUQ5aHFHYU93EAE,Boston,en,Reliability,True,False,False,False,False
1328,This food is Absolutely delicious we also ftied dough bites are delicious yummy yummy yummy in my tummy tummy tummy. Nice place nice people I would definitely recommend to come back.,ChZDSUhNMG9nS0VJQ0FnSUQ5OXUzQ1ZnEAE,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1330,"Food was great. We ordered a few different things; nachos, biria tacos, and a few different pupusas. Only issue with the food was the pupusas were very mushie and fell apart instantly (still delicious). Another little issue was, there was a group of what seemed to be homeless people who were in and out throughout our dining. They kept saying they were waiting for their food, bit it was obvious they were not. All that aside, I really liked everything.",ChZDSUhNMG9nS0VJQ0FnSUNONmRpeGZREAE,Boston,en,Empathy,False,False,True,False,False
1333,Got a bowl 🥣 the chicken tinga and spicy shrimp had them put refried beans and sour cream to the side it's was very great and I am a return customer. Go on down it's worth the trip. My son took me for lunch the 1st time I ate and dine in.,ChdDSUhNMG9nS0VJQ0FnSUN4eHNIU3ZBRRAB,Boston,en,"Tangibility, Reliability",True,True,False,False,False
1343,The owner David is very customer friendly. His staff as well especially Anna. Give them a visit. You will enjoy.,ChdDSUhNMG9nS0VJQ0FnSUMxeHQ2MG13RRAB,Boston,en,Empathy,False,False,True,False,False
1344,If you are in search of authentic West Indian cuisine then look no further.,ChdDSUhNMG9nS0VJQ0FnSUMxd3JUN2hnRRAB,Boston,en,Assurance,False,False,False,False,True
1357,Only one Jamaican restaurant is the best in town. I lived in Chelsea and i drove all the way to the Boston one to get my white rice and curry goat. And a peanut punch. No to mention the oxtail with rice and peas I recommend only one to everyone who asked me for a restaurant to go eat.,ChZDSUhNMG9nS0VJQ0FnSUMxbnIyNEF3EAE,Boston,en,Reliability,True,False,False,False,False
1360,"I only go for soup coco bread/beef patties and ice cream and it's good..but today I went right before noon and got a patty with cocoa bread and cheese and the cocoa bread was definitely stale the cheese was just placed on the bun instead of inside the patty which would have been just luscious you know.. I don't know what happened today hopefully it's just a day and they'll be better tomorrow Update 9/9/21 I went to get a patty coco bread and cheese.. I was second guessing because I didn't want to have the same experience..but I didn't and It was good.. I also realized that the person who heated up my previous patty overheated it #dontdothat Never again.. 4-4-24 Ordered chicken soup.. we t I went to taste it all I taste is spice but that wasn't the real issue. The fact that I received a pea sized piece of chicken made me upset.. especially after spending 7.00 bucks.. I called and told a womeuthe issue,she was nice.. told me to bring it back & so I did. When I got in my car I opened it and was even more disappointed I don't even know if it was chicken she gave me (I'll post Pic when I'm able) just horrible.. the food game is going down fast..if the Passion is gone #retire",ChZDSUhNMG9nS0VJQ0FnSUM2dlBUckdBEAE,Boston,en,Assurance,False,False,False,False,True
1362,"I only went there once, and I got a beef patty, so 🤷 yeah!",ChZDSUhNMG9nS0VJQ0FnSUNEX0l1dFhREAE,Boston,en,Tangibility,False,True,False,False,False
1368,Food is amazing but the service is EVEN BETTER! The staff are so lovely. We were truly blessed to have come to their shop. Please patronize this buisness as they definitely deserve your dollars. True Nigerians and tue Nigerian food. You can't get anything better than that!,ChZDSUhNMG9nS0VJQ0FnSUQ5aGZiWWZnEAE,Boston,en,"Empathy, Assurance",False,False,True,False,True
1371,"Ordered form Grubhub. The soup came without the fufu. When I called the guy just kept arguing that he packed. I told him I can sent you pictures,there’s nothing here. So his solution? For me to order again from Grubhub so that he can THIS TIME make sure there’s fufu. So I needed to order another $50 with fees and delivery and tip so he can fix his mistake! Acceptable! Now I have a soup and nothing to eat it with. This order was $85 for two items.",ChZDSUhNMG9nS0VJQ0FnSUQ5d3NpeEVREAE,Boston,en,Reliability,True,False,False,False,False
1374,Great food. My best is the ofada stew and rice. You get a side of fried plantains. The jollof rice is smokey and delicious,ChZDSUhNMG9nS0VJQ0FnSUN0cEtUalB3EAE,Boston,en,Tangibility,False,True,False,False,False
1399,Ordered pizza and there was a live Roach in the box. Nasty and such a waste of money.,ChdDSUhNMG9nS0VJQ0FnSURkcks3THlnRRAB,Boston,en,Reliability,True,False,False,False,False
1405,Great customer service and fair price.,ChZDSUhNMG9nS0VJQ0FnSUNwNmRPZUlnEAE,Boston,en,"Assurance, Responsiveness",False,False,False,True,True
1406,"These people seemed confused and was alil rude to my friend but the worst part was the pizza they gave her … she asked for peppers and onions on a cheese slice making it a veggie minus the mushrooms, and they gave her a cheese slice with raw peppers and onions tossed on.",ChdDSUhNMG9nS0VJQ0FnSURKcmFEVDBRRRAB,Boston,en,Reliability,True,False,False,False,False
1412,Best pizza and wings around town and don’t get me started with their fresh seafood platter- they are delicious!,ChdDSUhNMG9nS0VJQ0FnSUNZelltTHlnRRAB,Boston,en,Reliability,True,False,False,False,False
1419,"Both beef patties were burnt. I was very disappointed in the ox and curry goat. I got a large ox and the amount was given as a small... I got 3 ox, bones and gravy... as for the curry goat, there's only 4 pieces with gravy… all food were cold. Both of the rices were almost soggy. Very disappointing",ChdDSUhNMG9nS0VJQ0FnSUREX0tYODdnRRAB,Boston,en,Reliability,True,False,False,False,False
1421,I order food and soda they don't send drink they send soft rice and put sweet sauce on fish .,ChdDSUhNMG9nS0VJQ0FnSUNwbWZYdXNBRRAB,Boston,en,Reliability,True,False,False,False,False
1433,Don't go there. Their food taste like trash,ChdDSUhNMG9nS0VJQ0FnSURGeHJfQXZnRRAB,Boston,en,Reliability,True,False,False,False,False
1434,"The Safari Restaurant in Boston offers a delightful culinary experience with its authentic Senegalese cuisine. The flavors are rich and well-balanced, capturing the essence of traditional Senegalese dishes. The ambiance is welcoming and the service is excellent, making it a great spot for both casual and special occasions. The portions are generous, providing great value for the price. Overall, it's a fantastic choice for anyone looking to explore African cuisine in a comfortable and friendly setting.",ChZDSUhNMG9nS0VJQ0FnSURObWVhdUVBEAE,Boston,en,"Tangibility, Empathy, Assurance",False,True,True,False,True
1436,Best restaurant in town,ChdDSUhNMG9nS0VJQ0FnSUMxaWFpM3RnRRAB,Boston,en,,False,False,False,False,False
1457,Absolutely love the flavor I come here for the $5 plates I Iove it great after church meal,ChZDSUhNMG9nS0VJQ0FnSUM5cy1LNE53EAE,Boston,en,Assurance,False,False,False,False,True
1469,One roti can feed a family of five.,ChdDSUhNMG9nS0VJQ0FnSUNqNXMtN3RBRRAB,Boston,en,Tangibility,False,True,False,False,False
1470,Only place I go to get my roti for many years. Mediocre in customer service but roti is always good!!,ChZDSUhNMG9nS0VJQ0FnSUNEZ3ZTWVR3EAE,Boston,en,Assurance,False,False,False,False,True
1481,My spot breakfast a must. Dumplings and Liver or Dumplings banana and Yam Saltfish or Akee Yummy,ChdDSUhNMG9nS0VJQ0FnSUNENXAyR2tRRRAB,Boston,en,Tangibility,False,True,False,False,False
1497,"great atmosphere, great service, the food and cocktails were great! Carolina was our server and she was amazing!",ChdDSUhNMG9nS0VJQ0FnSUNqM29HaC13RRAB,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1503,Mr. Wong is the man! Always enjoyed the food and portions but the owner is just a great guy all around. Definitely a place worth ordering from,ChdDSUhNMG9nS0VJQ0FnSUQ5c2R1SGlRRRAB,Boston,en,Empathy,False,False,True,False,False
1504,"This is my first review for a restaurant in my life. Delivery driver Siu Yan lost his temper on me in public because my messages were full, but I have a screenshot proving I called him and that was a literal two minute difference between his first call and my being at his vehicle, I tipped almost $5 for a 0.3 mile ride. The guy hit the gas and sped off in the middle of my taking the food from him and apologizing, he yelled at me for not answering the phone?! Usually good food and service, I have been a regular for a few years now and had no issue with them at all in any way, it has always been great. I haven't had another adult give sass like a little girl before, but I'll be going elsewhere from now on. Considering the restaurant? Go inside and see for yourself how Clean it is. I have pictures of that too since it was the topic of discussion at our family's house that we worried the place was a tad dirty, but they knew us by name and were always nice. Too bad really. I will find the photos today and post them here.",ChdDSUhNMG9nS0VJQ0FnSUN0cjh1V3VBRRAB,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1518,Unbelievable service and fantastic authentic Mexican food! Can't wait to go again!,ChdDSUhNMG9nS0VJQ0FnSUNkMEs2SHBBRRAB,Boston,en,"Assurance, Empathy",False,False,True,False,True
1520,"This new little gem of a weekend restaurant is a pleasurable addition to my neighborhood. The staff is very friendly and accommodating to my diet restrictions. Food and service never disappoints. Open only on evening weekends, but I have been making it a frequent stop on my way back home for a take out order or two, and enjoy Catherine's friendly and efficient service. I am not a big restaurant person, but plan to experience and enjoy the welcoming and colorful Mexican addition recently available at Sammy Carlo's in East Boston, a delicatessen/catering, and long honored daytime establishment in East Boston.",ChZDSUhNMG9nS0VJQ0FnSUR0MnFhaklBEAE,Boston,en,"Empathy, Responsiveness",False,False,True,True,False
1525,Extremely expensive food made wrong added sugar to fish! would not correct or refund money will never go there again,ChdDSUhNMG9nS0VJQ0FnSURocUkyTHhRRRAB,Boston,en,"Reliability, Assurance",True,False,False,False,True
1532,The best Peruvian chicken,ChZDSUhNMG9nS0VJQ0FnSUNWdjltaEVBEAE,Boston,en,Reliability,True,False,False,False,False
1541,"Polla a la brasa was -- marination to perfection, meat fall off the bones tender and juicy. Ceviche mixto was a little too sour to my liking but the overall component went together well and balanced things out. I also like that there were a lot of raw onions in there, but it didn't taste too onion-y that you'd end up with onion breath.",ChdDSUhNMG9nS0VJQ0FnSUREN1lXZjlBRRAB,Boston,en,Tangibility,False,True,False,False,False
1544,I called before 5pm and the girl told me that the food will be ready in 20 minutes when I went to pick the food after522 pm the same girl told me that I have to wait more minutes and she was ordered the food at the time I arrived. Means that she did not ordered the food when I called . Poor customer service,ChdDSUhNMG9nS0VJQ0FnSUQ5OUllTTNnRRAB,Boston,en,"Reliability, Responsiveness",True,False,False,True,False
1573,I was lucky enough to have DaCoopas Pizza in East Boston at an event nearby. The pizza was awesome! I also had a caprice sandwich and some mozzarella sticks. The staff that i met at the event from the DaCoopas was friendly and energetic. I cant wait to have this pizza again next time I am in town,ChZDSUhNMG9nS0VJQ0FnSURWelpMcFF3EAE,Boston,en,Empathy,False,False,True,False,False
1591,Only one visit but everything was wonderful and the food delicious and done to perfection.,ChdDSUhNMG9nS0VJQ0FnSUNqM01YUG1BRRAB,Boston,en,"Reliability, Tangibility",True,True,False,False,False
1605,"Was craving a churro and ended up getting a bunch more for takeout. Nothing disappointed! Loved the birria burrito, beans, rice, and churros. Best Mexican food I’ve had in Boston!",ChdDSUhNMG9nS0VJQ0FnSUREazRPemdnRRAB,Boston,en,Tangibility,False,True,False,False,False
1620,Atmosphere is excellent when the owner is not around even though is a nice person.,ChZDSUhNMG9nS0VJQ0FnSUNkcVBTemFREAE,Boston,en,Tangibility,False,True,False,False,False
1630,DELICIOUSLY PERFECT 🤩 The beef pho with grilled chicken delicious …. Grilled chicken rolls yummy could have used more meat… pork chop with rice and fried egg delicious as well…. Seating is limited but definitely an authentic pho flavor,ChdDSUhNMG9nS0VJQ0FnSUMxdzgtVml3RRAB,Boston,en,Tangibility,False,True,False,False,False
1640,Best Salvadorian/Mexican cuisine in the city! I’ve been going here for years and still very surprised not a lot of people know about this place. I definitely recommend the pupusas and birria tacos,ChdDSUhNMG9nS0VJQ0FnSUNkeDdqRDRRRRAB,Boston,en,"Assurance, Tangibility",False,True,False,False,True
1645,"great place to stop by, had a layover from europe and needed to skip through a few hours before the next flight to where i was headed. Ciro and the guys at this place are personable and v friendly, the type of atmosphere you can’t really find anymore nowadays. definitely recommend to anyone, especially if you have a few hours to spare and can make the short trip out the airport. i only had a burger but the other dishes other people ordered were proper portions, looked delicious and all at a great price. also guiness pints are under 8$, try double at the airport. definitely worth the free bus and the 10 min walk out",ChdDSUhNMG9nS0VJQ0FnSUQ5cTZDSW1RRRAB,Boston,en,Empathy,False,False,True,False,False
1649,This is Salvadorian Mexican which is similar to Mexican food but with slightly different spices. It was delicious! I wish we had one in our city.,ChdDSUhNMG9nS0VJQ0FnSUN1bThlb29RRRAB,Boston,en,Tangibility,False,True,False,False,False
1651,Cash Only! I always get the Empanadas,ChdDSUhNMG9nS0VJQ0FnSUNqc09ubGx3RRAB,Boston,en,Tangibility,False,True,False,False,False
1659,Best noodles in town,ChZDSUhNMG9nS0VJQ0FnSUNkOGNPZ1VREAE,Boston,en,Reliability,True,False,False,False,False
1661,"A 10/10 delicious food, great ambience and wonderful service.",ChdDSUhNMG9nS0VJQ0FnSUNqOXNHYzhBRRAB,Boston,en,"Assurance, Tangibility",False,True,False,False,True
1683,"Excellent food, exceptional service, and a no-frills atmosphere. You can taste the love put into every dish. These are hands down the best birria tacos I've ever tasted.",ChZDSUhNMG9nS0VJQ0FnSUREMEtUV0pnEAE,Boston,en,"Assurance, Empathy",False,False,True,False,True
1693,"A traditional, family-run establishment that exudes warmth and authenticity. The ambiance is cozy and inviting, fostering a sense of familiarity and comfort. The staff is courteous and professional, ensuring a pleasant and respectful experience.",ChdDSUhNMG9nS0VJQ0FnSUREOElpRW9BRRAB,Boston,en,"Empathy, Tangibility",False,True,True,False,False
1700,Amazing food and outstanding service! Feels like you’re eating a home cooked meal in your grandmas kitchen. Best tiramisu I’ve EVER had. 10/10 I will definitely be back.,ChZDSUhNMG9nS0VJQ0FnSUNkNHVXTlZREAE,Boston,en,"Empathy, Assurance",False,False,True,False,True
1701,Boston’s hidden gem!! The most amazing Italian food I’ve had & I travel a lot & I'm not easy to please. This place is the ultimate Italian experience. From the amazing food to the impeccable service. Do yourself a favor & order the cannolis.,ChdDSUhNMG9nS0VJQ0FnSUNkNklDaTNnRRAB,Boston,en,"Assurance, Empathy",False,False,True,False,True
1709,"BEWARE OF THE SECRET RESERVATION LIST!! It is very well advertised that this is a “no reservations taken” restaurant. We learned the hard way that you actually CAN make reservations (by emailing the owner directly). So, when we put our name in for a group of 4 at 6:30 pm and the hostess told us there were only 3 tables ahead of us, we were more than happy to wait as we had been wanting to try this spot for a long time. 2 hours after patiently waiting outdoors (you can’t wait indoors here), and after watching many groups stroll in to their RESERVED tables, we decided to check in with the hostess. Her advice was that we should have made a reservation by contacting the owner directly. So, if you find yourself waiting for a table here, just know that the empty table you see through the window may just remain empty until a limo full of people with a secret reservation arrives for their 8:15 reservation. Easy fix: instead of leading on to your customers that they are the third ones in line for a table, tell them the truth (we have some large parties tonight, special event or request, etc). If we knew the truth, we would have simply returned another night. Alas, our patience did not prevail and we gave up at the 2 hour mark.",ChZDSUhNMG9nS0VJQ0FnSUNENmR2YkNnEAE,Boston,en,Responsiveness,False,False,False,True,False
1716,I hate eating at places with loud music and these place has very loud music. BUT food and service AMAZING!!! This was so delicious deff saving as my favorite.,ChZDSUhNMG9nS0VJQ0FnSUNqcHUyc0FREAE,Boston,en,"Reliability, Tangibility",True,True,False,False,False
1727,food absolutely delicious I had the scallops with cranberry compote truly delicious everything on the plate the bread and butter both delicious we asked for a 2nd basket service was slow and getting our check was slow,ChdDSUhNMG9nS0VJQ0FnSUREOTltWXhnRRAB,Boston,en,Responsiveness,False,False,False,True,False
