,text,reviewId,city,lan,5D,Reliability,Tangibility,Empathy,Responsiveness,Assurance
1847,"Everything was good. My family enjoyed the food. Service was good. We didn't wait long (Friday night on Good Friday). There was no crowd, so we were seated immediately.",ChZDSUhNMG9nS0VJQ0FnSUNENlppdFZBEAE,Cary,en,"Reliability, Responsiveness",True,False,False,True,False
1849,"Ordered the bacon cheese burger, was really good and the fries were crispy and nicely seasoned. Waitress was friendly. Nice place for burgers/wings etc.",ChZDSUhNMG9nS0VJQ0FnSUNEM28ycEh3EAE,Cary,en,"Reliability, Empathy",True,False,True,False,False
1850,Great food! Great staff! New owner and she was very nice! A lot of TVs to watch sports and a nice outdoor area! Really cool!!,ChZDSUhNMG9nS0VJQ0FnSUQ5XzZhUlVnEAE,Cary,en,"Tangibility, Empathy, Responsiveness",False,True,True,True,False
1854,"Got the Jalapeno Burger, it's really good!",ChdDSUhNMG9nS0VJQ0FnSUM5LW8tTy1BRRAB,Cary,en,Tangibility,False,True,False,False,False
1857,Very bad customer service,ChZDSUhNMG9nS0VJQ0FnSUNkMEw2dElREAE,Cary,en,Empathy,False,False,True,False,False
1885,"Not very organized in their que, but it is what it is.",ChZDSUhNMG9nS0VJQ0FnSUNqLXJlNFdREAE,Cary,en,Responsiveness,False,False,False,True,False
1895,Amazing Experience. Must come back after the seasononal menu change.,ChZDSUhNMG9nS0VJQ0FnSURkMWFLNktBEAE,Cary,en,Assurance,False,False,False,False,True
1899,"By far the best restaurant in Raleigh. Proper service, fantastic food, exceptional wine list, wonderful ambiance. So grateful we found this restaurant, when we desire a special lunch, brunch or dinner- this is always our choice. Also lovely to sit and have a drink before or after in the lobby bar.",ChdDSUhNMG9nS0VJQ0FnSUNkc2MzbHNBRRAB,Cary,en,Assurance,False,False,False,False,True
1911,"The waitstaff is always kind, and they have the best ACP in the area!!",ChdDSUhNMG9nS0VJQ0FnSUNqM0lDRXBRRRAB,Cary,en,Empathy,False,False,True,False,False
1919,Just OK,ChdDSUhNMG9nS0VJQ0FnSUQxa1l2dXhnRRAB,Cary,en,Empathy,False,False,True,False,False
1921,"I don't remember what it was called, but I had a chicken and ham and spinach grilled vegetables and rice with a very very light cheese sauce. It was awesome. I can't wait to go back. It was a very clean and well run restaurant, but it could have been a little nicer.",ChZDSUhNMG9nS0VJQ0FnSUNqMnF2RUV3EAE,Cary,en,"Tangibility, Reliability",True,True,False,False,False
1926,The food is good,ChZDSUhNMG9nS0VJQ0FnSURkcDRISFlBEAE,Cary,en,Reliability,True,False,False,False,False
1933,It’s not as dated as the pics on Google maps makes it seem. Came here for dinner and couldn’t be happier with our waiter and the food!,ChdDSUhNMG9nS0VJQ0FnSUM5anMyMmdRRRAB,Cary,en,Tangibility,False,True,False,False,False
1943,I really love their bang bang shrimp and they practically make it a meal,ChZDSUhNMG9nS0VJQ0FnSUNXazZIMGR3EAE,Cary,en,Reliability,True,False,False,False,False
1948,We frequently order from here & are never disappointed! The pizza and garlic cheesy bread is well made and the perfect size. We plan to keep ordering from there!,ChdDSUhNMG9nS0VJQ0FnSUN0aTcyRHpBRRAB,Cary,en,Reliability,True,False,False,False,False
1954,First time at the restaurant and ordered the bourbon chicken. It was delicious. Perfectly cooked and perfect seasoning. The serve was excellent. They didn’t rush us out even though me and my friend got caught up in catching up conversation. Will bring my family back to try.,ChdDSUhNMG9nS0VJQ0FnSUQ5N2ZxdnhnRRAB,Cary,en,"Assurance, Empathy",False,False,True,False,True
1971,"I enjoyed Romeo’s pizza, I got the eight boneless wings and a medium meatball pizza last Friday. While many reviews seem to say the sauce is sweet, I actually enjoyed it and think it’s better than many other places however that’s my preference. Of course it’s up to your own opinion. Customer service is pretty good, I definitely could tell at the moment they’re short staffed but they make it up for it ensuring when you’re able to get your food it’s what exactly you paid for. Ultimately if you’re interested in ordering from here I would try it out and then see how you like it.",ChZDSUhNMG9nS0VJQ0FnSURwNU5fSktnEAE,Cary,en,"Reliability, Empathy",True,False,True,False,False
1976,"Simple place, but the food is very good!",ChZDSUhNMG9nS0VJQ0FnSUNqb0xPQU5REAE,Cary,en,Tangibility,False,True,False,False,False
1980,"The ramen here is pretty good! Not as good as Miso Ramen, but the broth is still pretty flavorful. What made this five stars for me was the attentive server, the chill ambiance, and the speed our food came out. My spicy tonkotsu ramen was just fine. I liked my cuts of meat. The ramen eggs were good, too! Definitely will be back to try something else.",ChdDSUhNMG9nS0VJQ0FnSUQ5dXN6TC1nRRAB,Cary,en,"Responsiveness, Tangibility",False,True,False,True,False
1984,Outstanding across the board!,ChZDSUhNMG9nS0VJQ0FnSUREbl8yZWF3EAE,Cary,en,"Reliability, Tangibility, Empathy, Assurance",True,True,True,False,True
1985,We held our daughter’s baby shower at Tribeca. Ashely was so easy to work with and all of our expectations were exceeded. It was a beautiful venue and the food was delicious! We received so many compliments and positive comments from our guests. We would highly recommend Tribeca for any private events you would like to hold.,ChdDSUhNMG9nS0VJQ0FnSURELXBYSHN3RRAB,Cary,en,"Assurance, Tangibility",False,True,False,False,True
1988,Such a great experience. I’m visiting from out of town for work and was greeted kindly by the host upon coming in and then had amazing service from Lorena. She was so knowledgeable regarding all of the menu items and provided such a great experience. Would absolutely come back!!,ChdDSUhNMG9nS0VJQ0FnSUNEbTZ6X29nRRAB,Cary,en,"Empathy, Assurance",False,False,True,False,True
1990,"Great place, really enjoyed it. Try the spinach dip appetizer. Chris was great - everyone there was super nice.",ChdDSUhNMG9nS0VJQ0FnSUNEbzRfUm5RRRAB,Cary,en,Empathy,False,False,True,False,False
1996,Mainly take out. It's not really a dine in spot. They have a few tables if you need to.,ChZDSUhNMG9nS0VJQ0FnSUM5dE1Dak5REAE,Cary,en,Tangibility,False,True,False,False,False
2000,First and last time. Food didn’t taste fresh at all and after paying $46 I’m sure my shrimp with broccoli was supposed to come with rice. The vegetables low-main smelled spoiled and the veggies look and taste bad. Really wanted to like this place cause it’s close and the lady that took my order was nice. Total rip off and a waste of money,ChZDSUhNMG9nS0VJQ0FnSURWel9YRWNnEAE,Cary,en,"Reliability, Assurance",True,False,False,False,True
2003,This is the only place I eat at. Most immaculate Chinese food I've had in my life.,ChZDSUhNMG9nS0VJQ0FnSUNsa2QzSkRREAE,Cary,en,Reliability,True,False,False,False,False
2006,"The most horrible customer service you could ever imagine. I’ve ordered from here once before and ordered the vegetable chow fun which was decent. I specified that I want the thin noodles and was told that’s what chow fun is, is Angel noodles. This time I came in to get the same thing and received these flat looking noodles which is completely different from the chow fun I’m use to. I didn’t think to specify because the last time I was made to feel stupid for specifying the type of noodles. So I called to let him know and all he could say was “I don’t know what to tell you”. To add insult to injury this is by far the most disgusting dish I have ever tasted. It tastes like slop. I would advise to go somewhere else where the atmosphere is welcoming and clean.",ChZDSUhNMG9nS0VJQ0FnSUNEeWJXVUVREAE,Cary,en,"Empathy, Reliability",True,False,True,False,False
2007,"They tell me to wait 10 minutes for my food to be ready after ordering it half an hour ago, they didn’t have their kitchen even turned on. Cmon.",ChZDSUhNMG9nS0VJQ0FnSURkMDVLY0N3EAE,Cary,en,Reliability,True,False,False,False,False
2010,Best Chinese we have found in the area. On of our go to places. The crab cheese wantons are so good!,ChdDSUhNMG9nS0VJQ0FnSUQ1MHZMdDRRRRAB,Cary,en,Reliability,True,False,False,False,False
2014,"We've lived in Cary for 12 years, and our family has been coming to this restaurant for probably 9 years. We've eaten here about 60 times over many years. The family who runs it is very nice and uses fresh vegetables always. We've always had a good meal here, it is always very flavorful. Ignore the negative comments, this is good Chinese food. The other Chinese restaurants in the area have more bland or flat tasting food. Try it and you will not be disappointed. You will enjoy it. And please don't say someone is rude because they are from another culture and don't roll out the red carpet for you when you walk in.",ChdDSUhNMG9nS0VJQ0FnSURlaktlTDV3RRAB,Cary,en,"Reliability, Empathy",True,False,True,False,False
2019,We love this restaurant. The food is always delicious and the staff are always very friendly!,ChdDSUhNMG9nS0VJQ0FnSUROZ2ZMMnFBRRAB,Cary,en,"Reliability, Empathy",True,False,True,False,False
2024,I had such a great experience. Thank you so much!,ChZDSUhNMG9nS0VJQ0FnSUNWcEplY2N3EAE,Cary,en,Empathy,False,False,True,False,False
2025,Whoppers were fresh and hot. Service was friendly and prompt.,ChZDSUhNMG9nS0VJQ0FnSUREajRxeWRnEAE,Cary,en,"Assurance, Responsiveness",False,False,False,True,True
2033,"Great place for eating,fast and friendly service.",ChdDSUhNMG9nS0VJQ0FnSUM5czUtSnR3RRAB,Cary,en,"Responsiveness, Tangibility",False,True,False,True,False
2036,This was are first time here I'm so happy be here cleaned yummy,ChZDSUhNMG9nS0VJQ0FnSUMxeEp1VGZREAE,Cary,en,Tangibility,False,True,False,False,False
2037,Found a staple or some type of metal in my food.,ChZDSUhNMG9nS0VJQ0FnSURsdWRxNFJREAE,Cary,en,Assurance,False,False,False,False,True
2039,"I have been going to this takeout restaurant for over ten years now and I could not say enough good things about it. I get to enjoy the delicious flavors of Chinese food right from my own home. From the moment I opened my shrimp lo mien and sesame chicken, I was impressed by the inviting aromas that wafted from each dish. The menu offered an extensive selection of classic Chinese dishes, ranging from General Tso's chicken to vegetable lo mein. Each item I ordered was bursting with flavor and cooked to perfection. The attention to detail in preparation was evident, with ingredients and a balance of flavors that made every bite a delightful experience. The efficiency of the take-out service was commendable. My order was ready for pickup within the promised time, and the staff was friendly and accommodating. Portion sizes were generous, ensuring that I had enough for a satisfying meal and leftovers for the next day. This value for money made the experience even more enjoyable. Chinese take-out restaurants often serve as a convenient and reliable option, and this particular establishment did not disappoint. It delivered a delicious and hassle-free dining experience, making it an ideal choice for those looking to savor the flavors of Chinese cuisine without the need for a sit-down meal.",ChdDSUhNMG9nS0VJQ0FnSUNGaGIycDdnRRAB,Cary,en,"Reliability, Tangibility, Responsiveness",True,True,False,True,False
2040,Not a lot food and expenses prices,ChdDSUhNMG9nS0VJQ0FnSUNGMU5YdHVnRRAB,Cary,en,"Tangibility, Reliability",True,True,False,False,False
2049,I've been here several times and experience was very positive. I agree with what other reviewers were saying that this restaurant serves more authentic mexican food than other mexican chains like Mi Cancun. You can taste the freshness in the ingredients and it's not like fast food like Mi Cancun feels like sometimes.,ChdDSUhNMG9nS0VJQ0FnSUM5LXV5NGlnRRAB,Cary,en,"Tangibility, Reliability",True,True,False,False,False
2053,First time at this restaurant. I had the Dalmatian chicken pasta and it tasted great. My wife had the cabbage rolls which was equally as tasty. Service was excellent by Simeon and Lana.,ChZDSUhNMG9nS0VJQ0FnSUNqbnBpcUZREAE,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
2056,"My boyfriend and I dined here a few weeks ago for a date night and we were very impressed. We were both craving Eastern European food and Sophie's exceeded our expectations. The owner is from Bulgaria and has a lot of unique food and drinks on her menu. We were able to make reservations and we asked for a booth. There are lots of fresh flowers and plants decorating this restaurant. We loved the vibes and definitely felt like we were transported to a restaurant in Europe. I started with a bourbon drink called the Boulevardier with Campari and it was delicious. My boyfriend had a bourbon. We ordered the Armenian figs appetizer, and my only complaint is the bacon was barely cooked. That is on me though because I should have specified we like our bacon well done. For our entrees my boyfriend had the Balkan's wine kebab and I had the stuffed cabbage rolls. My entree was really good, but next time I'm ordering the wine kebab. The flavors were amazing! It consisted of slow roasted chicken, veggies and rice. The bartender was our server and she was wonderful. We both can't wait to return.",ChZDSUhNMG9nS0VJQ0FnSUREN3ZXWk9BEAE,Cary,en,"Tangibility, Empathy",False,True,True,False,False
2064,Really tasty hot and sour soup,ChZDSUhNMG9nS0VJQ0FnSUNEdjhiRkhBEAE,Cary,en,Tangibility,False,True,False,False,False
2065,"We’ve been getting take out from here since they opened (years) and everything has been hot, fresh and delicious every time!! Order online and it will be ready for you to pickup and the order has always been perfect !! The chicken and brocolli is just delicious !!!! As is the white rice !! And won ton soup !!! Excellent size portions and good pricing !!! Love everything !!!!",ChZDSUhNMG9nS0VJQ0FnSUQ5LXNlcEJ3EAE,Cary,en,Reliability,True,False,False,False,False
2066,Everything is perfect really love it,ChdDSUhNMG9nS0VJQ0FnSUM5eC0ybHhnRRAB,Cary,en,Assurance,False,False,False,False,True
2089,"Good food, customer interaction/service is 0/5. They will actively insult you. EMS beware, they will refuse you.",ChZDSUhNMG9nS0VJQ0FnSURlLW9EX0lBEAE,Cary,en,Empathy,False,False,True,False,False
2092,4-4-24. Great staff,ChZDSUhNMG9nS0VJQ0FnSURELUpyLUN3EAE,Cary,en,Responsiveness,False,False,False,True,False
2098,"It's a wonderful thing when an original plan falls through and you gamble on an unknown restaurant. I took that gamble and won. The food was amazing, the staff was wonderful. Everyone was inviting. I will return!",ChdDSUhNMG9nS0VJQ0FnSUM5dl9XcHBRRRAB,Cary,en,Empathy,False,False,True,False,False
2108,$9.95 for one Red Oak pint is robbery. Go to Craft Public House up the road for better food and service.,ChdDSUhNMG9nS0VJQ0FnSUREaW9yZjRBRRAB,Cary,en,Assurance,False,False,False,False,True
2112,Alexandra was an amazing server! Food was amazing! We had items that were recommended to us by a former employee and everything was spot on!,ChdDSUhNMG9nS0VJQ0FnSUNEOWNHaHFBRRAB,Cary,en,Assurance,False,False,False,False,True
2115,ALLIE IS THE BEST!! Great spirit and on point with all service needed. BJ’s never disappoints.,ChdDSUhNMG9nS0VJQ0FnSUNEOWRDdThnRRAB,Cary,en,"Empathy, Responsiveness",False,False,True,True,False
2116,Great food delicious ! Great atmosphere and service. This is a great Italian restaurant to try.,ChdDSUhNMG9nS0VJQ0FnSUNqeXNyOTRBRRAB,Cary,en,"Tangibility, Assurance",False,True,False,False,True
2120,"We have loved Enrigos for a long time but - wow! We went there for a belated birthday with some out of town guests last night and -(did I say) wow! The service was warm, welcoming, and simply better than any we've experienced anywhere. They greeted us with wine, the appetizers were terrific, dinner was perfect. Smiles all the way around from everyone. It felt like such a special night. We'll be back.",ChZDSUhNMG9nS0VJQ0FnSUREaFBqc1hnEAE,Cary,en,Empathy,False,False,True,False,False
2137,Great and quick Chinese food! Always hot. I order over the phone and they always have the order perfect! Once I get there I can get in and out in 10 minutes or less! Really great people/owners.,ChdDSUhNMG9nS0VJQ0FnSUREcElydXlBRRAB,Cary,en,Reliability,True,False,False,False,False
2141,"This is one of my favorites. Great Chinese food. There's not much seating, but most people get takeout anyway.",ChdDSUhNMG9nS0VJQ0FnSURkaDRfb2xRRRAB,Cary,en,Tangibility,False,True,False,False,False
2146,"Ruckus is always my go to place. After moving to Wake County 5-years ago, I discovered Ruckus during the Covid era. They had a spin the wheel promotion that lured me in. I’ve been a RUCKUS fan ever since. Their Pain Killers are magical and their food is always consistent. When the owner is in, he checks with every customer to make sure the experience met expectations. During my dining experience last night, my server, Ryan ( Cary) greeted me with a jovial spirit and continued to update me about when my Ultimate Pizza would be ready. His positive attitude coupled with excellent service, consistently great food and quantity is why Ruckus remains my go to place.",ChdDSUhNMG9nS0VJQ0FnSUNqMnFuRjR3RRAB,Cary,en,"Assurance, Responsiveness",False,False,False,True,True
2155,Normal bar food with a flair. Decent drinks. Service was slow but they were serving a large party of older people.,ChZDSUhNMG9nS0VJQ0FnSUNqb015dmV3EAE,Cary,en,Responsiveness,False,False,False,True,False
2160,Great brunch/lunch spot. I would definitely recommend if you’re in the area.,ChZDSUhNMG9nS0VJQ0FnSUREOHBiS0Z3EAE,Cary,en,Not enough information to determine relevant dimension,False,False,False,False,False
2169,Good Lunch place.,ChdDSUhNMG9nS0VJQ0FnSUQ5N3VfUGpBRRAB,Cary,en,Tangibility,False,True,False,False,False
2175,I went and it took a while just for them to get my order and when I got the meal which was a hot dog fries and Oreo shake the fries were the only thing that was good the hot dog was under cooked and the bun was sticking to the wrapper it came in so I couldn’t even enjoy it and the milkshake was supposed to be Oreo but it was regular vanilla the only thing that was good was the fries because the amount of salt and the heat but the employees were nice I just wish the food was better,ChZDSUhNMG9nS0VJQ0FnSUREaC1XSk1REAE,Cary,en,"Reliability, Tangibility",True,True,False,False,False
2180,"We love coming here! Best burgers with a great ""Char-Grill"" taste! Good atmosphere and has outdoor seating.",ChZDSUhNMG9nS0VJQ0FnSUQ5alBMamZnEAE,Cary,en,"Tangibility, Assurance",False,True,False,False,True
2185,I always do takeout here for lunch always great food great service and great energy will be coming back !,ChZDSUhNMG9nS0VJQ0FnSUNqNFlPLWNREAE,Cary,en,"Responsiveness, Assurance",False,False,False,True,True
2189,"I eat here twice a week. Great food and an awesome staff. The BanhMi lunch combo is an amazing deal. The meat rice and salad combo is great if you are looking for a satisfying, healthy meal.",ChdDSUhNMG9nS0VJQ0FnSUNqMG9uc193RRAB,Cary,en,"Reliability, Empathy",True,False,True,False,False
2190,Very delicious and authentic tasting especially in an area with lack of diversity when it comes to food.,ChZDSUhNMG9nS0VJQ0FnSUNqNHZqQlZnEAE,Cary,en,Tangibility,False,True,False,False,False
2193,"Great staff, food is good and a great price definitely recommend",ChZDSUhNMG9nS0VJQ0FnSUNqM09hd0F3EAE,Cary,en,"Assurance, Reliability",True,False,False,False,True
2199,Ordered take out and had to throw it away because it tasted expired.,ChZDSUhNMG9nS0VJQ0FnSUREaDZQWEtBEAE,Cary,en,Reliability,True,False,False,False,False
2207,"I would have to say I had a great experience the young man who took my order washed his hands when he came out the back and then out gloves on and I appreciate that. However, when the older gentleman came from behind he just put gloves on without washing his hands. I appreciated him making sandwich. We touch our faces so many times automatically and it just matters. The young man made my daughters Tuna Sub with care and consideration and I also appreciated that as well. I told myself I'm going to start coming here instead of the one I normally go to off of Harrison Avenue. That's how good it was.",ChdDSUhNMG9nS0VJQ0FnSURkOWFxdHVBRRAB,Cary,en,"Assurance, Empathy",False,False,True,False,True
2209,Great place with great service from great people!,ChdDSUhNMG9nS0VJQ0FnSURGbHJLQXFnRRAB,Cary,en,Assurance,False,False,False,False,True
2210,No lettuce and didn’t cut the foot long sub plus don’t accept subway gift card,ChdDSUhNMG9nS0VJQ0FnSUNaczdQYXZ3RRAB,Cary,en,Reliability,True,False,False,False,False
2225,"After ordering a pizza and salad for delivery, the confirmation indicated 45 minutes. Hey, I'm being lazy so I can deal with the time. However, well before 45 minutes, at my door stood a sweet, smiling delivery person, Anna. She took a moment to connect with me and made my day. The next delightful/delicious moment was the joy of eating my delicious pizza and salad. The pizza always has generous toppings and I love the crust. It's perfection! Salvio's house salad is also not what most restaurants offer as a ""house"" salad. Their house salad is packed with tomatoes, banana peppers, black olives, onions etc. Salvio's always takes their food to the next level of deliciousness.",ChZDSUhNMG9nS0VJQ0FnSURENFo2VU9nEAE,Cary,en,"Responsiveness, Tangibility",False,True,False,True,False
2239,"Awesome Food. Try Everything, You cant' go wrong! So proud of these long time, local (Gaston County) business owners for sharing their amazing menu with Charlotte and beyond.",ChRDSUhNMG9nS0VJQ0FnSURkdlpsehAB,Charlotte,en,Assurance,False,False,False,False,True
2244,Ordered the pippin. Most amazing thing I have ever eaten from a food truck. Big enough for my husband and I to split,ChdDSUhNMG9nS0VJQ0FnSUNKeXJpendnRRAB,Charlotte,en,Tangibility,False,True,False,False,False
2250,"I just moved to the mount holly area and a local barista suggest this place! one day while working from home when I didn’t feel like cooking, I ordered the Banshie (no horseradish) with some chips and a drink. Not only did they deliver it, but it was SUPER fast, correct, and ABSOLUTELY INCREDIBLE!!! I felt bad for the woman that delivered it because my dogs were going crazy at the door but she was so sweet! The quality of the ingredients is obvious and the service is great!! five stars!!! cant wait to try the rest of the menu!",ChdDSUhNMG9nS0VJQ0FnSURHcE55MXlnRRAB,Charlotte,en,"Responsiveness, Empathy, Tangibility",False,True,True,True,False
2253,The young drive thur cashier has a very poor attitude. I canceled my order and will NOT return to this location.,ChdDSUhNMG9nS0VJQ0FnSUNEai12TnB3RRAB,Charlotte,en,Empathy,False,False,True,False,False
2254,It's the USUAL MICKY D's restaurant nothing more nothing less.🤔🤨,ChZDSUhNMG9nS0VJQ0FnSUNEOHNEWmNREAE,Charlotte,en,Tangibility,False,True,False,False,False
2261,Shun Lee is take-out only.,ChdDSUhNMG9nS0VJQ0FnSUM5dE55NHp3RRAB,Charlotte,en,Reliability,True,False,False,False,False
2265,"Ordered DoorDash. That’s why I don’t have any starts for the atmosphere, Got the chicken lo mein and it was delicious. DoorDash people didn’t have to wait for the order, and it was still hot when it got to my door. 10/10 would reccomend. Also their spring roll was better than Panda E, which is hard to beat.",ChZDSUhNMG9nS0VJQ0FnSUROODU3N2JBEAE,Charlotte,en,Reliability,True,False,False,False,False
2289,Do not order this for delivery. We stayed .3 miles away. After 1 hour called and they said 30 more min. This was at 4:30 pm. Worst pizza and garlic cheese bread I've ever ate and I'm 47 years old. Do not call this place for delivery.,ChdDSUhNMG9nS0VJQ0FnSUQ5djZYcW5RRRAB,Charlotte,en,"Reliability, Responsiveness",True,False,False,True,False
2297,"Great food, selection, and prices. Sesame chicken and wings are some of the best around.",ChdDSUhNMG9nS0VJQ0FnSUNodU95ZHhRRRAB,Charlotte,en,Reliability,True,False,False,False,False
2299,I love the fact that there is two Chick-fil-A around the corner from each other no waiting..,ChdDSUhNMG9nS0VJQ0FnSUNqeWYtN2h3RRAB,Charlotte,en,Responsiveness,False,False,False,True,False
2309,"We do takeout from Taipei every other week. The crispy scallion chicken is our favorite dish! Good prices, great food, fast service - 100% work a try.",ChdDSUhNMG9nS0VJQ0FnSUQ5MFlLQXlBRRAB,Charlotte,en,Responsiveness,False,False,False,True,False
2310,"The food is decent. Flavor wise it’s the best tasting flavors for Chinese food that I’ve had in Charlotte so far, but it’s extremely salty and the freshness is not always there. The wontons were extremely chewy and stale the noodles that come with the soup were stale as well. The food doesn’t always taste fresh. This place definitely has potential to be a great restaurant if they stepped up the quality because the flavors are really good",ChdDSUhNMG9nS0VJQ0FnSUNkLTY3MnVRRRAB,Charlotte,en,"Reliability, Tangibility",True,True,False,False,False
2315,It's difficult to find good Chinese food in Charlotte but Taipei Express came through and is now our go to! Huge servings and you can definitely eat twice from each of the mains. Crispy Scallion Chicken and Pork dumplings are,ChZDSUhNMG9nS0VJQ0FnSUNOcWV1U0NREAE,Charlotte,en,Reliability,True,False,False,False,False
2323,The robot at the drive thru is incompetent. It was not capable of understanding our order to the point that when we got to the window to pay the human had to advise they were out of mac n cheese and bo rounds. Do not like robot.,ChdDSUhNMG9nS0VJQ0FnSURkaHEzeGpRRRAB,Charlotte,en,Reliability,True,False,False,False,False
2327,Why isn’t this place jammed? We loved it. The wine list is great—Chappalet Mountain Cuvée by the glass to start-one of my favorites. Salmon over spring succotash was perfect and the beef carpaccio rocked. Service was perfect —try it you will keep coming back,ChZDSUhNMG9nS0VJQ0FnSUNqcHU3Vkd3EAE,Charlotte,en,Assurance,False,False,False,False,True
2331,"Napa on Providence offers excellent service and fresh, locally-sourced contemporary American dishes, showcasing their dedication to quality.",ChdDSUhNMG9nS0VJQ0FnSUNEeDkyMXBnRRAB,Charlotte,en,Assurance,False,False,False,False,True
2333,"I'd always wanted to go here and was invited to a large group dinner recently. First time was worth the wait and the food/service were exceptional, will definitely be back!",ChdDSUhNMG9nS0VJQ0FnSUQ5MDh1MjNBRRAB,Charlotte,en,"Assurance, Reliability",True,False,False,False,True
2339,God forbid people want to eat indoors,ChZDSUhNMG9nS0VJQ0FnSURkdl9PVUpnEAE,Charlotte,en,Empathy,False,False,True,False,False
2345,"Delicious and some good authentic plates there! Local, clean & quiet.",ChdDSUhNMG9nS0VJQ0FnSUQycDdIZjh3RRAB,Charlotte,en,Tangibility,False,True,False,False,False
2347,"I hope you like kale because no matter what you order, they’re going to give it to you.",ChZDSUhNMG9nS0VJQ0FnSUNqdWJTTUxBEAE,Charlotte,en,Reliability,True,False,False,False,False
2355,"Had the Chicken Tinga warm bowl, with cauliflower rice. combo on the expensive side",ChdDSUhNMG9nS0VJQ0FnSUR0NTlfUThBRRAB,Charlotte,en,Tangibility,False,True,False,False,False
2373,Portion sizes have decreased recently,ChdDSUhNMG9nS0VJQ0FnSUR0ekxfV2d3RRAB,Charlotte,en,Tangibility,False,True,False,False,False
2376,The food has sustained the quality. I just wish the service was better and the people working were more efficient and hospitable.,ChdDSUhNMG9nS0VJQ0FnSUN0Mk5PVWdnRRAB,Charlotte,en,Responsiveness,False,False,False,True,False
2391,So sad the Plaza Midwood location isn’t what it used to be. The last two visits the menu has gotten smaller & smaller. A lot of our favorite items removed & extreme limited kid options. The website does not reflect this & not sure if it’s the same at different locations. There was only 1 server & the pizzas we ordered were subpar. Such a let down.,ChZDSUhNMG9nS0VJQ0FnSUNkdmRIU1BBEAE,Charlotte,en,"Reliability, Tangibility",True,True,False,False,False
2399,The food was amazing!,ChdDSUhNMG9nS0VJQ0FnSUNENnBUcl9RRRAB,Charlotte,en,Tangibility,False,True,False,False,False
2401,Nothing special. Greasy tempura. Terrible wine list.,ChdDSUhNMG9nS0VJQ0FnSURkNzd2aXBBRRAB,Charlotte,en,Tangibility,False,True,False,False,False
2416,Antoine was OUTSTANDING!! Customer service was perfect… definitely will be back!,ChZDSUhNMG9nS0VJQ0FnSUNkME9fdllnEAE,Charlotte,en,"Responsiveness, Empathy",False,False,True,True,False
2419,"This location uses credit card skimmers, do not stop at this Shell.",ChZDSUhNMG9nS0VJQ0FnSUNsMnVuWEN3EAE,Charlotte,en,Assurance,False,False,False,False,True
2422,"Unreliable, no telling whether they’ll be open or close or whether they will have chicken or not. I won’t be going anymore because the last three times I’ve gone to buy chicken I wasn’t able to, very frustrating begging someone to take your money.",ChdDSUhNMG9nS0VJQ0FnSUM1bUxpR2p3RRAB,Charlotte,en,Reliability,True,False,False,False,False
2426,I needed gas. They had it.,ChZDSUhNMG9nS0VJQ0FnSUNaN3RxVERBEAE,Charlotte,en,Reliability,True,False,False,False,False
2438,"Always a great experience. Even for a table of 9 at the peak of lunch, we all got our food promptly. Salmon Caesar was delish",ChZDSUhNMG9nS0VJQ0FnSUNqb0ptekZBEAE,Charlotte,en,"Reliability, Responsiveness",True,False,False,True,False
2440,Best fresh pasta and bread,ChZDSUhNMG9nS0VJQ0FnSUNqLXZ5RkVREAE,Charlotte,en,"Tangibility, Reliability",True,True,False,False,False
2461,"Very nice and courteous! Good food.. fresh and tasty, and reasonably priced for good food!",ChZDSUhNMG9nS0VJQ0FnSUNEaExpTkV3EAE,Charlotte,en,"Empathy, Tangibility, Reliability",True,True,True,False,False
2476,"Went for brunch and drinks - had great service all around, and AMAZING food! Nice, comfy vibe. Dined with someone who has celiac disease and there was multiple options for them to choose from. Looking forward to my next visit!",ChdDSUhNMG9nS0VJQ0FnSURta3BTOTFRRRAB,Charlotte,en,"Empathy, Tangibility",False,True,True,False,False
2487,We drove up from Columbia just to eat the Guyanese food here. We would absolutely make the 90 min drive again just to eat here and go back home.,ChdDSUhNMG9nS0VJQ0FnSUNqaE1LUzZ3RRAB,Charlotte,en,Assurance,False,False,False,False,True
2491,Wagner's was soooooo good,ChdDSUhNMG9nS0VJQ0FnSUREc0s2S2xBRRAB,Charlotte,en,Tangibility,False,True,False,False,False
2501,Classic spot for a great hotdogs. Love that you can get however many toppings or condiments that you want at no extra charge. Great service every time also,ChdDSUhNMG9nS0VJQ0FnSUNENVpxTXdnRRAB,Charlotte,en,"Reliability, Tangibility",True,True,False,False,False
2506,"These people in this restaurant were very rude. They got mad at legit questions quickly. This place was very hostile, and frightening. My family and I went here for a meal, and got blatant disrespect about our order, our refund, and so many other things that are baffling! The lady who was behind the register actually threatened my husband that we HAD TO CALL THE POLICE. While we called the police; they were just laughing. This is was so unacceptable. I will be going farther than this post because nobody at this food place seemed to care.",ChZDSUhNMG9nS0VJQ0FnSUNkcHBueERnEAE,Charlotte,en,Empathy,False,False,True,False,False
