text,reviewId,city,lan,original_Index
"We just had an amazing dinner tonight.
The food was so good and our server Terry was absolutely wonderful.
Terry we appreciate you and thanks for everything you did for us.
Definitely making back to Brennan’s next time we are in New Orleans.",ChZDSUhNMG9nS0VJQ0FnSUNqOFlyR093EAE,New Orleans,en,6330
"I would have to say I had a great experience the young man who took my order washed his hands when he came out the back and then out gloves on and I appreciate that.  However,  when the older gentleman came from behind he just put gloves on without washing his hands.  I appreciated him making sandwich. We touch our faces so many times automatically and it just matters. The young man made my daughters Tuna Sub with care and consideration and I also appreciated that as well. I told myself I'm going to start coming here instead of the one I normally go to off of Harrison Avenue. That's how good it was.",ChdDSUhNMG9nS0VJQ0FnSURkOWFxdHVBRRAB,Cary,en,2207
"5/5, 10/10, would recommend. Great bar with excellent service. Strong drinks and delicious food.",ChZDSUhNMG9nS0VJQ0FnSUNkb3VhUU5REAE,Washington,en,5152
"Food is really good, never knew they had this location. Better the Sandy Springs and on par with Duluth. Sherlin was our server it, she was so sweet.",ChdDSUhNMG9nS0VJQ0FnSUNEOVl5N2xBRRAB,Atlanta,en,51
Bb at exxons kitchen is a very sweet man he is giving out free hot dogs to kids on Wednesday and Thursday,ChdDSUhNMG9nS0VJQ0FnSUNKLThxWDdBRRAB,Dallas,en,3737
This was are first time here I'm so happy be here cleaned yummy ,ChZDSUhNMG9nS0VJQ0FnSUMxeEp1VGZREAE,Cary,en,2036
"Great atmosphere. Horrible food. Tastes bad, portion is small, price is high. Might fool you with a pro looking menu, but the food genuinely is zero star.",ChZDSUhNMG9nS0VJQ0FnSUNEeWVlSUd3EAE,New York,en,4342
Grilled octopus was very delicious. Californian Chardonnay excellent. Nice atmosphere during NOLA was floated by a rainstorm.,ChdDSUhNMG9nS0VJQ0FnSUREa2VLTzZnRRAB,New Orleans,en,6002
The food is good,ChZDSUhNMG9nS0VJQ0FnSURkcDRISFlBEAE,Cary,en,1926
Best Gumbo I've ever had!,ChdDSUhNMG9nS0VJQ0FnSUNGcDYyM3FRRRAB,New Orleans,en,6412
"Went for happy hour with some local friends when I visited and Chip's was great. We just had some apps and beers but is their friend mushrooms are any indication, the rest of the food is spectacular too. I'm definitely coming back next time I'm in town.",ChdDSUhNMG9nS0VJQ0FnSUNqa0ptcnJ3RRAB,Dallas,en,3387
I just had the most horrible experience out of food service this place and on top of that. I just wait list they don’t even use gloves lady went from the cash register to make a pizza but no gloves no washing horrible establishment. Wonder why is so sick thanks.,ChZDSUhNMG9nS0VJQ0FnSUNEbm9lZ0lnEAE,Boston,en,1410
Dude that works the salad bar at night has an attitude and he smells like weed.,ChdDSUhNMG9nS0VJQ0FnSUNqOGJpRnJnRRAB,Atlanta,en,882
"Great upscale and chill spot in Buckhead.
Food and drinks were great!",ChdDSUhNMG9nS0VJQ0FnSUR1NjkyODR3RRAB,Atlanta,en,393
You cannot eat there anymore!,ChdDSUhNMG9nS0VJQ0FnSUNGLWU3VTJRRRAB,New Orleans,en,6443
"Stopped in just because it looked good, food and staff were amazing. Let them know we were celebrating our anniversary and they threw in some of the best bread pudding on the house.",ChZDSUhNMG9nS0VJQ0FnSUREbm9YLVFREAE,New Orleans,en,5668
Best Italian in Atlanta and the service is excellent.  You will not be disappointed.,ChdDSUhNMG9nS0VJQ0FnSURkOGJTYS1BRRAB,Atlanta,en,238
"This food wasn't that great, but what can I say 🤷",ChdDSUhNMG9nS0VJQ0FnSUNJa3VyandnRRAB,Boston,en,1471
"The quality of food has gone down significantly over the past few years, which is disappointing. They are constantly running out of food (how are you out of greens at 4pm on a Saturday!) and what's left isn't as delicious as it should be.",ChZDSUhNMG9nS0VJQ0FnSUNEdGNLVmRREAE,Atlanta,en,810
Unfortunately the service has taken a dive here. Food came out missing items requested. No one came to check on us. Had to flag someone down and they ignored us.,ChZDSUhNMG9nS0VJQ0FnSUNqaXVxS0VBEAE,Dallas,en,3509
In CLT from out of town because we are catching an early AM flight.  Went here to watch our team play basketball & had our kids in tow.  Kiera was our waitress and she was phenomenal.  The food was great.  We felt like locals.  Highly recommend.,ChdDSUhNMG9nS0VJQ0FnSUM5MUlPanBBRRAB,Charlotte,en,2517
"We finally have a Korean fried chicken place in Fort Worth!! Thank goodness  everything was absolutely delicious, I ordered the spicy Korean bbq wings combo, & pork buns. Mimi gave us great recommendations and was very helpful. Also a clean and tidy establishment ",ChdDSUhNMG9nS0VJQ0FnSUREMUtHT25BRRAB,Dallas,en,3883
"The chicken wings were old, I was disappointed this time visiting the restaurant.",ChZDSUhNMG9nS0VJQ0FnSUNqbWNLZ013EAE,Cary,en,1836
"It is one of the best greasy spoons on the sw side. I love the Italian beef and sausage combos, hot, fresh French fries, and the delicious, real ice cream milkshakes.",ChZDSUhNMG9nS0VJQ0FnSUREeXB5UWVBEAE,Chicago,en,2931
"Great no frills steak house in the neighborhood.

Very simple but to the point menu.

Asked for a very rare steak, came through and was well seasoned and of good quality.

2 steak meals with beer is $60, which is a great value!

Interior design is humble and welcoming. Feels like you are transported to a movie set in the early 70s or 80s.

My only notes: drafts appear to be misaligned. Beer tasted a little flat.

Would definitely come here again, and recommend others to try it too.",ChdDSUhNMG9nS0VJQ0FnSUNEbE02bTVBRRAB,San Francisco,en,4630
"Allie was a breath of fresh air, she was so bright and engaging. Best server I had in all of Atlanta.
This place is a MUST. The breakfast is PHENOMENAL. The Biscuits and Gravy with the home made sausage were literally the best thing I ate all weekend. 10 stars!",ChZDSUhNMG9nS0VJQ0FnSUREaHYzN1VREAE,Atlanta,en,174
I needed gas.  They had it.,ChZDSUhNMG9nS0VJQ0FnSUNaN3RxVERBEAE,Charlotte,en,2426
The food was excellent..took them a while to take our order..but the was very good..,ChdDSUhNMG9nS0VJQ0FnSUM5cktXZzl3RRAB,Chicago,en,3024
"They have the best kimchi! NO JOKE.
I also love the sweet sour pork because it tastes so authentic.
Next time I wanna try the seafood noodles.",ChdDSUhNMG9nS0VJQ0FnSURWMV9DYnZ3RRAB,San Francisco,en,4803
"We had an amazing experience at Miss River last night!  From appetizers to dessert, the food was outstanding. We chose regional dishes that were prepared with uniqueness and creativity.  Ryan, our main server made helpful suggestions and was a pleasure.  Every server we interacted with extended a high level of hospitality and professionalism making it a special night.  We will recommend",ChdDSUhNMG9nS0VJQ0FnSURkZy15NHV3RRAB,New Orleans,en,5822
We love this restaurant. The food is always delicious and the staff are always very friendly!,ChdDSUhNMG9nS0VJQ0FnSUROZ2ZMMnFBRRAB,Cary,en,2019
"Very attentive service.  Clean, comfortable, and relaxing atmosphere.  Everything tastes good.  Will come back.",ChZDSUhNMG9nS0VJQ0FnSUN0aTRmTVZnEAE,New York,en,4015
"Beautiful restaurant with lovely service. The food was delicious, and I tried new foods like Eggs Benedict and Bananas Foster. Did I say the food was delicious? Dessert was lovely; they shared how to make Bananas Foster while giving some history of the dessert in New Orleans. Our server was Kareem, who was quite fun! Their French bread tasted amazing with butter and sugar. Will have to go again!",ChZDSUhNMG9nS0VJQ0FnSUNqbVp6NVhREAE,New Orleans,en,5493
"Got the Jalapeno Burger, it's really good!",ChdDSUhNMG9nS0VJQ0FnSUM5LW8tTy1BRRAB,Cary,en,1854
Best chicken in the city!,ChdDSUhNMG9nS0VJQ0FnSUNqMWRXM2tnRRAB,San Francisco,en,4806
"Had a long day at work and wanted to grab a quick drink and appetizer with a friend. Last experience the food was awesome, so I decide to come back. This particular day Michael was the bartender, from start to finish the service was terrible. I'm unsure why, but he had the worst attitude. He was very cold & short, as if we did something to him by simply existing. He even threw my check down on the bar after I decided to take my food to go due to the things I was experiening. I live and work in the area and love to patronize locally but unfortunately because of this experience I will NOT be back.",ChZDSUhNMG9nS0VJQ0FnSURENU1hYU5BEAE,New Orleans,en,5984
"The observations and opinions of this experience,  is mine and mine alone.
Since Chef Café is no longer in business and I have seen the owner of the aforementioned Cafe in this restaurant,  I tried it.
It's not bad,  it's not Baba's however is satisfies my craving for gomen and awaze lentils.
The ladies preparing and serving the food have uplifting smiles and positive attitudes.
I will definitely visit again.",ChdDSUhNMG9nS0VJQ0FnSUNEX3AzZmdBRRAB,Seattle,en,4886
Great food and service,ChdDSUhNMG9nS0VJQ0FnSURZN09XT2hBRRAB,New Orleans,en,6109
Food was amazing,ChZDSUhNMG9nS0VJQ0FnSUREc2VPUFR3EAE,Charlotte,en,2662
I order some chop beef it was a lot of fat the east Texas links was burnt they was not good I will never eat here again a waste of $40,ChdDSUhNMG9nS0VJQ0FnSUR0NHFybDVRRRAB,Dallas,en,3371
Great burgers with a lot of custimization.,ChdDSUhNMG9nS0VJQ0FnSUNEOHNfemtnRRAB,Atlanta,en,1074
"Tried this place on my trip to New Orleans. We started off with Stormy Ginger Beer and Sage Lemonade which were awesome. For food we had Navratna Korma with Roti and Chicken Curry with Garlic Naan. The food was delicious.

The server was super friendly and attentive. The ambiance was decent.

I would definitely recommend this place! Must try!",ChdDSUhNMG9nS0VJQ0FnSUREal9qeDJBRRAB,New Orleans,en,5413
Delicious authentic chinese dim sum!,ChZDSUhNMG9nS0VJQ0FnSUNqcm9pRk1nEAE,New York,en,3980
This is a very solid local restaurant. The sushi is good and the real pleasant surprise is how strong the Korean selections are. Not a giant selection of alcohol but enough to tame the fire of some of the excellent spicy Korean bowls.,ChZDSUhNMG9nS0VJQ0FnSUNwcmVuTkpnEAE,Boston,en,1128
Food is always prepared fresh and taste excellent. We always get the Salmon Hibachi. Everything is made fresh so it wont be your typical food where the restaurant just has to warm up! It will take little longer but worth the wait.,ChdDSUhNMG9nS0VJQ0FnSUROa0txbHVRRRAB,Atlanta,en,847
"Service was bland, like the salad.  Never enough salad dressing.  Staff looked tired and not welcoming.",ChZDSUhNMG9nS0VJQ0FnSURPOS0zREpBEAE,San Francisco,en,4594
Outstanding across the board!,ChZDSUhNMG9nS0VJQ0FnSUREbl8yZWF3EAE,Cary,en,1984
"Really kind staff, my favorite fast food place!",ChdDSUhNMG9nS0VJQ0FnSUREbi1tZTd3RRAB,New Orleans,en,6021
"I would give Cafe Lago a five but no one believes anything is perfect. This place come pretty much close to that. A perfect neighborhood restaurant. Great atmosphere better food. Everything is FRESH, pasta and vegetables included. Not to mention the bartender makes a excellent cocktail if your into GREAT cocktails. I recommend any Seattleite to check this place out. People visiting Seattle should too!",ChdDSUhNMG9nS0VJQ0FnSURBNU5mOW93RRAB,Seattle,en,4865
They forgot my shake,ChdDSUhNMG9nS0VJQ0FnSUMxMEsyN3l3RRAB,Dallas,en,3668
"The food is alright it Needs to improve with flavor . I ordered red pozole and it was a bit bland, they gave a nice tray of tortillas and typical toppings to the pozole. The hominy of the pozole wasn’t cleaned like how it traditionally has to be. It would have tasted more better and authentic to traditional pozole if they cleaned it properly. I had chicken burrito here 2 years ago and it tasted delicious but I regretted it afterwards. The costumer service is alright they interact with costumers and they give sauce and takeout containers if you ask. They forgot to give me napkins though .
I would eat here again to try other stuff in the menu but I would come often if they improved .
The atmosphere felt normal and more welcoming. There was people of my culture enjoying food and having a good time everyone here was nice nobody was rude.",ChZDSUhNMG9nS0VJQ0FnSUNaN3NmelNBEAE,New York,en,4119
"I try to visit this place as often as I can for lunch or dinner, as my schedule allows! It is such a wonderful treat to have in the ATL area. Being able to eat here without the worry of allergen cross contamination AND have amazingly delicious food is a huge gift. The prices are reasonable considering all the considerations made for diets (they're dairy, nut, soy, and gluten free) and the menu has several options, including vegan options. Each item I have ordered has blown my socks off.

The indoor seating space is a little small, but there is also outdoor seating.

I highly recommend this place. I've taken a number of friends here just because I love this place so much. Try it out if you haven't! I really don't think you'll be disappointed. ",ChdDSUhNMG9nS0VJQ0FnSURoc3B6Ml93RRAB,Atlanta,en,98
Customer service is azz be prepared to not get your order right and being looked at crazy,ChdDSUhNMG9nS0VJQ0FnSUMxLXFhZzhnRRAB,Dallas,en,3444
Never disappoints… the gumbo is the bomb,ChdDSUhNMG9nS0VJQ0FnSUNsN1pPUmxRRRAB,New Orleans,en,6242
"place, food, atmosphere is amazing here!",ChdDSUhNMG9nS0VJQ0FnSUREeHN6V3Z3RRAB,Washington,en,4948
"The food was well priced but had the tiniest shrimp in the dish I ordered. The other plate ordered, came out cold and she heated it in the microwave and brought it back. It also could have used a bit more rice. My drink wasn’t supposed to be a virgin drink, but I’m sure it was.",ChdDSUhNMG9nS0VJQ0FnSUREeC1hSTF3RRAB,New Orleans,en,6279
Good Lunch place.,ChdDSUhNMG9nS0VJQ0FnSUQ5N3VfUGpBRRAB,Cary,en,2169
"My order was 1 Coffee & 1 Arroz a la Valenciana (03/29/2024). 3/4 into my meal dirt and dust particles fell from the ceiling tiles on top of where I was sitting; on top of  me, on top of my meal and coffee. I got up and explained one of the female servers what happened. I told her to go and see for herself the table where I was sitting. I pointed to the dirt and dust particles on the table. We both ran our hands and fingers on the table. She was unfazed & unconcerned about the mishap and condition. Her only response was ""we don't have that here."" I asked to speak to a manager or supervisor and was told there was none available. I asked for a business card and I was told they had none. I asked for their phone number so I can speak to some responsible person and I was told that she did not know it. I was rudely told to Google the information if I wanted the phone number. No professionalism, care or concern was ever shown, demonstrated or exhibited by anyone there. This is a health and safety issue & concern that this establishment failed considerably not only to mediate but failed to apologize for and failed to satisfactory addressed. I hope their security cameras will do all the talking. They lost a loyal, respectful and humble customer. No more for me.",ChZDSUhNMG9nS0VJQ0FnSUNEcGVuNU1nEAE,New York,en,3949
Ansolute garbage place! This is the amount of food they give you for $14.50.,ChdDSUhNMG9nS0VJQ0FnSUM5LUxyY2d3RRAB,Chicago,en,2834
"Whoever is doing the cooking now keep them, the food has flavor, taste fresh. Food is delicious.. I come here 2-3x a week. Food is hot very tasty fresh. Yall go eat here. ",ChZDSUhNMG9nS0VJQ0FnSUQ5dll2dlp3EAE,Dallas,en,3384
Fantastic poke bowels for a great price. Large amount of food in each bowl.,ChdDSUhNMG9nS0VJQ0FnSUM5cU5LMGxBRRAB,Atlanta,en,357
They do an awesome gyro!  Highly recommended!,ChdDSUhNMG9nS0VJQ0FnSUQxcGI3VXFRRRAB,Boston,en,1324
"Food was very good , but the rice pudding not so much ,the rice in the rice pudding wasn't cooked",ChdDSUhNMG9nS0VJQ0FnSUNkNV9XdGtnRRAB,New York,en,4222
The eggs Benedict were amazing. Service was a little off. Drink order took 15 mins. Everyone was enjoying themselves all around.,ChdDSUhNMG9nS0VJQ0FnSUNqc1BIdTRnRRAB,New Orleans,en,6336
Expensive Lukewarm Chalky Cardboard Crust With Little Flavor. A Let Down Compared To A Freshly Ordered Uno Pizza! Staff Seemed Bothered To Ring Up The Sale. I Will Order Elsewhere On Any Future Lay Over At ORD.,ChdDSUhNMG9nS0VJQ0FnSUQ5NllXX3ZRRRAB,Chicago,en,2903
I went to eat breakfast last time. I really enjoyed it. I recommend anyone to go to eat lunch.,ChZDSUhNMG9nS0VJQ0FnSUNsaHVEQkN3EAE,San Francisco,en,4729
Always good,ChZDSUhNMG9nS0VJQ0FnSUNjNFlhZlZREAE,New Orleans,en,5741
"If you’re searching for the place where the prices are still reasonable and the quality of food together with the service are on the high level - this is exactly the place you want to go. We had shrimp gulf burrito and San Francisco burrito with stake. Both with fresh veggies and extremely delicious protein.
Our waitress was super nice and happy to give some local hints
Totally recommend :)",ChZDSUhNMG9nS0VJQ0FnSUREcC15MkdBEAE,San Francisco,en,4484
"We were on vacations and found this place in a Google search.

The atmosphere is good, the service was excellent, and the food was delicious !

The price is also fair, and compared to other places that were more famous it has a very fair price. We had an soup, two entries, one soda , and a dessert for $60 whereas other more famous places in the city it would be double the $.

I would recommend it ",ChdDSUhNMG9nS0VJQ0FnSURkdGFEcDRnRRAB,New Orleans,en,5660
"Food Carrie’s depending on who’s cooking; Rubbery chicken, un-charred charred broccoli, undercooked rice, etc. Service varies depending on who’s scheduled. They’re just inconsistent.",ChZDSUhNMG9nS0VJQ0FnSUM5NV9yN09BEAE,Boston,en,1743
"Don't eat at this place ordered a,3 meat plate pulled pork taste like a old pig,ribs no meat on them sliced brisket dry as a mf roll was hard if I could rate them no stars I would asked for the manager they said he wasn't there and he only comes in sometimes then need to close down asap",ChdDSUhNMG9nS0VJQ0FnSURsd3RXWml3RRAB,Dallas,en,3565
Kieasi top tier service and vibes . Good food,ChRDSUhNMG9nS0VJQ0FnSUM5M3E4dBAB,Atlanta,en,105
I now use this restaurant as the gold standard to measure every other restaurant against.,ChZDSUhNMG9nS0VJQ0FnSUNqbmZ2Y2RREAE,New Orleans,en,6047
BEST PLACE TO GO EVER!!!!!!,ChdDSUhNMG9nS0VJQ0FnSUNqNGZ6Wjd3RRAB,New Orleans,en,5968
Since new management has taken over it has been extremely different.  The food is different the service is not as professional and the inside needs to be more inviting. You could hear the rap music from the kitchen. Needs more ventilation Long story short! It will not be long before another business in NEW ORLEANS EAST  closes!,ChdDSUhNMG9nS0VJQ0FnSURWcDhfa3hBRRAB,New Orleans,en,6532
I won’t ever order from here again the fries have been sitting out not only just that y’all selling people food that ain’t even cooked all the way through then I called to ask for a refund and I was told he has to send a driver out to get the food in order for me to receive a refund this is beyond unacceptable and unprofessional I won’t eat here again..,ChZDSUhNMG9nS0VJQ0FnSUREdmZxOGRnEAE,Washington,en,5217
"I enjoyed Romeo’s pizza, I got the eight boneless wings and a medium meatball pizza last Friday.  While many reviews seem to say the sauce is sweet, I actually enjoyed it and think it’s better than many other  places however that’s my preference. Of course it’s up to your own opinion. Customer service is pretty good, I definitely could tell at the moment they’re short staffed but they make it up for it ensuring when you’re able to get your food it’s what exactly you paid for. Ultimately if you’re interested in ordering from here I would try it out and then see how you like it.",ChZDSUhNMG9nS0VJQ0FnSURwNU5fSktnEAE,Cary,en,1971
Tried Genevieve’s and I’m soooo glad I did! I ordered the gumbo & rice and I am unbelievably impressed by how great it tastes. Ms. Genevieve was so welcoming and pleasant. I really wish she made her own Google page so she can get the visibiliy that she deserves. Wonderful cajun/creole food! I would definitely come back when I visit NOLA again.,ChZDSUhNMG9nS0VJQ0FnSUREM0tUamF3EAE,New Orleans,en,5710
"Absolutely delicious  The 3-layer  Tostada was amazing. I was being greedy and tried the ground beef taco as well, so good. I will for sure being going back to try other things on the menu.",ChdDSUhNMG9nS0VJQ0FnSUQyaE1lSDhBRRAB,Dallas,en,3310
"Worst experience ever, food items aren't fresh and are rude
Am not sure how this is even running although they had to go through regular inspections",ChZDSUhNMG9nS0VJQ0FnSURBMjhmX0p3EAE,New Orleans,en,5392
"Lan is a super nice lady! The food is amazing and the I love the atmosphere of the place!

Order and enjoy my friends",ChdDSUhNMG9nS0VJQ0FnSURkOFpLSjhnRRAB,Washington,en,4981
Food was good a little expensive and moved kinda far from original locations.,ChdDSUhNMG9nS0VJQ0FnSUM1eE5ldDZRRRAB,Dallas,en,3613
"Had a Po’Boy and fries with my girlfriend, humble and great food.",ChdDSUhNMG9nS0VJQ0FnSUNqbnMtUTBBRRAB,New Orleans,en,6409
Good food and nice drinks,ChdDSUhNMG9nS0VJQ0FnSUREMEl6NzZnRRAB,New Orleans,en,5479
3 stars for food because they don't stand out from the other 100k Chinese food restaurants in NYC. The egg rolls are not good,ChZDSUhNMG9nS0VJQ0FnSURadC1PdmFBEAE,New York,en,4037
"Lagz is a nice restaurant with a beautiful ambient, lots of parking space, good food but their service is too slow...it will take about 15-20mins to be served after you have placed your order. Therefore, I suggest you call to place your order ahead (if you already know what you want).",ChdDSUhNMG9nS0VJQ0FnSUQ5bXFQX2hBRRAB,Charlotte,en,2612
"Was at the aquarium and saw this little spot on Google maps. Dropped in and had
some delicious empanadas . A must if you're in the area.",ChdDSUhNMG9nS0VJQ0FnSURENDRqUXJRRRAB,Dallas,en,3233
"Great place, really enjoyed it. Try the spinach dip appetizer. Chris was great - everyone there was super nice.",ChdDSUhNMG9nS0VJQ0FnSUNEbzRfUm5RRRAB,Cary,en,1990
"I'd always wanted to go here and was invited to a large group dinner recently. First time was worth the wait and the food/service were exceptional, will definitely be back!",ChdDSUhNMG9nS0VJQ0FnSUQ5MDh1MjNBRRAB,Charlotte,en,2333
"Nestled in the heart of Petworth on Upshur, San Matteo, is a delightful Italian restaurant that exceeded all expectations. The wife and I have walked by here for a while and finally found time to do an impromptu date night. From the moment we stepped inside, we were greeted with warm smiles and a cozy atmosphere that set the stage for a memorable dining experience. The attentive wait staff made us feel right at home, offering recommendations and ensuring that every detail of our meal was perfect. Unfortunately I didn’t the waitress’s name, but she was so nice!

The menu boasted a variety of classic Italian dishes, and we opted for the funghi pasta and bolognese, both of which were bursting with flavor and made with fresh, high-quality ingredients. The house red wine complemented our meal beautifully, and we couldn't resist indulging in the decadent tiramisu for dessert. I do have to warn you…their bread is dangerous. It’s so addictive and fluffy. I couldn’t stop eating it.

San Matteo is a must-visit for anyone craving some great Italian food in a cozy local family vibe. We really hope they take off and more people frequent this spot. I love seeing local joints that offer great food so well. We’ll most definitely be back.",ChdDSUhNMG9nS0VJQ0FnSURkMi1LcnJ3RRAB,Washington,en,5254
They lied about their Christmas hours.,ChZDSUhNMG9nS0VJQ0FnSUMxM0tyOEV3EAE,Washington,en,5224
the wet lemon pepper wings hits every time,ChZDSUhNMG9nS0VJQ0FnSUNEMi1DLVRREAE,Atlanta,en,323
I Love the Jollof peanut soup and okra soup and cassava leaves and don’t forget your ginger lemonade ….,ChdDSUhNMG9nS0VJQ0FnSUNEM09YRHp3RRAB,Atlanta,en,833
I swear I hate ignorance.i went to this Wendy’s I get to the window and the girl screamed all in my ear to the the people at the speaker ordering.  DID YOU ORDER !!!! 3 times. So unprofessional I wish I would have looked at her name tag. But she had like a hung dread loc in her head in a high ponytail.  The manager need to fire her asap. Cause there is no way   She said next car please  while the older lady was handing me my sauce.,ChdDSUhNMG9nS0VJQ0FnSUM5OVlLbzlnRRAB,New Orleans,en,6502
"the food is great, i am african myslef and where i live i don’t really have access to authentic african food. but when my mom brought me here to shop we had some from this restaurant it was amazing for great price too. will be coming here again!",ChZDSUhNMG9nS0VJQ0FnSURPcWNIYUN3EAE,Atlanta,en,725
"Its a very dangerous place to go...  I was viciously attacked due to my skin tone..  I highly recommend avoiding to keep you and your family safe..  They care not for your well being.. It is unbelievable..  Commenting on their mediocre food is irrelevant.. I only got my chinese take-out there on occasion was due to their late hours but, unfortunately I found it is dangerous there the hard way...  I am 60 years of age and was beatin due to my ahhh light-skinned appearance.  You can find the report @Bostonpolice.com..   Also, BIG THANKS TO OFFICER MCNULTY AND THE AMAZINGLY FAST RESPONSE.  -The best police in the country..  Not just for my fool altercation-they just are.  If you live in Boston-you know..  ",ChdDSUhNMG9nS0VJQ0FnSUNEMnRib25BRRAB,Boston,en,1275
"Well to be honest the beef soup is amazing but the prices for a soup and withe rice is too expensive, that why I started to stop buying here, but it’s good just be advised that everything here is expensive.",ChdDSUhNMG9nS0VJQ0FnSUREcnF5Ynp3RRAB,New York,en,3948
"Never coming here again, the Albanian cashier is sooo rude!",ChdDSUhNMG9nS0VJQ0FnSURKcW9PRGd3RRAB,New York,en,4408
"Ummm. Flat out ridiculous.
Food was on point, service was personable and quite attentive.  Relatively inexpensive for what you get and THE best on Bourbon St in my opinion",ChZDSUhNMG9nS0VJQ0FnSUNqNVlTR1FnEAE,New Orleans,en,6385
Amazing chicken! Very friendly service and in a really cool area. Check out the Bonchon in Dilworth Charlotte! Promise you will not be disappointed! ,ChdDSUhNMG9nS0VJQ0FnSUNEalp5eXlnRRAB,Charlotte,en,2622
"A good place worth the money, drinks were great, you have to try a po boy, the alligator was popular and the gumbo was very strong on the sausage flavor but still good.",ChdDSUhNMG9nS0VJQ0FnSUNqNHFPNDFBRRAB,New Orleans,en,6101
"Sunday brunch - so relaxing with excellent food, cocktails, and service.

No problem getting seated on a sunny Sunday. Variations on mimosas, margaritas and Bloody Mary on the menu. Peruvian and Peruvian-inspired food options. We loved the chilaquiles and the gallina hash - fabulous flavors!  Top notch service. Will be back!",ChdDSUhNMG9nS0VJQ0FnSUNqcnNiVDNnRRAB,San Francisco,en,4509
Just OK,ChdDSUhNMG9nS0VJQ0FnSUQxa1l2dXhnRRAB,Cary,en,1919
the definition of a neighborhood diner.,ChdDSUhNMG9nS0VJQ0FnSUNsdzVQVTZ3RRAB,Boston,en,1145
"Do yourself a favor, get the cheeseburger burrito, add cabbage, baja sauce and enjoy.",ChZDSUhNMG9nS0VJQ0FnSURlaGZ2cEtBEAE,San Francisco,en,4486
Waiter was on point so was the food. Saw an old face Mercedes when she was a waitress in the berwyn location. Happy to hear that she's a manager now. Love her personality amazing person.,ChdDSUhNMG9nS0VJQ0FnSUREaXF2QWpRRRAB,Chicago,en,2989
I cant complain. The process was seemless. the food was prepared well. The customer service was  regular chic fila standard,ChZDSUhNMG9nS0VJQ0FnSUNqa09MWlZBEAE,Atlanta,en,510
"Great menu, great service.",ChdDSUhNMG9nS0VJQ0FnSUNqa0pHYi1BRRAB,New Orleans,en,5899
"First time and only time. We called in a to-go order but the person taking the order got it wrong which we didn't realize until we had picked it up and made it back home. The food was okay and the nacho ""grande"" was about 5 chips so it was disappointing and we won't be back.",ChZDSUhNMG9nS0VJQ0FnSUNqcHJMM1hnEAE,Dallas,en,3386
"Pakwan Restaurant offers amazing food surpassing all other locations, along with spacious seating despite limited parking. Situated in a safe neighborhood for walking, it provides excellent prices for San Francisco standards. The biryani is exceptional, though some patrons may find the music selection a bit outdated.",ChdDSUhNMG9nS0VJQ0FnSURkbDViR2h3RRAB,San Francisco,en,4651
Very bad customer service,ChZDSUhNMG9nS0VJQ0FnSUNkMEw2dElREAE,Cary,en,1857
"Ordered DoorDash. That’s why I don’t have any starts for the atmosphere,
Got the chicken lo mein and it was delicious. DoorDash people didn’t have to wait for the order, and it was still hot when it got to my door. 10/10 would reccomend. Also their spring roll was better than Panda E, which is hard to beat.",ChZDSUhNMG9nS0VJQ0FnSUROODU3N2JBEAE,Charlotte,en,2265
"Love the pizza here! Crust was amazing! Got the half margherita pizza and half Caesar salad. Love it!
Delicious! Highly recommend! Will be back!",ChdDSUhNMG9nS0VJQ0FnSUM5N05iNDJ3RRAB,Dallas,en,3315
I always go here never had a bad experince they never miss anything I order,ChZDSUhNMG9nS0VJQ0FnSUM5N0pqeFZBEAE,Washington,en,5310
An excellent small bar with the best food! Usually great service with personable bartenders.,ChZDSUhNMG9nS0VJQ0FnSURELUllVURBEAE,New Orleans,en,6258
Still my favorite restaurant in New Orleans!,ChZDSUhNMG9nS0VJQ0FnSUNqcHZiWkpREAE,New Orleans,en,5358
Great ambiance. Servers were friendly. But it was all too painfully slow and the food was lukewarm. For what you pay it’s robbery.,ChdDSUhNMG9nS0VJQ0FnSUNsamFINHFBRRAB,New Orleans,en,5519
They are very rude and disrespectful and disgusting there was trash all in the restroom along with used tampons on the toilet seat the front desk cashier was super useless pertaining to her job one Ashley mayo was using some type of apparatus smoking something coming freezer area just not a good location to be at,ChZDSUhNMG9nS0VJQ0FnSUROamJXMWZ3EAE,Dallas,en,3581
Great Customer Service!!,ChZDSUhNMG9nS0VJQ0FnSUNENmRXZklREAE,Atlanta,en,265
Amazing food ! Best customer service. Thank you Jill and Gabriel for the hospitality and support ,ChZDSUhNMG9nS0VJQ0FnSUNqaXFyVWRnEAE,New York,en,4156
The food has sustained the quality. I just wish the service was better and the people working were more efficient and hospitable.,ChdDSUhNMG9nS0VJQ0FnSUN0Mk5PVWdnRRAB,Charlotte,en,2376
Great and quick Chinese food! Always hot. I order over the phone and they always have the order perfect! Once I get there I can get in and out in 10 minutes or less! Really great people/owners.,ChdDSUhNMG9nS0VJQ0FnSUREcElydXlBRRAB,Cary,en,2137
"Not sure what happened here, recently delivery times have been over an hour and food is cold on arrival. Their delivery method switched to Door dash instead of internal drivers and since then it’s been lame. bummer",ChdDSUhNMG9nS0VJQ0FnSURaOWVHdXB3RRAB,Cary,en,1791
