text,reviewId,city,lan,original_Index
"This PLACE HERE! THEY DO NOT DISAPPOINT! I cannot say the same about other eateries in the area. Very personable, of course the food is delicious! I've referred a few people so far and they haven't been disappointed. Keep it up BHG!
---------
A lot for your money, really tasty. I'll go back and would recommend to others, for sure. One small thing, ease up on the salt",ChZDSUhNMG9nS0VJQ0FnSUNSNHB1ZkJREAE,Atlanta,en,1042
"Have a lot of desirable items, and variability. The workers are kind, and if there is any load that might be to heavy, like yam, there always ready to help!",ChZDSUhNMG9nS0VJQ0FnSURPdnZPR1hnEAE,Boston,en,1084
The worst dunkin' donut stop ever. Very poor consumer service.  One of the girl's actual used her bare hands to grab my bagel from the toaster and place it on a counter that I wasn't sure was clean. I refused the bagel and will definitely not be returning ,ChdDSUhNMG9nS0VJQ0FnSUNWeU1UbTNBRRAB,Boston,en,1102
"Great food, good coffee, and friendly people.",ChdDSUhNMG9nS0VJQ0FnSURaeWEzcnpRRRAB,Boston,en,1110
Best place !!!,ChZDSUhNMG9nS0VJQ0FnSUN0cE92R0xBEAE,Boston,en,1135
"Good bowls, tasty proteins, the only thing is that the bowls have too much rice, I will like it they had more veggies to balance it out.",ChdDSUhNMG9nS0VJQ0FnSURlNkpHTGlnRRAB,Boston,en,1179
"Great place! The best Dominican food there is in Roslindale!
Great service!",ChZDSUhNMG9nS0VJQ0FnSUNlcHFIN1dnEAE,Boston,en,1180
"Like everything I bought so far.
Black ppl taste buds here too",ChdDSUhNMG9nS0VJQ0FnSUMtcGNIb3pnRRAB,Boston,en,1194
Need to take orders seriously the subs are not the same since the owner it's not the same everything have changed for bad.,ChZDSUhNMG9nS0VJQ0FnSUNlaE4yTUZREAE,Boston,en,1195
"I have eaten here a couple of times and had the fried rice tofu both times. It was delicious! They have creative drinks and moxtails. The food was served hot and quickly.

Staff is friendly and efficient! I love the decor too! I will be back soon.",ChdDSUhNMG9nS0VJQ0FnSUM5MWFfRGd3RRAB,Boston,en,1206
"Really, I mean really bad and loud music.  Menu was eclectic, but nothing special, the ambiance was poor.  BTW, take a look at the other reviews, many look way too fake. Like they were posted by friends of the owner or a marketing firm.",ChZDSUhNMG9nS0VJQ0FnSUNkNklTR01BEAE,Boston,en,1207
Generous portions at an unbeatable price! 7 dollars for one of the best chicken sandwiches I’ve ever had. This place has my vote for sure!,ChdDSUhNMG9nS0VJQ0FnSURaNmRxaC13RRAB,Boston,en,1212
"Disgusting, the chicken is white and slimy, I feel like I'm eating slime or some kind of Fufu. Shut this place down!",ChZDSUhNMG9nS0VJQ0FnSUQ5cDdTLUVREAE,Boston,en,1215
"The girl that worked the window wasn't very friendly it appeared she may have had an attitude, plus she forgot to give me my drink. I said my please and thank you. It would be.nice.if it.was  reciprocated.",ChdDSUhNMG9nS0VJQ0FnSUN0cktxcy1RRRAB,Boston,en,1217
"This place is chaotic.... lots of workers but no correct orders...waited 17 mins for a double cheeseburger and fries in that time they were giving out wrrong orders, missing some other people's and it was just chaotic to watch.           It wasn't even busy time.  There was about 8 customers inside and drive through had 5cars at the time....",ChdDSUhNMG9nS0VJQ0FnSUM5bElheDRRRRAB,Boston,en,1225
"The employees are very nice, they pay attention to details and my subs are always on point!",ChZDSUhNMG9nS0VJQ0FnSUREb2Fxd1dREAE,Boston,en,1229
"The ladies are friendly, listening attentively to you.",ChZDSUhNMG9nS0VJQ0FnSURWMjh2Q2NREAE,Boston,en,1232
We ordered in restaurant for takeout and waited ..and waited...seeing other customers of specific phenotypes get their orders despite after having ordered after us. Not a good look. And the pizza was nothing to recommend,ChdDSUhNMG9nS0VJQ0FnSURWMjZmMmdRRRAB,Boston,en,1242
I got a mild case of food poisoning after eating from this resteraunt.  Never again!,ChZDSUhNMG9nS0VJQ0FnSUQtMDZhNGNnEAE,Boston,en,1254
"Always delicious, priced justly, and service is always great. Recommend 100%",ChdDSUhNMG9nS0VJQ0FnSUR4aXNxYXF3RRAB,Boston,en,1262
"They need to learn how to treat customers ! Very rude. If a customer has a question about an item you serve, answer respectfully not sarcastically! I suggest getting your food early as any later it will be old and steal",ChZDSUhNMG9nS0VJQ0FnSUMxcXB2WlRREAE,Boston,en,1279
I was picking my food and I ask to the waitress or cashier to used the bathroom and she deny to used it I’m a pregnant woman 🤰 bad too bad,ChdDSUhNMG9nS0VJQ0FnSURodTZheXhnRRAB,Boston,en,1290
"My favorite local Chinese food. Great prices, great food. Everything I've eaten I have loved. You can definitely reheat the rice the next day and it is as good as the first time. Highly recommend!",ChdDSUhNMG9nS0VJQ0FnSUNCcmJXRjBnRRAB,Boston,en,1292
Great food and service!!!!,ChdDSUhNMG9nS0VJQ0FnSUNqMGYtaDZRRRAB,Boston,en,1307
"My daughter had fish tacos and she loved them. I had chx burrito and chips and salsa, the salsa isn't my favorite, it doesn't even look like salsa , everything else was very good . I'm a retuning customer .
3 rd visit",ChZDSUhNMG9nS0VJQ0FnSUREMk0zWUV3EAE,Boston,en,1331
Rice was stale and tasteless. Tastes like aged Jollof rice stored in the freezer and left to spoil.  It is so upsetting especially on new year eve,ChZDSUhNMG9nS0VJQ0FnSUMxcVp6b0RBEAE,Boston,en,1377
Great tasting chicken.,ChdDSUhNMG9nS0VJQ0FnSUMxX0ttUnV3RRAB,Boston,en,1382
"Picked up a pizza, walked out of store, pizza felled out of the box and landed on the ground. Went right back to the restaurant and told them what happened,  spent $25 and they refused to replace my pizza. The manager told me he does not care if I file a police report. I am a senior and that treatment at this establishment is a disgrace.
Customer service was terrible.  I've had been ordering from this establishment a number of time.  This will be the last.",ChZDSUhNMG9nS0VJQ0FnSURGM01IWlp3EAE,Boston,en,1391
I need some more cheesecake it was really good upset the bottom of my sub broke from too much condiments I asked for a little of each ppl don't listen when place is packed,ChZDSUhNMG9nS0VJQ0FnSUQ5N3ZDV0tBEAE,Boston,en,1413
"Great service, great people, food is great, and a very clean environment.",ChZDSUhNMG9nS0VJQ0FnSUQ5d3NHbWZnEAE,Boston,en,1414
The worst restaurant experience i had they rob people there,ChdDSUhNMG9nS0VJQ0FnSUM5aUxQQTBRRRAB,Boston,en,1429
"Quality and quantity go way down, ordering food there is like going to a free food restaurant, you got a big attitude from employees like they give you a favor to serve you... also a restaurant without restroom for customers is ..... also took a glimpse inside the kitchen ,guess what ....",ChZDSUhNMG9nS0VJQ0FnSURZOU1fMUtnEAE,Boston,en,1437
"Best Cubano sandwich I've had in a long long time,

Also my GF needed to use the bathroom and none of the businesses around would help her out and the owner was awesome enough to let her use the one in the back.

She ordered a Torta and Guava Agua Fresca thoroughly enjoyed both",ChZDSUhNMG9nS0VJQ0FnSURkOWIzN09BEAE,Boston,en,1452
Food always good here  and presentation  keep bless up to all the workers here ,ChdDSUhNMG9nS0VJQ0FnSUREcm82U25nRRAB,Boston,en,1480
"I ordered the carne asada tacos to go and they were delicious! Big portions of steak! Came with a side of guacamole, pico de gallo, sour cream, rice and refried beans! Looking forward to ordering again!",ChdDSUhNMG9nS0VJQ0FnSUNkcUkyZnp3RRAB,Boston,en,1514
"It doesn't have bathrooms, if you're going to eat right there they ask you too often for something else something else like looking for you to pay right there, something that you eat an empanada but you don't like the next one even if you want because you already paid",ChdDSUhNMG9nS0VJQ0FnSURwNHNYNHpnRRAB,Boston,en,1539
"I’m said to give them one star because the people that work there are very nice. This place lost its  “Brazilianess” a long time ago. All I get is cold food. No salt. Lots of garlic. 🧄 looks like when they finish cooking something, they add water later, killing all the flavor. It’s hard to find a good place to eat.",ChZDSUhNMG9nS0VJQ0FnSUNEbE5yZmRnEAE,Boston,en,1550
"I decided to take my sister out to dinner for her birthday, and we all absolutely LOVED Cabana! I found this restaurant on tiktok. Every review i saw online matched my experience!! 10/10!!  As soon as I first walked in we were instantly greeted, and welcomed. The art and detail of the restaurant is very beautiful. The staff were very attentive and kind! Food was amazing as well as drinks! I would definitely recommend. Cabana is a great place to socialize and have fun! They have great music! If you prefer something lowkey the first floor is more old school and family like! Cabana is great! I am happy my sister loved her birthday dinner! I will definitely return with friends!! The drinks were super pretty and very unique.  Nelson (the manager) checked up on us constantly to ensure we were okay, or if we needed anything else. He went above and beyond for my sister! ",ChdDSUhNMG9nS0VJQ0FnSUNqemNMa29RRRAB,Boston,en,1551
"Upstairs is a fun, newly renovated spot to get drinks. Nilson is super friendly & attentive! Will be returning :)",ChdDSUhNMG9nS0VJQ0FnSUREODVpeWl3RRAB,Boston,en,1556
Best service and the environment was awsome ... the place to be on a Sunday,ChZDSUhNMG9nS0VJQ0FnSUN1MzlEZUl3EAE,Boston,en,1566
Very disappointing that at 9:35pm you can’t order pizza! Why close at 10pm! Close at 9 then!,ChZDSUhNMG9nS0VJQ0FnSUR0LW9iV0xBEAE,Boston,en,1569
Great shop horrible hours,ChZDSUhNMG9nS0VJQ0FnSUM1cGZqRVh3EAE,Boston,en,1574
Everyone was very friendly,ChdDSUhNMG9nS0VJQ0FnSUQ5cUxQNnNRRRAB,Boston,en,1600
Now serving beer and wine! Great selection and an excellent remodel. Tacos Birria!! Birria Tacos!! Incredible and one of my favorite things in this world. Great neighborhood spot. Staff are always friendly and the food is consistently great!,ChdDSUhNMG9nS0VJQ0FnSURtOTVuX3ZRRRAB,Boston,en,1604
"I had empanadas and churros from here at a catered event! The carnitas and spicy chorizo ones are delicioussss  And the caramel filled churros were too. I definitely need to make my way back to
East Boston just for this.",ChdDSUhNMG9nS0VJQ0FnSURad0xmR3R3RRAB,Boston,en,1611
Waitresses pick and choose who to give good customer services too. They will see you standing there in front of the register and straight up ignore u or act as if you aren't there. Their food might be good thanks to the cooks but the customer service isn't the best in east boston and needs to improve being respectful to all not who they choose to . 1 star on service .,ChdDSUhNMG9nS0VJQ0FnSUNEcHQ2WGpRRRAB,Boston,en,1613
Food was horrible,ChZDSUhNMG9nS0VJQ0FnSUQ5clA2cGJnEAE,Boston,en,1618
Ordered tofu twice got chicken both times,ChdDSUhNMG9nS0VJQ0FnSUMxMnNTU21BRRAB,Boston,en,1625
"It saddens me to write this review, I really enjoy this restaurants' food and atmosphere; it is very homey. However I just want other customers to know to be wary when ordering take out. It happened twice to me. The restaurant uses a website called Skipli which uses Doordash as third party. If your order is lost or damaged, the restaurant will do never about it and tells you to contact the driver or website. Doordash can't do anything either.  Skipli does not even have a way to contact them since it is a marketing site. The first time the restaurant forgot the added veggies I had paid for. Since it was 5 dollars and I just brushed it off. The second time the driver had taken my drinks. Please do not use their skipli website to order food.",ChdDSUhNMG9nS0VJQ0FnSUQxX0lpOXN3RRAB,Boston,en,1628
Great  food The nachos are my favorites,ChZDSUhNMG9nS0VJQ0FnSUQxX3Vuc09nEAE,Boston,en,1637
"This place is just so iconic. It's a great time, anytime you go there. Pizza is also really good! Service can be a bit forgetful but it just adds to the charm. Seriously, if you are thinking about checking out a different eastie pizza spot, this place is just as good.",ChdDSUhNMG9nS0VJQ0FnSUQ5MDl6RW1nRRAB,Boston,en,1647
The food was fresh hot and it was yummy. I went from Malden/Melrose line to East Boston got it home it was still nice and hot.,ChdDSUhNMG9nS0VJQ0FnSUM5eGRuYm5RRRAB,Boston,en,1658
The best breakfast spot in eastie and arguably Boston. Only issue is their phone is awful so calling is a major issue. I try to order pick up but they usually cant hear you so I get pickup somewhere else.,ChZDSUhNMG9nS0VJQ0FnSUNEeHJTdklREAE,Boston,en,1664
Every dish is phenomenal! Great service too.,ChZDSUhNMG9nS0VJQ0FnSURkbXRpa0x3EAE,Boston,en,1667
They did not speak or understand English very well so it was a little bit of a struggle.  Two people can eat for $40.00.,ChZDSUhNMG9nS0VJQ0FnSURKaVA2ek5REAE,Boston,en,1677
I didn't love the birria tacos. They looked like they were fried. The lengua tacos were good not great. This place is in so many lists so I had high expectations but I've had better mexican good in Boston like Angela's or chilacates. We were disappointed. 3 starts because is not bad just not great.,ChdDSUhNMG9nS0VJQ0FnSUREci1QTHFnRRAB,Boston,en,1679
"Love, Love, Love....Will return!",ChZDSUhNMG9nS0VJQ0FnSUNqM0oyY1dnEAE,Boston,en,1755
Great drinks and vibes,ChdDSUhNMG9nS0VJQ0FnSUQ5aTUtNGhBRRAB,Boston,en,1765
"The food here was really good, served freshly cooked, really quick, and for being in the city of Boston, relatively cheap. The restaurant itself is very clean and nice, with extremely friendly staff who don't ignore you one bit. Gives you that city feel, perfect place to grab beers with friends to catch up.

Just good luck finding parking if you aren't walking there.",ChdDSUhNMG9nS0VJQ0FnSUM5NzV5NjlnRRAB,Boston,en,1774
The food is so good here,ChdDSUhNMG9nS0VJQ0FnSUNPeFBfbmxBRRAB,Boston,en,1781
AJ is a fantastic employee and helped me out with the cancellation process when I mistakenly ordered to the wrong store. Best Papa John’s experience I’ve ever had!,ChdDSUhNMG9nS0VJQ0FnSUROdVlUdmtnRRAB,Cary,en,1787
"I’ll start off with saying the pizza was still great, after we warmed it up again…. The  delivery driver laid it on our rail and did not knock to let us know it was here. We eventually found it, and it was cold.
Honestly the mananger was straight forward and an awesome person to work with. He helped us out and that was that.",ChZDSUhNMG9nS0VJQ0FnSUQxenF2akZREAE,Cary,en,1788
Bathroon flooded nuggets tested like potatoes,ChZDSUhNMG9nS0VJQ0FnSUQ5N3JXa0t3EAE,Cary,en,1796
I was looking for a good Peruvian restaurant and this place popped up while I was in the area. As a Peruvian I'm actually shocked at some of the reviews on here. The seafood chaufa was delicious and the service was fantastic! I live an hour away and will be taking trips back to try the other items on the menu!,ChdDSUhNMG9nS0VJQ0FnSUNqNEtlcHh3RRAB,Cary,en,1802
I have been eating at this place for Almost 2 years now I love it !,ChdDSUhNMG9nS0VJQ0FnSUREN0lqSHlRRRAB,Cary,en,1815
A restaurant where you have experienced good food,ChdDSUhNMG9nS0VJQ0FnSURKeThTbHFnRRAB,Cary,en,1818
"The service was great, and everyone was friendly, but my drink tasted funny, so I took the lid off and smelled it. It smelled like sour mop water. But everything else I ordered was great, fresh and hot.",ChZDSUhNMG9nS0VJQ0FnSUNqNW8zMEZREAE,Cary,en,1825
Great place to hang out with friends. The drinks were good BUT portions were off. Meaning same drink same cup and my friends was less than mine. The bartender needs to be consistent with portions. The dry rub wings are not good. I would go again only if my friends decide to go for whatever reason. Beyond not wanting to go back to this place our server Daniel is the best. Lol would go back  just for the service experience.,ChZDSUhNMG9nS0VJQ0FnSURkMW9tY0FnEAE,Cary,en,1855
"Arrived to an empty restaurant at 5:15 PM. Highchair was absolutely filthy, no forks no napkins, no knives, no ketchup.
All the buns were stale burgers overcooked/dry. Cashier Was friendly. Wings were good",ChZDSUhNMG9nS0VJQ0FnSUNqa1AtTE1BEAE,Cary,en,1875
"I went in the store and ordered some food, and I had a reward on my phone for a chicken sandwich. The guy at the counter scanned my phone. When they brought the food there was no sandwich. I said I guess my phone. Didn't scan correctly she insisted that I had done something wrong and wasn't interested in fixing the problem. Pretty soon I had three employees telling me it was all my fault and I didn't know how it worked. I said it's not a problem. Just rescan my phone and give me my sandwich I don't know why they were so invested on blaming everything on me when I told them repeatedly it wasn't a problem just redo it I have been to dozens of Chick-fil-A's over the last 25 years and this is literally the first time I have ever had a problem I'll never set foot in this store on Harrison again.",ChdDSUhNMG9nS0VJQ0FnSUNqbWRuYWxBRRAB,Cary,en,1884
Personally this is my to go spot everything comes hot and looks fresh,ChdDSUhNMG9nS0VJQ0FnSUM5dElhUGxRRRAB,Cary,en,1904
"I went to this restaurant today for the first time and was pleasantly surprised. The sitting however, was a bit different in that they had only tables and chairs and no booths. It also isn’t a very large place. My lunch entrée was a good portion size and very flavorful. I will definitely be back!! ",ChdDSUhNMG9nS0VJQ0FnSUREMDZTcXV3RRAB,Cary,en,1915
"Typical chain burrito place.  If going for dinner, don't park in front.  The Starbucks delivery truck is known to block people in",ChdDSUhNMG9nS0VJQ0FnSURkMGFQdG5BRRAB,Cary,en,1918
"We have been long time customers of this location. We even hold our annual company Christmas parties at Ruth's. However, last night we wanted to have a nice meal, but had a time limitation, due to friend leaving on a flight. We decided to get our meal ""to go"" so that we had some schedule control. We ordered on 4-11-24 at 4:30 pm online with a 6:30 pick up. When we arrived no one new anything about our order. The server at the bar was extremely friendly, apologetic and was helpful, but returned without the order. We showed the receipt and she agreed that all was in order. The server said they would get ""right on it"" and  would have our order soon. At nearly 7, she brought out the order.
On the way out, we asked to speak to the manager. Surprisingly, he was aware of the situation, but did not seek us out. Whether intentional or not, he came across as aloof and unconcerned. He said that there was little he could do since we had paid for the meal online. He said that they didn't know their ""tablet"" wasn't working and they didn't receive the order, so.......

In an upscale dining establishment like Ruth's and particularly since we have been long time customers, we would anticipate a better experience. Frankly, we would have rated the service 0-1 if not for the server that helped us at the bar.

Sadly, based on this experience, we will take our business elsewhere.",ChdDSUhNMG9nS0VJQ0FnSUREMWNUTTRRRRAB,Cary,en,1930
"Celebrated my daughter’s birthday there last month and we had the best time!  Food was excellent, as always!  4- filets cooked to perfection!  Our server was great, fast, attentive and very personable.",ChZDSUhNMG9nS0VJQ0FnSUREcnQzNUdnEAE,Cary,en,1931
The service here is exquisite  food is great & lovely atmosphere.,ChZDSUhNMG9nS0VJQ0FnSUNEOWVqZlNBEAE,Cary,en,1942
"We had an outside table. I went here yesterday because I wanted to spoil myself for working hard the past week. I certainly went to the wrong place. I ordered bourbon chicken and orange alcohol drink. Also, i ordered crab cakes as an appetizer. They were horrible. It was falling apart, very soggy. But I didn't even complain about that. My husband tried, and copied my drink ordered. When they brought the drinks to the table my husband didn't like the drink it tasted sour and bitter. Mine was nice and sweet. He told the waitress and she asked the manager if they could switch out for something more pleasant. And they denied it and said we would have to pay for both. They are not in the business of giving out free drinks. Which was fine, we don't expect them to accommodate their everyone. Then we ordered dessert. We ordered beignets, and they gave them to us raw. The middle was creamy, I'm kicking myself because I should have taken a picture. The waitress said she was sorry and they just hired a new cook. Poor excuse to a paying customer. I don't want to say it was a racial thing. But the manager should at least come to the table and smooth things over.",ChdDSUhNMG9nS0VJQ0FnSUQ5b2N6TDdnRRAB,Cary,en,1956
Elijah is love you even though u messed up my order.,ChdDSUhNMG9nS0VJQ0FnSUMxMHBtSWdBRRAB,Cary,en,1965
"Same review as Peter L. Normally a good experience and the pizza is tasty. However this time they messed up a pizza and offered zero apology or expressed regret for the error. Owner: if you read these reviews, this response is a great way to lose customers. For the price, I’d expect every order to be accurate. Other customers: be sure to take them up on the offer to inspect the pizza before leaving the store. Just pasted the same review from below because i experienced same thing. Manager(was very rude by the way with no apology) who i talked to on the phone was missing when i went back to the store for a refund/remake of pizzas.

I hope this gets to the local owner so that he/she knows how things are run while not present. This is a good way to lose customers. (When i asked for contact info for the owner, they stated that they did not know which i found it was hard to believe)",ChdDSUhNMG9nS0VJQ0FnSURGMGJlUjRnRRAB,Cary,en,1969
"Got soups ( egg drop , chicken noodles) today. I liked it. Will come back again for other dishes.",ChdDSUhNMG9nS0VJQ0FnSUNWM2VfMDl3RRAB,Cary,en,2001
"We ordered take out on a Wednesday late afternoon.  The soup was incorrect - wonton not egg drop wonton as we ordered.  The main dishes and shrimp rolls were mushy and tasteless.  We’ve ordered from here at times over the past 15 years and the food has always been great.

What happened?  We’ll have to find another go to Chinese take out.",ChdDSUhNMG9nS0VJQ0FnSUNoaWFEQnZRRRAB,Cary,en,2004
"Don't know why bad reviews,  but this place is clean and the food we got was hot and good.",ChZDSUhNMG9nS0VJQ0FnSUNobnFhS2VBEAE,Cary,en,2012
"Fed up with being told to drive forward when no vehicle is behind me. Then when food was brought out to me in my car the young man had a bad attitude about it. This place sucks for service. Too many other Burger King places locally.
Very sad really.",ChZDSUhNMG9nS0VJQ0FnSUNEOWRTdldnEAE,Cary,en,2027
"Quick service, generous portions, reasonable prices, friendly staff. This is my favorite Mexican place in the area.",ChZDSUhNMG9nS0VJQ0FnSUNEdzR1eERBEAE,Cary,en,2045
"I really wish they would have a technician come check their foundation drink machine. It is ALWAYS off.  Google says ""The most common reason for an off taste is the wrong type of water supply line going to your carbonator. The second most common reason is out of date syrup or an off brand syrup that just might taste bad from the start"".    FIX it.
Food is awesome, but I might start bringing my own drink in.",ChZDSUhNMG9nS0VJQ0FnSUM5aTlUS1hBEAE,Cary,en,2085
Madi had a wonderful personality and was really sweet. Loved my experience!!,ChdDSUhNMG9nS0VJQ0FnSUREbkx5Vzd3RRAB,Cary,en,2110
"Always great food! We get the sweet n sour chicken,  beef fried rice and veggie mei fun. I tend to judge a place by its beef fried rice and I’ve tried a half dozen places in the area before finding this gem. We’ve been coming here for years and the food is consistently great!",ChZDSUhNMG9nS0VJQ0FnSUQ5XzlXUFJREAE,Cary,en,2138
Would have been 5 stars but they forgot to put my side of Alfredo sauce  that I paid for with my to-go order...,ChdDSUhNMG9nS0VJQ0FnSUREbnUtdGlBRRAB,Cary,en,2149
"Take some pride. Terrible leadership. $140 order for take out and once I arrive (after the recommended 25min wait time) we got to wait another 40min for our food. That led to a cold pizza that we sent back which then led to cold food. The host group up front was doing their best as they tried to handle a ton of people and demands and had an average age of 14 ha! So I don’t blame them. But the owner standing in the back, on his phone several times, walking around like everything was fine was clearly the issue.
Your people are drowning. Now is not the time to act like everything is okay. Jump in and be a soldier. Rescue the drowning and take some pride in your establishment. Your employees are looking to you for guidance and help… unfortunately you were no where around them.
Been here several times. The food isn’t bad and the vibe is fine. But I can’t watch these poor kids treading water while you think everything is good.
Won’t be back but I doubt that matters. If it did, you would have been at the front with the other 15 or so people who were frustrated at their order, wait time, service, and experience.",ChdDSUhNMG9nS0VJQ0FnSURENVBYMnlBRRAB,Cary,en,2152
Great delicious burgers and awesome milkshakes.,ChdDSUhNMG9nS0VJQ0FnSUQ5emJMRXNnRRAB,Cary,en,2178
"For the longest time I thought their food was good, but overpriced. I never really went often due to the closest location being about 25 minutes from me. However, with fast food costing what it does today, this is a much better value. It's about $12 for their half pound steak burger combo when you add cheese. That's pretty much what you're going to pay for a similar sized meal at a fast food place. I'd rather come here every time given the choice. Service was excellent the last time I was at this location, with the guy at the register being so friendly and helpful with refills, extra ketchup, and asking how my day was going. Tons of toppings to choose for free, but I wish they'd use whole leaf lettuce instead of chopped pieces. Minor complaint. The fries and simple but fresh, crispy, and well salted. My family left full and happy. A great alternative to fast food and way more economical than Five Guys.",ChdDSUhNMG9nS0VJQ0FnSUNkaUktVThRRRAB,Cary,en,2183
"We tried the beef pho soup and banhmi, the taste of the food did not exceed my expectation, the service was good, the dining room is like a takeout place, the prices we paid for the food was very reasonable!",ChZDSUhNMG9nS0VJQ0FnSUNqMnB6RU1nEAE,Cary,en,2187
You want just the sandwich repeated to me 6 times in a heavy Pakistani accent was annoying,ChZDSUhNMG9nS0VJQ0FnSURSZ05qdWVnEAE,Cary,en,2216
"Ordered a pizza, got home and noticed I was missing multiple toppings. I called to complain and before I could even complain, they offered to deliver a new correct pizza to me. Great customer service and great pizza!!",ChZDSUhNMG9nS0VJQ0FnSUNEcVpQQlFREAE,Cary,en,2227
"We just had this food at Birdsong and it was amazing! Next time I see this truck I will absolutely be getting dinner again!!!
10/10",ChdDSUhNMG9nS0VJQ0FnSURGazRYNDFnRRAB,Charlotte,en,2242
The Hulk is friggin' delicious.  Can not think of a single thing that would make my OTF experience better.,ChZDSUhNMG9nS0VJQ0FnSUNodTVUOFJREAE,Charlotte,en,2245
There food is the best in mount holly.  And the servicevis amazing too,ChdDSUhNMG9nS0VJQ0FnSUNodVpqcnFnRRAB,Charlotte,en,2246
"Sub was good but the store was too warm. Wouldn't want to eat inside, a little uncomfortable.",ChZDSUhNMG9nS0VJQ0FnSURaa3ItUU93EAE,Charlotte,en,2276
"The pizza was great and the service was really fast.  I grabbed 2 pieces to go and a drink, and I was out in just a few minutes.   I will definitely be back to try some different options on the menu.",ChdDSUhNMG9nS0VJQ0FnSUNEbjYtdjFBRRAB,Charlotte,en,2284
"Ordered pork lo mein online and it was ready a few minutes after arriving. Everything was hot, fresh and not too oily.",ChdDSUhNMG9nS0VJQ0FnSUNoMmRUMjZ3RRAB,Charlotte,en,2296
"Something has changed at Taipei Express. I read an earlier post that mentioned a change in ownership. I've been ordering the Chicken, Shrimp and Broccoli (spicy) for 20 years, but tonight's version was bland and disappointing. The sauce has changed. The eggdrop was bland as well. I ordered $200 of food tonight for my family, who have also eaten at Taipei Express for 20+ years and they noticed the drop in quality as well. What happened to the recipes?? This is NOT the same food. To boot they don't serve the homemade fried wanton strips anymore!

Taipei Express was our go to. Chinese food stop. Not sure what we'll do now. So disappointed!

EJ",ChZDSUhNMG9nS0VJQ0FnSUROaHAyMlVREAE,Charlotte,en,2314
We love the food here. You can't beat Bojangles chicken. But what we didn't know is how great their Mac N Cheese is! Our daughter would swear that Chik Fil A mac-n-cheese was better. Now she's a Bojangles convert! Finally! No more crazy lines!,ChdDSUhNMG9nS0VJQ0FnSUNkcDl6QjJRRRAB,Charlotte,en,2324
"Loved the place at first sight.  Our server Alicia was awesome...thank you darling, and yes, the left overs were eaten before we got on the freeway. Thank you for everything",ChZDSUhNMG9nS0VJQ0FnSUNqX1BMa0xnEAE,Charlotte,en,2328
Fabulous service and delicious food!! A must try.,ChdDSUhNMG9nS0VJQ0FnSURKb3EtSzVRRRAB,Charlotte,en,2342
"Delicious, healthy and fast!",ChZDSUhNMG9nS0VJQ0FnSUNqZ05tdVNnEAE,Charlotte,en,2348
Awful food. Only good when drunk,ChdDSUhNMG9nS0VJQ0FnSUREOHQ3Zm9RRRAB,Charlotte,en,2360
"I wasn't too impressed with the bahn mi, The bread was not crispy like most the reviews say. Pretty chewy consistency overall, bread goes a long way for a good bahn mi.  Caramelized Pork really didn't seem that caramelized. For the price point, I probably wouldn't recommend it.",ChdDSUhNMG9nS0VJQ0FnSUM5bE5uUm9nRRAB,Charlotte,en,2369
Not worth the wait 45+ minutes for 3 rolls,ChZDSUhNMG9nS0VJQ0FnSURkNmN6VGJnEAE,Charlotte,en,2371
"I celebrated my birthday in advance due to an evening show at Knight Theater. During my visit, G provided exceptional service as my server. The Peel nachos I ordered were superbly prepared. They were notably generous in portion size. The Godfather pizza I enjoyed was truly remarkable. For dessert, the Dulce Le Leche was exquisitely delightful. I extend my gratitude to G for ensuring a fantastic dining experience. It was a standout in terms of both cuisine and service, especially considering my frequent dining experiences, which have often been mediocre at best. Thank you once again!",ChdDSUhNMG9nS0VJQ0FnSUREcXVuNmxRRRAB,Charlotte,en,2388
"This place was great! We tried their strawberry and Truffle, salted Carmel milkshakes. It was great!

For entrees we had their foot long chili dog and grilled chicken sandwich accompanied with macaroni and cheese, and tots!

The chicken was the best part since it was marinated and had a nicely spiced crust, with moist interior.",ChZDSUhNMG9nS0VJQ0FnSUM5OFliTVhnEAE,Charlotte,en,2406
"First time, food was decent, could've been seasoned more, especially the fries.",ChZDSUhNMG9nS0VJQ0FnSUNkbTlfR0t3EAE,Charlotte,en,2408
Fast service....hot dog and hamburger were ,ChdDSUhNMG9nS0VJQ0FnSUMxazZyWW9RRRAB,Charlotte,en,2410
They have fried okra! They have vegetarian options and the service was great.,ChdDSUhNMG9nS0VJQ0FnSUNsbF9xTHlRRRAB,Charlotte,en,2413
"Antoine is great!! He is very customer oriented very nice, respectful and pay attention to what the customer wants. Excellent customer service!! 5 stars!!",ChdDSUhNMG9nS0VJQ0FnSURacGMycS1nRRAB,Charlotte,en,2424
"Wow! People had always been telling me about this place and I’m so mad it took me so long to go. This is the most delicious vegan food at an affordable price!! Perfect place to take vegans and non-vegan because they have a clearly labeled vegan section but plenty of other things for meat eaters. The atmosphere is a bit crowded and loud, which is the only downside. But we went on a friday night & I’m sure lunch would be better.",ChZDSUhNMG9nS0VJQ0FnSUNqdXRPbktBEAE,Charlotte,en,2436
