text,reviewId,city,lan,original_Index
We eat here every time we are in NOLA!,ChdDSUhNMG9nS0VJQ0FnSUREdS1peHRRRRAB,New Orleans,en,6461
Terrible food,ChdDSUhNMG9nS0VJQ0FnSUNqMFlhZndRRRAB,Dallas,en,3505
We arrived at Subway at 6:55 PM. They were not ours printed online due to close till 9 PM. They closed at 6:55 PM. Very very very disappointed.,ChZDSUhNMG9nS0VJQ0FnSURaNUszUlhBEAE,New Orleans,en,5778
"It was not Lobster tail, but was crayfish.",ChZDSUhNMG9nS0VJQ0FnSUQ5bDVUbUxREAE,Boston,en,1305
That half of jerk chicken is the best In the world.,ChZDSUhNMG9nS0VJQ0FnSUNOLW8tV0hBEAE,Washington,en,5276
This is not your normal chillis experience. This is a quick serve disguised as a restaurant. You order from your phone and a server brings it to you table and then you pay from your phone. They say drinks are refillable but good luck ever seeing someone to ask for a refill. Prices are gouged. Probably the most expensive burgers in the airport. Food came out fast and was good though.,ChdDSUhNMG9nS0VJQ0FnSUREMC0yeXJBRRAB,Chicago,en,2936
"Fast food restaurant. Went inside to order. Order taken and received in about 15 mins. Went to car, checked out food. Was missing two items, went back inside to get. Received without any problems. Fine if you are looking for quick food. The prices have definitely gone up at the fast food restaurants. Might as well go to a nice sit down restaurant.",ChdDSUhNMG9nS0VJQ0FnSUREek92bGdnRRAB,Atlanta,en,770
"Very disappointed…The reviews made me think the food would be great, but was not good sadly. The seasoning was not good, and the cabbage tasted like water, no flavor. I was looking for some soul food, but this was more like hospital food.",ChZDSUhNMG9nS0VJQ0FnSUNHdzRhZEpnEAE,Dallas,en,3212
Great place,ChZDSUhNMG9nS0VJQ0FnSUNEdGVfcGJREAE,New Orleans,en,5671
The cashier took our order wrong and blamed my husband and I. Customer service is horrible!,ChZDSUhNMG9nS0VJQ0FnSUNkcDVibkNBEAE,Atlanta,en,876
Pamela was absolutely fabulous and so kind. She happily made us drinks to go,ChZDSUhNMG9nS0VJQ0FnSUNqNHBQVmNnEAE,New Orleans,en,5732
"Too loud, food took forever we left. Over priced drinks as well. Hard pass",ChZDSUhNMG9nS0VJQ0FnSUNEbUpDZEZnEAE,New Orleans,en,5481
Got a bowl 🥣 the chicken tinga and spicy shrimp  had them put refried beans and sour cream to the side it's was very great  and I am a return  customer.  Go on down it's worth the trip. My son  took me for lunch the 1st time I ate and dine in.,ChdDSUhNMG9nS0VJQ0FnSUN4eHNIU3ZBRRAB,Boston,en,1333
Cafe Con Leche provides serviceable Cuban food. The Con Leche sandwich has good flavor. Passeo Caribbean is about a half mile north on 1st and provides bigger  messier sandwiches for about $2 more. Cafe Con Leche has a more sit down restaurant feel and better if you want quiet. Cafe Con Leche also has a big banquet hall with dance floor used for live bands and salsa lessons. Great place to drink with big groups or Latin music lovers alike...just be aware the food is second fiddle to the ambiance.,ChZDSUhNMG9nS0VJQ0FnSUNZdzZfaklBEAE,Seattle,en,4877
Great service!!!,ChdDSUhNMG9nS0VJQ0FnSUREemR1X3BBRRAB,Atlanta,en,701
"Quick, easy and great!",ChdDSUhNMG9nS0VJQ0FnSURKLThQQl9BRRAB,Dallas,en,3720
"Great food, a bit expensive than what it used to cost, great service and friendly people, the food could be served quicker, but regardless great quality",ChdDSUhNMG9nS0VJQ0FnSUQ5a3JLRG53RRAB,New York,en,4193
"No food, overpriced mediocre wines, overworked bartender.   Will never return",ChZDSUhNMG9nS0VJQ0FnSUNlMVlhNlJBEAE,Chicago,en,2792
If u don't want to work then leave. But don't go lying to customers telling them there is no meal deals when we clearly know there is. Train your workers on the menu or something cause ain't no way a customer should be confused. I would give a negative 4 cause of how you lied to my mom's face but I can't so I'll settle for the lowest score possible!,ChdDSUhNMG9nS0VJQ0FnSUQxeHJibjNnRRAB,New Orleans,en,6507
Excellent restaurant in Main Street Flushing,ChdDSUhNMG9nS0VJQ0FnSUNGMWJiXzh3RRAB,New York,en,4022
"Upon reading other reviews I guess everyone has a bad day. So far the customer service verses other nearby Chinese restaurants they have been the best for me. The prices, variety, n taste of food is the best in the area for me.",ChZDSUhNMG9nS0VJQ0FnSURtN2VDeUFREAE,New York,en,4052
"Super nice employee at the drive thru window! She gave me a friendly greeting, smile, and brought me my order very quickly. I used the app for a pickup order and it was so efficient from start to finish.",ChdDSUhNMG9nS0VJQ0FnSUNqdlBiQTBBRRAB,Charlotte,en,2317
"The waitstaff is very nice.   The atmosphere was awkwardly quiet.  No music.  Vagrants coming in off the street.  Pupusas were good.   I don’t recommend the seafood soup.  Seafood isn’t fresh and it all tasted very fishy, in a bad way.  The fajitas don’t have much flavor and only come with 3 small tortillas.  Maybe if you know what to order it’s better.",4,Washington,en,5345
"A 10/10 delicious food, great ambience and wonderful service.",ChdDSUhNMG9nS0VJQ0FnSUNqOXNHYzhBRRAB,Boston,en,1661
The food was good the server was good but this was a pick up order everything was as it should be.,ChZDSUhNMG9nS0VJQ0FnSUNqbnNhbkx3EAE,Dallas,en,3865
"When I came to the establishment, the service was good. The food was excellent. I recommend you to go.",ChdDSUhNMG9nS0VJQ0FnSUQ5ejYtRG93RRAB,Atlanta,en,272
"Amazing fresh sushi and sashimi, the best I have had in Atlanta. I eat sushimi 1-2 times a week and I would go here every time if I could. The wait is a bit long but it is well worth it",ChdDSUhNMG9nS0VJQ0FnSUM1a2NHbDNBRRAB,Atlanta,en,351
"It's a NO for me. Boneless ribs were dry, veggie fried rice was gross. I don't know how they can call it fried rice because it didn't look fried and barely any vegetables unless you love onions. Chicken fingers were okay. Service was slow and inside just doesn't look pleasant at all. Take out only. Prices were okay. I wouldn't order from here again.",ChZDSUhNMG9nS0VJQ0FnSURkaU1IektREAE,Boston,en,1286
"I stopped by to get 4 pupusas, they make me wait one hr 🤣🤣🤣 unbelievable
And the pupusas do not taste good not even the cabbage, I do not recommend that place",ChZDSUhNMG9nS0VJQ0FnSUREOC1fek13EAE,San Francisco,en,4502
"At Ice N' Slice we discovered a delightful twist on our pizza nights. Here, Ethiopian spices dance with traditional flavors, creating something truly unique. Each dish we tried was a testament to culinary creativity, perfectly suited for any palate. But what really set our experience apart was Mr. Biniyam's warmth. His hospitality wasn't just service; it was like being welcomed by an old friend, making our dinner feel extra special. This place is more than a restaurant; it's where food becomes an adventure, and every visit feels like home. For anyone craving a new flavor or a cozy spot to dine, Slice N' Ice is the perfect find.",ChZDSUhNMG9nS0VJQ0FnSUREMFlPWkRnEAE,Washington,en,5182
Crab pie was out of this world. Muffins and scramble are something else too. Everyone there was friendly great neighborhood place.,ChZDSUhNMG9nS0VJQ0FnSUNEbmZ5MEVBEAE,New Orleans,en,5426
"The food is dead bomb and affordable prices , if you in here leaving bad reviews because of the prices than your broke lmao",ChZDSUhNMG9nS0VJQ0FnSUNwNW82M1B3EAE,New York,en,4228
"Amazing food, great service, and the perfect music selection!",ChdDSUhNMG9nS0VJQ0FnSUNEbjgyMWlBRRAB,New Orleans,en,5599
I absolutely love the birria tacos Tou and Tiarah was so helpful and customer service was on point . I will be back,ChdDSUhNMG9nS0VJQ0FnSUNqN1puV3B3RRAB,Atlanta,en,667
"I deliver food products to them and I can tell you , the kitchen is clean and organized. If I was a customer I would feel comfortable ingesting anything that comes out of the kitchen. That's my 2 cents opinion on the joint.",ChdDSUhNMG9nS0VJQ0FnSUREaUtlRDlnRRAB,Boston,en,1117
Lived here since 2023. The Drinks are the Best in ATL ask for  Sylvia. Drinks will not disappoint.,ChZDSUhNMG9nS0VJQ0FnSUQ5N3Z1V0Z3EAE,Atlanta,en,612
Always good food to go!,ChdDSUhNMG9nS0VJQ0FnSUNqa0pydzJ3RRAB,Charlotte,en,2742
Really good ramen and good cp value,ChdDSUhNMG9nS0VJQ0FnSUNEdTdDbi1nRRAB,San Francisco,en,4620
I order food and soda they don't send drink they send soft rice and put sweet sauce on fish .,ChdDSUhNMG9nS0VJQ0FnSUNwbWZYdXNBRRAB,Boston,en,1421
Rude Cashier and Bad customer service.,ChZDSUhNMG9nS0VJQ0FnSUN4MUpYWktREAE,Chicago,en,2807
"Very excellent choice of being able to get out and enjoy , being in a good environment in a public place to enjoy your day",ChdDSUhNMG9nS0VJQ0FnSURBMU1yeV93RRAB,New Orleans,en,6432
"Catered for 140 people and would recommend over and over. Delicious food, great value and wonderful to work with! Their delivery for my aunts memorial was on time and professional, everyone raved about the food and she was great to work with in customizing a package for our needs. Definitely recommend!",ChdDSUhNMG9nS0VJQ0FnSUNSek9uUW5BRRAB,Boston,en,1177
"Kaiya was an exceptional waitress. Every time we visit Chilli’s she has been our waitress and the service is absolutely amazing. Check her out the next time you are there, you will feel the same way we do.",ChZDSUhNMG9nS0VJQ0FnSUNqcnVtVk1REAE,Dallas,en,3869
"The food that I had today was not impressive at all. Some of the sweet potato fries were overcooked, the burger itself had no flavor which was rather odd, and the person that took my order behaved as if he didn't care when I was speaking to him. I appreciate you talking to me about it, but don't walk away when I'm still talking or interrupt me. The gentleman Ian knows a thing or two about service. Unless he's there, I will not come back nor and waste my time trying to support this business.

I'm not planning on coming back unless you all make sure the food is consistently delicious and the service is equally up to par. This is my second time coming here. I'm not sure if the rain is the cause or if you are short staffed or if it is a personal vendetta. There was hardly anyone in there - maybe 6 other people.

Also, the cookie that you sell are also shoddy as well. There's barely any flavor, it is far too thin and crumbly, and the price is egregious!

Step ya game up Farm Burger otherwise you'll be out of business in no time!",ChZDSUhNMG9nS0VJQ0FnSUNEeXJySmJnEAE,Atlanta,en,1073
"Seafood so good make you want to slap yo momma. I’ve been coming here for some years now. Service is always on point and the food is always fresh, tasty and delicious.",ChdDSUhNMG9nS0VJQ0FnSURkaDk2ZGdnRRAB,Charlotte,en,2695
"Extremely unprofessional. They have the wrong phone number listed here. The number on this listing is for their F St. location. I called, asked for the hours, hurried over by car, only to find the restaurant closed with different hours. When I called back, the employee told me that I must've went to the wrong location because I called the F St location. She was quite amused at this..... how silly of me to assume that the number linked here was for this location  I was coming to check it out after many recommendations since I was looking for a new go-to lunch spot but this left a very bad taste in my mouth",ChdDSUhNMG9nS0VJQ0FnSUNldkpEZG13RRAB,Washington,en,4989
Just OK they where better when they first had opened,ChdDSUhNMG9nS0VJQ0FnSUM5NGJyRjJRRRAB,Atlanta,en,1041
I wish they would keep snow peas & water chestnuts in stock. The food is good.,ChZDSUhNMG9nS0VJQ0FnSUNKcWNXY1NREAE,Charlotte,en,2295
"Got some breakfast from here. Didnt have high expectations going in so I was not to shocked by how sad it was. The brisket breakfast sandwich was cafeteria quality; basic BBQ sauce, half hard biscuit, simple cheddar cheese, and unflavored brisket. The bacon one being no better either.

Being stuck in an airport while being almost forced to eat low quality food at restaurant price is getting out of hand

I do not recommend this place for breakfast.",ChZDSUhNMG9nS0VJQ0FnSUR0NTlHOERBEAE,Chicago,en,3092
Best burger in a 10 mile radius.,ChdDSUhNMG9nS0VJQ0FnSURkNnZxZjJ3RRAB,New York,en,4060
Food was disgusting and uneatable! No flavor at all! DO NOT BUY the vegan Mac and cheese(they are not good at all!) DO NOT BUY the cauliflower wings!! They’re uneatable and disgusting! The batter wasn’t fully cooked on them! The shrimp for the shrimp poboys are super salty! Not a good place to eat! I DO NOT RECOMMEND THIS PLACE AT ALL,ChZDSUhNMG9nS0VJQ0FnSURELWRtX093EAE,New Orleans,en,6011
"****Update:3/9/23 just came back from lunch. We had the tom ka soup, massaman chicken, pad thai and spring rolls with peanut sauce. Omg. So good.*****

Had the massaman chicken and spring rolls with peanut sauce for lunch today and the food was exquisite. Excellent curbside service. We phoned ahead and were in and out within 5 minutes or less. So much food for the price. Definitely & highly reccomend!",ChdDSUhNMG9nS0VJQ0FnSUQ4bjdLMjF3RRAB,Atlanta,en,259
"Believe it or not, it took them 30 minutes to prepare this. A burnt sandwich that was actually cold when I pulled it out of the bag. This is after being told to leave the drive through and park and my order would be brought out to me. I was given flat soda's, my fries were not even in the bag, and the 🤬 that took my order in the drive through had the audacity to be mad because I went inside to the counter and asked for sodas with actual carbonation and the rest of my food. I will NEVER go back to this place. Everyone in there is rude for no reason and act like you bothering them to the damn job.",ChdDSUhNMG9nS0VJQ0FnSUREcmVteW5nRRAB,Atlanta,en,963
"Beautiful evening. Upscale, but also casual. Great food, great service. Adding to our rotation.",ChZDSUhNMG9nS0VJQ0FnSUM5NVBLTUN3EAE,Atlanta,en,191
Quick run through the drive-thru.  Everything was fresh and tasty.,ChZDSUhNMG9nS0VJQ0FnSUNkcDVmamN3EAE,Atlanta,en,946
"This place did not disappoint. As a real foodie and quality assurance professional, I was extremely pleased. Our server Sapphire was the best! She was so friendly, informative, and efficient. She gave us recommendations, and we oredered it all.  The wings and biscuits were to die for. You get 3 for the appetizer. We had to order more. They were that good. Seasoned so well. And OMG! The Strawberry Shortcake French Toast. I have to admit, I was a bit skeptical. Thought it would be sugar overload, but it wasn't. All the flavors and ingredients complimented each other very well. Had to talk to the Manager Nina. She sat at the table with us as we shared our compliments and a few laughs. The space was very inviting and relaxing. You don't feel cramped at all for seating. Make a reservation. It's definitely a great brunch spot. I'm keeping Toast on my list",ChZDSUhNMG9nS0VJQ0FnSUNqc2JMN2R3EAE,Atlanta,en,470
Extremely a great breakfast and they had an extremely reasonable price on all of their food,ChZDSUhNMG9nS0VJQ0FnSUNqNVphblJ3EAE,New Orleans,en,6404
"Good place for tacos. Definitely not where tourists go, but if you're around, you should stop by. Be aware I'm not sure the waitresses speak English. You're also not gonna be treated like royalty. Its just a regular restaurant for the locals, no muss no fuss.",ChZDSUhNMG9nS0VJQ0FnSURveUxuZUNREAE,New York,en,4140
Very friendly and hardworking staff. Greeted us when we walked in and checked on us a couple times to make sure we were happy. Food was great and restaurant was clean / well managed.,ChdDSUhNMG9nS0VJQ0FnSUNEdl9XdWdnRRAB,Charlotte,en,2685
I was lucky enough to have DaCoopas Pizza in East Boston at an event nearby.    The pizza was awesome!   I also had a caprice sandwich and some mozzarella sticks.   The staff that i met at the event from the DaCoopas was friendly and energetic.    I cant wait to have this pizza again next time I am in town,ChZDSUhNMG9nS0VJQ0FnSURWelpMcFF3EAE,Boston,en,1573
Great place please try it out great quality,ChdDSUhNMG9nS0VJQ0FnSUREeF9Ddi13RRAB,Atlanta,en,636
I ordered from door dash which already took over an hour. My food gets here and it’s not even the right food that I paid over $50 for. Clearly someone was not doing their job correctly,ChZDSUhNMG9nS0VJQ0FnSURsOXRmYUVBEAE,Atlanta,en,450
"Food is super good, new go-to weekend spot",ChZDSUhNMG9nS0VJQ0FnSUNaNU51N2RBEAE,New York,en,4086
"I went to Stuffy Dawg at 11:45 am on Mountain Industrail Blvd  today, and they were lacking in every way you can imagine! They didn't have fries, wings, or potatoes. Also, they only had two choices of sodas. The two employees that were there they were very polite and nice, but one of the employees dress attire was inappropriate for work. I had a chili slaw dog and it was not that good. The chili and slaw was dry, and the hot dog was burnt. How do you make two items that are suppose to be wet dry? This was a big disappointment to me. This was my first and last time.",ChZDSUhNMG9nS0VJQ0FnSUQ5dW8yU1FBEAE,Atlanta,en,941
Came for the seafood but stayed for the cocktails and chill vibes. We sat at bar so did not get a chance to get familiar with menu or hear about dishes. The oysters were great! Did not like raw clams (too fishy for my taste). Cocktails were suburb. They had a lobster and waffle dish which was so unique and good! Lobster was a bit overcooked but the flavor they had def made up for probably a rare mistake (the lobster in lobster roll was not overcooked and melted in mouth). Brussel sprouts were also phenom and could be a meal in itself.,ChZDSUhNMG9nS0VJQ0FnSUNqaHY2LUtnEAE,Boston,en,1752
"Johnny Sanchez was very convenient to our hotel.   Loved the decor, wall mural and  contemporary light fixtures.  The food was attractive and tasty but the flautas corn tortilla shell was tough.  The street corn was amazing.  Service was prompt but the server was curt, did not engage us at all, tossed the dessert menu onto the table.",ChZDSUhNMG9nS0VJQ0FnSUREX0tMYk5REAE,New Orleans,en,6151
"I had the gumbo and po boy combo and it was the best I’ve ever had! Huge piece of fish for a half sandwich and the gumbo was so good. Everyone else had breakfast and said it was great. Our waitress, Pamela, made the meal even better! We had a large group and she was attentive, eager to help in any way, and never seemed overwhelmed with all we asked. When she found out I was dairy free, she immediately returned with oat milk for my coffee. We will definitely come back and recommend it to all who visit New Orleans.",ChdDSUhNMG9nS0VJQ0FnSUNqOHUzSXFBRRAB,New Orleans,en,5731
The delivery came early with a friendly delivery person The food (fish tacos and fajitas) were delicious . Best fajitas I ever had,ChdDSUhNMG9nS0VJQ0FnSUQ5N2FITDNRRRAB,New York,en,3922
"I normally would.give this place a good review.
But I just left and the lady at counter ... Sunday evening at around 5:25.
Gave me all kinds of attitude ... I asked for no salad... guess what? I got salad.
I tipped a dollar ... and she wouldn't even give me a bag to carry it in.... like I couldn't afford 25  cents. My food was cold, like someone  didn't pick up their order.
The meat was old and dry...
Just rude and unprofessional.
It's fast food.. I guess it's to be expected",ChdDSUhNMG9nS0VJQ0FnSUMxaU1tQTVBRRAB,San Francisco,en,4595
"The Food was decent, that is about my only compliment for this place.  The service was some of the worst I have ever experienced, we went here with about 2 hours before our train arrived.  Everything took comedically long, they took about fifty minutes to an hour to bring us food after we ordered, then didn't come back at all for another 40 minutes.  Eventually, about 6 minutes before our train left they brought the check.  We literally had to sprint to the platform like a scene from a movie.  Thankfully we got to our train on time.",ChdDSUhNMG9nS0VJQ0FnSUREbHJHVl9nRRAB,Washington,en,4998
Amazing food and outstanding service! Feels like you’re eating a home cooked meal in your grandmas kitchen. Best tiramisu I’ve EVER had. 10/10 I will definitely be back.,ChZDSUhNMG9nS0VJQ0FnSUNkNHVXTlZREAE,Boston,en,1700
"I like this restaurant it's peaceful  food is good... the only bad thing here and it's happened more that once is that the food is not completely hot... the beans I got today were not even mild warm. It's sad... I expect to eat a warm meal.. not steaming hot.. but surly now lightly warm.. not sure if the cook serves it hot them the girls take for ever.. or it's just at room temperature always.. that's not good.  3 time I eat here and it's happened again today. Don't expect a nice hot warm meal... I will definitely go eat somewhere else and will not recommend it again..
Sorry  and I hope they do better on their food temperature plates. Also have this girls smile  dam.

Este restaurant esta bien. Lo unico que me a pasado mas de 2 veses.. es que la comida me la Dan tibia.. hoy otra vez los frijoles estaban.. muy apenas calientes.. No pido algo sarcochado caliente... pero si desentemente caliente..  No se si el cosinero lo da caliente.. y Las meseras se tardan o solamente unos platillos is estan a  temperatura media.. pero eso no esta bien... uno espera una comida calientita.. y ese no es el caso.. ya son 3 veses que boi.. y es lo mismo.. ya mejor buscare otro changarro...y ya no recomendare disculpen  espero y mejoren la Calida De temperatura en la comida.. y porfavor... que Las meseras sonrian..  ijole",ChZDSUhNMG9nS0VJQ0FnSUREbnBXNklnEAE,Dallas,en,3479
Super cozy and diverse crowd.,ChdDSUhNMG9nS0VJQ0FnSUREeC1xdC1RRRAB,Washington,en,5158
"I thought I was robbing them for how much food they gave me for $40, CASH ONLY.

It's a family owned restaurant, so they close early.  Worth it",ChZDSUhNMG9nS0VJQ0FnSUN4djgydUJREAE,San Francisco,en,4683
Quality traditional italian american food. Nothing bad to say. Owner is friendly and food is good!,ChdDSUhNMG9nS0VJQ0FnSUNWbHAzTDlBRRAB,Boston,en,1747
Meh.  Diner.  Much better than Waffle House.  Won’t be back.,ChdDSUhNMG9nS0VJQ0FnSUNqbnNXQjhnRRAB,Charlotte,en,2632
"This is my 2nd time eating from, Classe. The 1st experience was much better than the 2nd. 1st visit I had the Beef Tips and Rice, Mac & Cheese and Green Beans. Everything was great! This 2nd visit, I had the Oxtails, Cabbage and Green Beans. The sides were still great, but the oxtails lacked flavor…literally no flavor…almost like they’d been just sitting in water. I guess the good thing about the oxtails is, they were really tender, which did allow me to pull the meat off the bones and add some seasonings. I can understand being cautious about salt levels, but at least put a little. Also, it never hurts to taste the food before putting it out as well. ",ChdDSUhNMG9nS0VJQ0FnSUNhNDdYMm5nRRAB,Dallas,en,3218
"Awesome everything!!! Food, Service and people. Love the chitterlings, broccoli casserole, okras, greens and cornbread. Can't wait to try the rest.",ChZDSUhNMG9nS0VJQ0FnSUNKaHIyZGJREAE,Dallas,en,3453
Food is fresh. Service is nice. I highly recommend.,ChdDSUhNMG9nS0VJQ0FnSUNaaXRyWnJBRRAB,New York,en,4144
"The perfect restaurant in town for picky eaters, families, college students, friend gatherings, and late-night freelancers (I've used the wifi here on my laptop and it works great! Power outlets are definitely much rarer though as it is much more of a restaurant than a cafe per se)",ChZDSUhNMG9nS0VJQ0FnSURJMXJUaWFREAE,Seattle,en,4872
"20 minute wait for a hamburger,  below average pizza, soggy wings and cold soggy fires.  The girl at the register didn't know how to refund my money so what I think is a manager came to refund my money.  He was upset I wanted a refund, I would not recommend this place to anyone.",ChdDSUhNMG9nS0VJQ0FnSUR5Z291MDl3RRAB,Chicago,en,2784
"Employees, extremely rude and disrespectful especially one of them. He was African American descent. I made my purchase 4/18/2024 at 8 o’clock. I’ve been going to that Moe‘s for years. I don’t even think I’ll ever step back in that store again unless everything else is closed. Horrible service!!!!",ChZDSUhNMG9nS0VJQ0FnSUNqdkxTakF3EAE,Charlotte,en,2428
"$20 box of low quality dog food. Do not! I repeat, DO NOT eat here. The food is garbage.",ChdDSUhNMG9nS0VJQ0FnSUNWdHB5LTdBRRAB,Chicago,en,3095
Great spot,ChdDSUhNMG9nS0VJQ0FnSUREa18yczBnRRAB,Charlotte,en,2642
"Absolute worst pizza I've had. Worse than frozen grocery store pizza. The cashier was super weird and basically demanded a tip for just boxing a pre-made pizza.

The pizza I had today looked nothing like the pics here. More like a hockey puck with almost no sauce and little cheese.",ChZDSUhNMG9nS0VJQ0FnSUREeUxDQUR3EAE,Chicago,en,2902
Food is decent at this location. Sometimes the food isn’t as HOT as I am used to. Service is fair.,ChZDSUhNMG9nS0VJQ0FnSUREbl9mY0pBEAE,Dallas,en,3807
The food here is overpriced and has no flavor. Literally taste like frozen dinner.,ChdDSUhNMG9nS0VJQ0FnSUNqeHBYbnpnRRAB,New Orleans,en,6398
Terrible experience. Spent $22 for one sub and drink.,ChdDSUhNMG9nS0VJQ0FnSUNKcUxhdnd3RRAB,New Orleans,en,5782
"What can you say about a restaurant which has not lowered its standards in decades? Gnocchis which would float off your plate if they were not held down by a sublimely well balanced marinara. A lasagna as delicate as Thai silk...and I could go on and on. The service was discreet, smooth. A knowledgeable and friendly staff. The wine is well chosen and priced sensibly. Thank you Cafe Lago for still being part of the Seattle dining scene.",ChdDSUhNMG9nS0VJQ0FnSUNBMHNxLTRnRRAB,Seattle,en,4864
It's terribly unhealthy but I love it and you will too. Your next go to Chinese one stop shop. parking is impossible on this street so you have to do the DC thing and turn on your hazards and pick it up quick. They're really fast though so it's fine,ChZDSUhNMG9nS0VJQ0FnSUNabDdtcUtBEAE,Washington,en,5318
"Korean Fast Food restaurant.  Think Qdoba, Reti, or Chipotle - similar atmosphere.  Choose your base - rice (white or purple), noodles, burrito, or salad.  Choose your protein - spicy pork, beef (bulgogi style), chicken or tofu.  Choose your vegetable toppings, then your sauces and extra toppings.  We found the quality excellent.  The service was great - the young man came out and explained the menu and the overall concept.  I did the bulgogi and chicken with a ton of veggies covered with a nice ranch cilantro sauce.  It’s kind of a nice fusion of latin, US, and Korean style foods mixed in a bowl.  They do allow online ordering for pick up and they have a rewards program for frequent customers.  This was a nice meal and welcome healthier variation of a common fast food style.",ChZDSUhNMG9nS0VJQ0FnSUNOaWZQV1RnEAE,Washington,en,5107
"First time being here. This place has it all. Great pizza, service and atmosphere. They also got some REALLY good cookies.",ChZDSUhNMG9nS0VJQ0FnSUNEOGNxVU5BEAE,Cary,en,2228
Lovely setting and wonderful food,ChZDSUhNMG9nS0VJQ0FnSUMxLUlYV1VBEAE,Atlanta,en,125
Always fast and fresh,ChdDSUhNMG9nS0VJQ0FnSUNqLU1QTmtBRRAB,Charlotte,en,2496
Best Salvadorian/Mexican cuisine in the city! I’ve been going here for years and still very surprised not a lot of people know about this place. I definitely recommend the pupusas and birria tacos,ChdDSUhNMG9nS0VJQ0FnSUNkeDdqRDRRRRAB,Boston,en,1640
"First time here 

The steak quality is excellent, lots of taste & very tender. The salmon is very tasty l
The lentil soup is very tasty, fresh & REAL",ChZDSUhNMG9nS0VJQ0FnSURTam9fblR3EAE,Atlanta,en,743
Classic good food,ChdDSUhNMG9nS0VJQ0FnSUR0cC1LTHNnRRAB,Charlotte,en,2409
Crawfish is really good just don't get it close to closing time.,ChZDSUhNMG9nS0VJQ0FnSUREcmZIOEpnEAE,New Orleans,en,6473
Best pizza in Chicago hands down. Grew up eating this so it will forever be my favorite spot.,ChZDSUhNMG9nS0VJQ0FnSUREby03N0d3EAE,Chicago,en,2813
"I eat there almost everyday and they never disappoint. Their food is very delicious, They are Very accommodating, and have friendly staff. would highly recommend it!",ChZDSUhNMG9nS0VJQ0FnSUNEeWJPcmFnEAE,New York,en,4104
"This is my favorite local spot in New Orleans.  It is not frivolous and is tucked away from the hustle and bustle of the tourist areas.  The food is absolutely the best.  Amazing Southern flavors, spicy, savory, and smoky.  Their prices are amazing, and they have multiple daily specials that change daily, so you always get something different if you want.

I ordered the red beans and rice and a side of mustard greens.  The beans and rice were smoky and packed full of flavor.  The greens were perfectly seasoned, and the pot liquor..... Oh my lawd!!! SO good!!

This place is a must visit when you're here! Great hospitality from the staff, amazing food, and the serve Red Cream Soda.  Where else can you get this Southern staple!!!!  Simply the best!",ChdDSUhNMG9nS0VJQ0FnSURENGN5TnRnRRAB,New Orleans,en,6576
"If you want old school real Chicago style, this is one of the only South Side places I go to. They know their stuff and never disappoint!",ChdDSUhNMG9nS0VJQ0FnSUNEODh1RjJ3RRAB,Chicago,en,2932
Food was above average but not excellent. Service was unorganized & slow.,ChdDSUhNMG9nS0VJQ0FnSUNEZ0tYUmhRRRAB,New Orleans,en,6044
"Condescending manager, incorrectly/false advertisement, the only thing good about this place is the waitress who genuinely apologized on behalf the manager being completely rude and laughing at a customer when proving that they are incorrectly marketing and wording something just to make themselves more money.",ChZDSUhNMG9nS0VJQ0FnSUREczUtRlJREAE,New York,en,4202
Shrimps was to hard to peel very good flavor but to hard to peel .not worth the time .,ChZDSUhNMG9nS0VJQ0FnSURwOE5iT1RBEAE,New Orleans,en,6170
Our food was amazing ! Our server Dei was the best ! She was so sweet and attentive . We will definitely come back,ChdDSUhNMG9nS0VJQ0FnSUNqNXM3ZnhnRRAB,New Orleans,en,5888
I just love the name and the restaurant ,ChdDSUhNMG9nS0VJQ0FnSUQ5dS1LUnlnRRAB,New York,en,4326
Best burrito in town. Try wet burrito with carne asada and black beans. Top,ChdDSUhNMG9nS0VJQ0FnSUNEamFiLTF3RRAB,San Francisco,en,4811
"""It's the Rong restaurant""",ChdDSUhNMG9nS0VJQ0FnSUREaGJ5anlnRRAB,New York,en,4321
"Always have a great anime playing while you dine.

Service was on-point and friendly, food was perfectly seasoned and spiced.

The portions were solid as always. I went there on a date. We ordered some soup, buns, and the honey chicken, plenty of food and then some for leftovers.",ChdDSUhNMG9nS0VJQ0FnSUQ5d0xHQTF3RRAB,New Orleans,en,5835
"EDIT: The manager reached out and compensated our meal from our last visit—we returned for lunch and had a pleasant meal. The service was attentive, kind, and more readily available than our previous visits. The food was also much better and everything was properly cooked.

Twice is not always nice. Just like the first time we visited the service remains extremely slow from the moment we walked through the door to when we recieved our check and the food is still very poorly done. Brunch came out cold and every egg we orded was very overcooked—very overpriced for the quality. Also, the hot sauce only comes in miniature doll house sizes. At least our server was friendly when we could find her. It's embarrassing that the Rail Stop continues to have this problem a year after our first visit. The manager should be fired or the place should be submitted to Kitchen Nightmares. If Gordon Ramsay turned the place around, we might consider a third visit. Until then, stear clear Boston.",ChdDSUhNMG9nS0VJQ0FnSUNOM3RDX3lRRRAB,Boston,en,1734
I got food poisoning i dont recommend going there,ChdDSUhNMG9nS0VJQ0FnSUNsd3NITnNnRRAB,San Francisco,en,4699
